mission,date,missDate,area_ha,classified_ha,openWater_ha,cloud_ha,lightNSSed_ha,darkNSSed_ha,offShoreSed_ha,perc_AOI_classified,openWater_perc_class_area,cloud_perc_class_area,lightNSSed_perc_class_area,darkNSSed_perc_class_area,offShoreSed_perc_class_area,openWater_perc_aoi_area,cloud_perc_aoi_area,lightNSSed_perc_aoi_area,darkNSSed_perc_aoi_area,offShoreSed_perc_aoi_area,date_flag
Sentinel-2B,2019-01-05,Sentinel-2B_2019-01-05,77102.78693711074,15194.544305241168,2.880890345230113,15168.613886647354,11.424951384571765,1.137720552444458,10.486856311569134,19.706867817417123,0.01896003122802693,99.8293438876948,0.07519114199845316,0.007487691171179221,0.06901724790753892,0.0037364282922482755,19.673236842942796,0.014817818964041574,0.0014755894016807009,0.01360113781635778,winter
Sentinel-2A,2019-01-07,Sentinel-2A_2019-01-07,77102.78693711074,77309.6720035841,0,77309.6720035841,0,0,0,100.268323720441,0,100,0,0,0,0,100.268323720441,0,0,0,winter
Sentinel-2B,2019-01-09,Sentinel-2B_2019-01-09,77102.78693711074,17534.031475742442,648.0868312215728,16513.83988843738,72.47186937321676,22.741317761687633,276.89156894886753,22.74111244518847,3.69616555164836,94.18164847761079,0.4133212003952337,0.12969816891882077,1.5791666014283983,0.8405491642606745,21.417954583025605,0.09399383894168287,0.029494806433179515,0.3591200525276933,winter
Sentinel-2A,2019-01-10,Sentinel-2A_2019-01-10,77102.78693711074,15121.556061136447,0,15117.88310085434,3.672960282106587,0,0,19.61220425595046,0,99.97571043438084,0.024289565619151954,0,0,0,19.607440536728348,0.0047637192221112,0,0,winter
Sentinel-2B,2019-01-12,Sentinel-2B_2019-01-12,77102.78693711074,77309.67200358413,0,77309.65500871207,0.01599522178649902,0,9.996502685546875e-4,100.26832372044106,0,99.99997801714635,2.0689806814543812e-5,0,1.2930468370223366e-6,0,100.26830167860219,2.0745322473940663e-5,0,1.2965163884024803e-6,winter
Sentinel-2A,2019-01-14,Sentinel-2A_2019-01-14,77102.78693711074,17368.12604577667,1.095631878356934,17284.884037565058,70.31728857282722,8.109836439902203,3.719251320535101,22.52593808307223,0.006308290689906375,99.5207196908163,0.4048639927387328,0.0466937907896761,0.021414234965432526,0.0014210016549085205,22.417975697381156,0.09119941232498102,0.010518214401921725,0.004823757309276935,winter
Sentinel-2B,2019-01-15,Sentinel-2B_2019-01-15,77102.78693711074,15114.689129649523,0,15111.037648438036,3.6514812114883126,0,0,19.60329805196003,0,99.975841506364,0.024158493636004953,0,0,0,19.598562190447705,0.004735861512329847,0,0,winter
Sentinel-2A,2019-01-17,Sentinel-2A_2019-01-17,77102.78693711074,77276.34197438753,13956.046274467391,56525.56712373272,2468.336859159153,1472.204183308291,2854.1875337195397,100.22509567315427,18.059920951088735,73.14731220386642,3.1941688699204454,1.9051162952255662,3.6934816798982686,18.100573051724716,73.31196363866597,3.2013588058398765,1.909404629574676,3.701795547348466,winter
Sentinel-2B,2019-01-19,Sentinel-2B_2019-01-19,77102.78693711074,17496.68931586491,16.529905853805605,17401.729425280348,26.07423987945557,0.5288931611633303,51.826851690139634,22.692680784854343,0.09447447774486864,99.45726937896498,0.14902384907648253,0.0030228184979187054,0.2962094757157645,0.021438791657801298,22.569520657501204,0.03381750636422928,6.859585524382207e-4,0.06721787077866907,winter
Sentinel-2A,2019-01-20,Sentinel-2A_2019-01-20,77102.78693711074,15081.56901780697,1909.6551258559127,11856.634033500184,513.8245830196976,181.36415818985904,620.0911172413323,19.560342261179645,12.662178077103,78.61671434517807,3.406970338517295,1.2025549727334102,4.111582266468323,2.4767653696014023,15.377698400410747,0.6664150589508536,0.2352238685454906,0.8042395636711713,winter
Sentinel-2B,2019-01-22,Sentinel-2B_2019-01-22,77102.78693711074,77290.486187516,2755.679314745471,71693.57782330946,998.341511153075,437.19337172218314,1405.694166586538,100.2434402929668,3.565353836770883,92.75860634305266,1.291674513123101,0.5656496592109662,1.8187156478433257,3.5740333445964207,92.9844181660861,1.2948189693420253,0.5670266783985151,1.8231431345446685,winter
Sentinel-2A,2019-01-24,Sentinel-2A_2019-01-24,77102.78693711074,17509.07036330625,0.00199949401855468,17235.493296564666,166.11399986913528,15.494470020936312,91.96659735752084,22.708738631701614,1.1419761169873522e-5,98.43751232324178,0.9487311229113585,0.08849396169774988,0.5252511723880852,2.5932837164311284e-6,22.35391738903404,0.2154448710195482,0.02009586246678016,0.11927791589755872,winter
Sentinel-2B,2019-01-25,Sentinel-2B_2019-01-25,77102.78693711074,14987.556453491508,6538.4071988588275,6735.385312041302,603.2749292071619,504.5709697610105,605.9180436233174,19.438410787558407,43.625571781153404,44.939849487420766,4.025172022398773,3.3665992940661478,4.042807414961646,8.48011785124176,8.735592550675312,0.7824294726197458,0.6544134003516192,0.7858575126701158,winter
Sentinel-2A,2019-01-27,Sentinel-2A_2019-01-27,77102.78693711074,77142.94348008632,9202.276611314372,59661.05963133369,3455.9745808481466,2313.171455999514,2510.4612005912986,100.05208183072337,11.928863738119931,77.33832407721724,4.479962035335444,2.998552235171887,3.2542979141563984,11.935076508739241,77.37860329224743,4.482295281579159,3.000113936071161,3.2559928120872836,winter
Sentinel-2B,2019-01-29,Sentinel-2B_2019-01-29,77102.78693711074,17621.950806263783,0,17621.950806263783,0,0,0,22.855141177500123,0,100,0,0,0,0,22.855141177500123,0,0,0,winter
Sentinel-2A,2019-01-30,Sentinel-2A_2019-01-30,77102.78693711074,15078.76636552406,2.324441371917725,14552.784888004977,451.3410104069057,33.816477797414166,38.4995479428231,19.556707305305483,0.015415328519396018,96.51177380981456,2.9932223861419276,0.22426554651534242,0.25532292900862286,0.0030147306786895613,18.87452511914391,0.5853757410546576,0.04385895651864924,0.0499327579095493,winter
Sentinel-2B,2019-02-01,Sentinel-2B_2019-02-01,77102.78693711074,77297.38257374773,672.3095405015731,69963.35508955902,2373.653089006447,518.272873617024,3769.7919810636727,100.25238469887698,0.8697701243119551,90.51193295298003,3.07080655252692,0.6704921387506896,4.876998231430408,0.8719652910211219,90.74037122241116,3.0785567983976097,0.6721843583160694,4.8893070287310385,winter
Sentinel-2A,2019-02-03,Sentinel-2A_2019-02-03,77102.78693711074,17395.781055260337,0,17395.781055260337,0,0,0,22.56180580015777,0,100,0,0,0,0,22.56180580015777,0,0,0,winter
Sentinel-2B,2019-02-04,Sentinel-2B_2019-02-04,77102.78693711074,15112.681560952837,0,15109.007120978016,3.674439974821204,0,0,19.600694295628468,0,99.9756863799452,0.024313620054795457,0,0,0,19.59592865728933,0.004765638339141073,0,0,winter
Sentinel-2A,2019-02-06,Sentinel-2A_2019-02-06,77102.78693711074,77309.44404274887,2664.9840180072047,72912.71738860397,572.7597338679466,205.75224031288815,953.2306619568576,100.2680280620812,3.4471648981637752,94.31282075743074,0.7408664503540272,0.26614114596286037,1.2330067480885791,3.4564042674370667,94.565605583201,0.742852180343521,0.26685447891878533,1.2363115521808112,winter
Sentinel-2B,2019-02-08,Sentinel-2B_2019-02-08,77102.78693711074,17645.803406920237,1038.139572963451,15188.983343255844,586.6410787092614,346.44843657553827,485.5909754162899,22.886077284486646,5.883209446594644,86.07702915526708,3.3245359544195967,1.9633474803401127,2.751877963379403,1.3464358607558693,19.699655416664527,0.7608558678790145,0.4493332217136594,0.6297969174737673,winter
Sentinel-2A,2019-02-09,Sentinel-2A_2019-02-09,77102.78693711074,15002.049437742866,0,14931.097993188814,58.55757554625484,3.012348781051632,9.38152022674559,19.457207753047058,0,99.52705498773022,0.3903305064368934,0.020079581750164232,0.06253492408272644,0,19.365185859452055,0.07594741756094707,0.0039069259370723775,0.012167550096986342,winter
Sentinel-2B,2019-02-11,Sentinel-2B_2019-02-11,77102.78693711074,77003.57077794526,2006.5217021696944,72662.46113999028,883.9083169366421,1142.4203314513693,308.2592873963874,99.87131962007237,2.605751502038638,94.3624567093474,1.147879647666682,1.4835939683183783,0.400318172627751,2.6023984111058445,94.24103074154475,1.1464025517749523,1.4816848739633628,0.3998030416822943,winter
Sentinel-2A,2019-02-13,Sentinel-2A_2019-02-13,77102.78693711074,17408.122540033426,772.1331021512511,15898.071705158334,248.4237725135885,450.81101969953806,38.68294051048088,22.577812335412005,4.435476027788626,91.32559624736997,1.4270566624418506,2.589659043718292,0.22221201867991106,1.001433453736303,20.619321734927265,0.322198175166115,0.5846883590177412,0.05017061256428099,winter
Sentinel-2B,2019-02-14,Sentinel-2B_2019-02-14,77102.78693711074,15124.316211797364,0,15120.702312251784,3.613899545581293,0,0,19.61578408849681,0,99.97610536902977,0.023894630970240867,0,0,0,19.611096969276947,0.004687119219865539,0,0,winter
Sentinel-2A,2019-02-16,Sentinel-2A_2019-02-16,77102.78693711074,77309.65806121043,3.799530085678094,77250.7457012422,47.975027753318585,6.310286294483859,0.8275158347401343,100.26830563760092,0.004914690067145027,99.92379689492147,0.06205567189979554,0.00816235183641305,0.0010703912751560008,0.00492787645766579,100.19189807529543,0.062222170765953835,0.008184251886550968,0.0010732631952916328,winter
Sentinel-2B,2019-02-18,Sentinel-2B_2019-02-18,77102.78693711074,17371.221984777385,253.20864500862209,16018.66639680425,470.52594291493114,420.07440741177027,208.7465926380293,22.529953423014796,1.4576328897904358,92.2138143812888,2.7086519493404597,2.4182202482927604,1.2016805312887977,0.3284040111483298,20.775729429689687,0.6102580225779879,0.5448238956062716,0.27073806399280287,winter
Sentinel-2A,2019-02-19,Sentinel-2A_2019-02-19,77102.78693711074,15050.751659121855,1152.617749478984,12952.461001193056,276.11829418216143,333.91561575040885,335.6389985175194,19.520373072114857,7.65820721505569,86.05856567530911,1.8345814244753254,2.2185976043796565,2.230048080782049,1.494910619014488,16.798953080331316,0.3581171383693026,0.43307852934391167,0.4353137050561933,winter
Sentinel-2B,2019-02-21,Sentinel-2B_2019-02-21,77102.78693711074,76608.5236200123,1995.973333257004,72504.16082534092,600.8986183806045,656.8289882549936,850.6618547785023,99.35895531571177,2.6054193958328673,94.64242018939103,0.7843756673358379,0.857383692071846,1.110401055368055,2.588717493292466,94.0357199856852,0.7793474688155311,0.8518874794898651,1.1032828884283374,winter
Sentinel-2A,2019-02-23,Sentinel-2A_2019-02-23,77102.78693711074,17495.10571870948,0,17495.10571870948,0,0,0,22.69062690688399,0,100,0,0,0,0,22.69062690688399,0,0,0,winter
Sentinel-2B,2019-02-24,Sentinel-2B_2019-02-24,77102.78693711074,15076.945864443522,0,15073.317166810915,3.628697632604563,0,0,19.55434617005622,0,99.9759321439154,0.024067856084581726,0,0,0,19.54963985816173,0.00470631189449005,0,0,winter
Sentinel-2A,2019-02-26,Sentinel-2A_2019-02-26,77102.78693711074,77309.67200358411,0,77309.67200358411,0,0,0,100.26832372044103,0,100,0,0,0,0,100.26832372044103,0,0,0,winter
Sentinel-2B,2019-02-28,Sentinel-2B_2019-02-28,77102.78693711074,17427.18483919044,762.4919739088809,15916.781122230965,248.66065343191016,115.64852444914337,383.6025651696257,22.60253556516058,4.375302040718481,91.33305963701687,1.4268549724262949,0.6636099032419266,2.201173446596929,0.9889291998365912,20.64358728720606,0.3225054026059155,0.14999266439418416,0.4975210111179418,winter
Sentinel-2A,2019-03-01,Sentinel-2A_2019-03-01,77102.78693711074,15118.415053262526,0,15114.737447502775,3.6716033398578105,0.00600241989135742,0,19.608130463032335,0,99.97567466069165,0.02428563660226728,3.970270607210317e-5,0,0,19.603360718765177,0.004761959308750501,7.78495840397225e-6,0,winter
Sentinel-2B,2019-03-03,Sentinel-2B_2019-03-03,77102.78693711074,76357.90579310537,1480.2372751840874,73128.11839427125,651.3950867689898,633.4815921606983,464.6734447203926,99.0339115178639,1.938551430672871,95.77019908379187,0.8530813934760986,0.8296214852685203,0.6085466067907138,1.919823308580856,94.84497422112453,0.8448398723904796,0.8216066076540147,0.6026675081140785,winter
Sentinel-2A,2019-03-05,Sentinel-2A_2019-03-05,77102.78693711074,17379.514651692985,290.75010590089414,16166.830831139692,382.54032449826485,236.56777196366235,302.8256181903565,22.54070876305505,1.6729472124388203,93.02233782210274,2.2010990074512846,1.3611874480086108,1.7424285099978751,0.37709415891548237,20.967894253065385,0.49614331685608937,0.30682129837488237,0.3927557358430606,winter
Sentinel-2B,2019-03-06,Sentinel-2B_2019-03-06,77102.78693711074,15189.292900893675,538.33095999414,13753.462288588347,342.25987957665524,198.6277318459849,356.6120408887463,19.700056903627747,3.544147601251845,90.54708720363902,2.2532969889369774,1.3076825441577893,2.347785662015674,0.6981990941951713,17.837827703694323,0.4439007890283151,0.25761420531789153,0.46251511139230106,winter
Sentinel-2A,2019-03-08,Sentinel-2A_2019-03-08,77102.78693711074,77308.17047699625,136.47643357171012,75692.32710809565,965.2194078804991,250.77353512178107,263.3739923266488,100.26637628553303,0.17653558832092645,97.90986727673058,1.2485347951258385,0.324381670882253,0.3406806689404429,0.1770058372637396,98.17067594435265,1.251860595736682,0.3252457467280991,0.3415881614518955,winter
Sentinel-2B,2019-03-10,Sentinel-2B_2019-03-10,77102.78693711074,17549.1329956056,0,17549.1329956056,0,0,0,22.76069866309714,0,100,0,0,0,0,22.76069866309714,0,0,0,winter
Sentinel-2A,2019-03-11,Sentinel-2A_2019-03-11,77102.78693711074,15560.688252508082,3286.922542738315,12135.616915087849,4.080607923575307,15.195984732222602,118.87220202621322,20.18174552523015,21.12324653897315,77.98894700645278,0.02622382671870309,0.09765625071097549,0.763926377145004,4.263039863162546,15.739530822648891,0.005292425975345969,0.01970873600796983,0.15417367743551463,winter
Sentinel-2B,2019-03-13,Sentinel-2B_2019-03-13,77102.78693711074,77309.67200358413,0,77309.6590065576,0.01299702651977539,0,0,100.26832372044106,0,99.9999831883564,1.681164359250268e-5,0,0,0,100.26830686368781,1.6856753220057373e-5,0,0,winter
Sentinel-2A,2019-03-15,Sentinel-2A_2019-03-15,77102.78693711074,16840.04131542049,0,16840.04131542049,0,0,0,21.84102804112146,0,100,0,0,0,0,21.84102804112146,0,0,0,winter
Sentinel-2B,2019-03-16,Sentinel-2B_2019-03-16,77102.78693711074,15617.839587041346,3639.327082918082,11592.988177989357,234.32091768963448,128.29229009440286,22.91111834987662,20.25586909041318,23.302372025499324,74.22914106256061,1.5003414293232884,0.8214470982327885,0.14669838438401403,4.720097972446205,15.035757640570417,0.3039071958329593,0.1663912488650314,0.02971503269857701,winter
Sentinel-2A,2019-03-18,Sentinel-2A_2019-03-18,77102.78693711074,77290.34439996516,32218.96605402905,37365.12052549969,2413.493096119813,1759.2252984405106,3533.539425876112,100.24325639876987,41.68562878604998,48.3438401207545,3.1226320892430914,2.2761255782957845,4.5717734256566525,41.787031745439506,48.461439605259315,3.130228091610217,2.281662399409027,4.582894557051823,winter
Sentinel-2B,2019-03-20,Sentinel-2B_2019-03-20,77102.78693711074,16970.9216869731,0,16965.49657896742,3.019500857467648,0,2.405607148208618,22.010775953942513,0,99.96803292062893,0.017792203117556193,0,0.014174876253510528,0,22.003739751723124,0.003916201965475668,0,0.0031200002539088023,winter
Sentinel-2A,2019-03-21,Sentinel-2A_2019-03-21,77102.78693711074,15405.905020674169,3735.428225102488,11189.786957493252,326.6030653889216,117.52637045119045,36.56040223839104,19.980996320197956,24.246730199165047,72.63310362148125,2.119986232231291,0.762865734232908,0.23731421288998147,4.8447382688634955,14.51281776185374,0.4235943710508376,0.1524281742851285,0.04741774414485395,winter
Sentinel-2B,2019-03-23,Sentinel-2B_2019-03-23,77102.78693711074,76821.20589954301,45732.90943960201,28582.141376336065,1052.0325503524998,927.324761423736,526.7977718291874,99.63479784745343,59.53162138512338,37.206056637163634,1.3694559178467127,1.2071208080700702,0.6857452517968363,59.31421062237903,37.070179317447014,1.36445463535656,1.2027123768951609,0.6832408953762884,winter
Sentinel-2A,2019-03-25,Sentinel-2A_2019-03-25,77102.78693711074,16626.21838752943,14206.228262526403,1746.3245141130724,150.1325696187218,216.80812019893088,306.72492107226844,21.56370612269915,85.44473512498699,10.503437843826898,0.9029868736196165,1.3040134271395643,1.844826730426739,18.425051579670892,2.264930469423201,0.19471743575388287,0.2811936232289132,0.3978130146222213,winter
Sentinel-2B,2019-03-26,Sentinel-2B_2019-03-26,77102.78693711074,15298.871566897891,0,15177.64143288284,120.99203610811544,0.2380979069519044,0,19.84217714383851,0,99.20758773949474,0.7908559502512947,0.001556310254065247,0,0,19.684945299399562,0.15692303860144924,3.0880583751934944e-4,0,winter
Sentinel-2A,2019-03-28,Sentinel-2A_2019-03-28,77102.78693711074,77302.39213560762,21814.73608189435,47266.32798867786,2418.981532286558,1717.6842267776658,4084.662305972179,100.25888195022014,28.220001321079273,61.14471581391812,3.1292453770939757,2.2220324356384995,5.28400505227143,28.293057810851437,61.30300844667376,3.1373464285533696,2.2277848765424046,5.297684387600482,winter
Sentinel-2B,2019-03-30,Sentinel-2B_2019-03-30,77102.78693711074,17125.249298978317,14128.360727504398,1708.0958487177177,281.7109910208271,236.8241793002125,770.2575524351142,22.21093423373478,82.50017550604235,9.974137128734364,1.6450037374792195,1.3828947839862473,4.497788843757547,18.324059724362833,2.215349038045712,0.36537069827398855,0.307153850992934,0.9990009220592486,winter
Sentinel-2A,2019-03-31,Sentinel-2A_2019-03-31,77102.78693711074,15242.03490882057,548.6325705429209,13824.759348558917,366.3392821516584,198.41961378536857,303.88409378166307,19.76846170457212,3.5994706338418574,90.7015331696854,2.403480141222205,1.301792148963936,1.993723906286327,0.7115599738183469,17.930297850109035,0.47513105129450744,0.2573442824410621,0.39412854690911187,winter
Sentinel-2B,2019-04-02,Sentinel-2B_2019-04-02,77102.78693711074,77293.69119473314,17485.74329647588,27613.651261297982,8120.605653945065,3473.663339730968,20600.027643284076,100.24759709111177,22.622471544828198,35.7256211140549,10.506168780950146,4.494109785725522,26.651628774442305,22.67848412631078,35.81407671271493,10.532181749239072,4.5052370708263485,26.717617432021733,
Sentinel-2A,2019-04-04,Sentinel-2A_2019-04-04,77102.78693711074,17263.965013212088,9735.216892440276,273.3747297263321,1206.5490418093536,284.403516784842,5764.420832451184,22.390844350793085,56.390388216090145,1.5834990948899559,6.988829280446198,1.6473823746004375,33.38990103397268,12.62628405427271,0.3545588176330273,1.5648578861273603,0.368862823359183,7.476280769400673,
Sentinel-2B,2019-04-05,Sentinel-2B_2019-04-05,77102.78693711074,15121.539384531376,0,15117.871257712392,3.6681268189843856,0,0,19.61218262689432,0,99.97574237168779,0.024257628312212096,0,0,0,19.607425176528775,0.004757450365544258,0,0,
Sentinel-2A,2019-04-07,Sentinel-2A_2019-04-07,77102.78693711074,77309.67200358411,11.299501384277278,74747.17640030131,1734.2611360082528,604.7345679195791,212.20039797054056,100.26832372044103,0.014615896163359,96.68541395032176,2.243265416942723,0.7822236885076208,0.27448104806433904,0.014655114079720324,96.94484385015707,2.2492846301688307,0.7843225802107955,0.27521754582441077,
Sentinel-2B,2019-04-09,Sentinel-2B_2019-04-09,77102.78693711074,17679.96598141666,134.15319961502203,16419.672722892425,538.036111362832,68.50969009247672,519.5942574539196,22.930385118033943,0.758786525698239,92.87163074946567,3.043196530628846,0.3874989927270617,2.9388872014802687,0.1739926725663558,21.295822596250915,0.6978166843718422,0.08885501136081758,0.6738981534840358,
Sentinel-2A,2019-04-10,Sentinel-2A_2019-04-10,77102.78693711074,15067.811921140266,0,15064.180351216017,3.631569924248789,0,0,19.54249971979664,0,99.97589849180986,0.024101508190141833,0,0,0,19.537789682626112,0.004710037170525232,0,0,
Sentinel-2B,2019-04-12,Sentinel-2B_2019-04-12,77102.78693711074,77309.67200358411,0,77309.67200358411,0,0,0,100.26832372044103,0,100,0,0,0,0,100.26832372044103,0,0,0,
Sentinel-2A,2019-04-14,Sentinel-2A_2019-04-14,77102.78693711074,17442.573260764268,0,16189.168855662783,1107.2519446977142,0.03899449462890626,146.11346590905967,22.62249388597508,0,92.81410840956063,6.34798506014243,2.2355929968556526e-4,0.8376829709967778,0,20.996866000275137,1.4360725321133327,5.05746889028957e-5,0.18950477889760045,
Sentinel-2B,2019-04-15,Sentinel-2B_2019-04-15,77102.78693711074,14931.818933979375,0,14928.21118587238,3.607748106998521,0,0,19.366120898014472,0,99.97583852226613,0.024161477733892163,0,0,0,19.361441757025784,0.004679140988692404,0,0,
Sentinel-2A,2019-04-17,Sentinel-2A_2019-04-17,77102.78693711074,77309.6720035841,0,77309.6720035841,0,0,0,100.268323720441,0,100,0,0,0,0,100.268323720441,0,0,0,
Sentinel-2B,2019-04-19,Sentinel-2B_2019-04-19,77102.78693711074,17882.082146587378,17294.87328725907,0.11253499637618718,11.487567349856818,82.85425384747161,492.7545031345793,23.192523716649806,96.71621652045496,6.293170753477576e-4,0.06424065864191944,0.4633367253783897,2.7555767784492406,22.430931454352898,1.459545119529556e-4,0.01489902999125921,0.1074594799213316,0.6390877978723348,
Sentinel-2A,2019-04-20,Sentinel-2A_2019-04-20,77102.78693711074,15006.804442408556,175.48404395415992,14009.58237258531,348.3590290665528,174.36995381909838,299.00904298354186,19.46337485135126,1.1693631687386414,93.35486729603045,2.3213404985947963,1.161939268871504,1.992489767765319,0.22759753690524098,18.170007763807934,0.4518112028177315,0.22615259544551103,0.38780575237498227,
Sentinel-2B,2019-04-22,Sentinel-2B_2019-04-22,77102.78693711074,77309.67200358414,0,77309.67200358414,0,0,0,100.26832372044107,0,100,0,0,0,0,100.26832372044107,0,0,0,
Sentinel-2A,2019-04-24,Sentinel-2A_2019-04-24,77102.78693711074,17592.60483556299,0,17592.60483556299,0,0,0,22.81708033447933,0,100,0,0,0,0,22.81708033447933,0,0,0,
Sentinel-2B,2019-04-25,Sentinel-2B_2019-04-25,77102.78693711074,14718.804252098267,0,12727.74924887181,1429.1924233905538,0.28448891140029026,561.5780909244182,19.089847250403196,0,86.47271225892811,9.709976428192613,0.0019328262440866037,3.815378486634615,0,16.507508683510057,1.853619668192126,3.6897357761183784e-4,0.7283499251232931,
Sentinel-2A,2019-04-27,Sentinel-2A_2019-04-27,77102.78693711074,77309.67200358408,0,77309.67200358408,0,0,0,100.26832372044099,0,100,0,0,0,0,100.26832372044099,0,0,0,
Sentinel-2B,2019-04-29,Sentinel-2B_2019-04-29,77102.78693711074,18101.33191261398,0,18101.33191261398,0,0,0,23.476884081217996,0,100,0,0,0,0,23.476884081217996,0,0,0,
