missDate,classified,cloud,openWater,lightNSSed,OSSed,dNSSed,other,area_ha
LANDSAT_8_2014-06-08,77309.54637354847,1816.1452458078147,56487.68191260655,1628.0924571833793,14787.446086634609,2457.8001911843517,132.380480130409,77102.78693711074
LANDSAT_8_2014-07-10,77008.86196293621,5553.705562602225,52341.55542050749,1643.852546155972,14516.935664758517,2586.005400440358,366.80736847224483,77102.78693711074
LANDSAT_8_2014-07-26,77309.54637354845,1485.507943958619,61592.13073478573,124.27298045725345,12445.08232780088,991.9137566983754,670.6386298489467,77102.78693711074
LANDSAT_8_2014-08-27,77217.42342572818,3221.6290052059335,62922.32507672904,1401.5758238408112,9179.318578962047,407.9259921042861,84.64894888593855,77102.78693711074
LANDSAT_8_2014-09-12,76955.18950055288,62635.08183601555,7962.09862058305,563.4499911555874,3618.9925826516765,1155.2515480573813,1020.3149220848227,77102.78693711074
LANDSAT_8_2014-09-28,77266.02399605724,2313.9726837050434,35438.52606065398,511.14425368527117,38456.19078259921,502.375544981273,43.814670429187295,77102.78693711074
LANDSAT_8_2014-10-14,76857.21720702658,14217.027090568638,39416.661793887826,758.101374322284,18242.744209795514,2873.6704901908183,1349.0122482605227,77102.78693711074
LANDSAT_8_2014-11-15,76419.82492641945,15938.786442412564,41110.38543198309,947.1805895810281,17513.624416897823,467.3366906963889,442.51135484729025,77102.78693711074
LANDSAT_8_2014-12-01,76504.53670430505,30729.474565523127,39962.076100861486,314.6688036017579,4670.102317247133,320.5364260081112,507.6784910621034,77102.78693711074
LANDSAT_8_2014-12-17,76794.67298409398,70552.89558332434,4923.260873320291,0.8406724084664138,392.73738366874005,86.25044556162375,838.6880258088041,77102.78693711074
LANDSAT_8_2015-02-03,74885.31689568765,46179.94540784315,19050.46322426964,2849.6849130215633,4376.414050358572,1068.5449322196596,1360.2643679752393,77102.78693711074
LANDSAT_8_2015-02-19,73271.31082701423,35566.86290399165,13455.744252059498,19296.542163977283,3548.090317095463,1276.8371373638495,127.2340525278125,77102.78693711074
LANDSAT_8_2015-03-23,75036.46196053682,45882.873908213536,20995.236114493866,1238.0790929082311,1989.7054390046796,2775.263712832651,2155.3036930818344,77102.78693711074
LANDSAT_8_2015-04-24,76803.06400123645,58917.30079080508,11669.259156294827,359.448787244569,2853.3152606561102,1894.730788098252,1109.0092181378927,77102.78693711074
LANDSAT_8_2015-05-10,77282.34695111684,73673.22249931011,2186.1123119367276,3.6416968635397535,179.68471436340278,280.1056822716934,959.5800463686558,77102.78693711074
LANDSAT_8_2015-05-26,76811.47530460698,75711.86199586904,358.9057039959246,0.0,7.333237411396118,0.5247348436063878,732.8496324863621,77102.78693711074
LANDSAT_8_2015-06-11,77309.53737141466,40536.94962036263,8611.129204444025,2084.8783033690406,7468.762954651469,17333.163365380973,1274.6539232081113,77102.78693711074
LANDSAT_8_2015-06-27,77309.53737031909,2129.5909468458667,56888.3706651946,263.1262306623339,16868.63213691358,1063.9827353127298,95.83465539021586,77102.78693711074
LANDSAT_8_2015-07-13,77016.8668742771,54448.76692241329,14218.22442881827,105.94650584668716,5645.571725310738,1388.2707823504747,1210.0865095369163,77102.78693711074
LANDSAT_8_2015-08-14,77222.3367546804,3904.150893069759,67664.77839286382,70.55875373483454,5095.858111489655,344.8749164638642,142.11568705837058,77102.78693711074
LANDSAT_8_2015-08-30,77308.79931059494,6919.1730245474355,4813.597651973506,509.3348749051587,64352.60592418295,357.3625982964377,356.725236691114,77102.78693711074
LANDSAT_8_2015-09-15,77309.43835147447,2024.6332303233992,54989.21623085378,173.55453756261028,17901.876059752834,1880.9214011696015,339.2368918092847,77102.78693711074
LANDSAT_8_2015-10-01,77142.1551880006,3752.62261422176,61828.44125038133,532.8910491473196,9518.45772395328,1307.6337873324023,202.10876296224905,77102.78693711074
LANDSAT_8_2015-10-17,77109.54035544921,32385.641277632698,36684.963095042716,263.3768539508598,5053.980334151,1177.6907032178472,1543.8880914512606,77102.78693711074
LANDSAT_8_2015-11-02,76182.08897230522,72841.63291205913,2364.7883116132375,25.320551223412714,55.801966609346266,431.62110256942697,462.9241282304762,77102.78693711074
LANDSAT_8_2015-11-18,76648.36893357498,54691.349099046056,13798.252764207458,605.1846681144651,6844.528073433206,383.07225833683435,325.9820704360252,77102.78693711074
LANDSAT_8_2015-12-04,75800.91878005609,12026.790465740323,45325.308019718585,642.2301919468965,15173.512018128136,1987.7226608037606,645.35542372023,77102.78693711074
LANDSAT_8_2016-02-22,77026.56170761723,71564.97571398481,3523.9224284687757,4.248262449340823,85.02886585303422,306.2110656548783,1542.1753712020986,77102.78693711074
LANDSAT_8_2016-03-25,77309.00635440294,36018.24456245796,10258.960679770333,2239.1619021276406,11023.05905967427,16685.6702515791,1083.909898790942,77102.78693711074
LANDSAT_8_2016-04-10,76857.666744317,11761.073307235996,38771.76931482749,1850.7899177693855,21082.151658090832,2450.3205559276385,941.5619904640774,77102.78693711074
LANDSAT_8_2016-04-26,77262.78839598446,13593.635276043657,39805.81181837246,1613.9095685668697,19797.23499200076,1021.5284610812935,1430.6682799175267,77102.78693711074
LANDSAT_8_2016-05-12,77111.0523888896,26115.455106414058,32769.67107439595,224.42961891205152,16605.746124101297,725.0771179924275,670.6733470733741,77102.78693711074
LANDSAT_8_2016-06-29,77086.67085559398,6309.3865624771715,40414.365469651704,2084.8956871977834,22768.77377207476,4895.189837842684,614.0595263494668,77102.78693711074
LANDSAT_8_2016-07-15,77058.36261319974,48893.079950596184,8358.255878527361,1519.6398612483572,6779.775444725918,10356.027888963088,1151.5835891370575,77102.78693711074
LANDSAT_8_2016-07-31,77158.46167112468,23947.467589312255,27409.333848022165,754.4568072472716,24375.561635771952,366.17550573583014,305.4662850324567,77102.78693711074
LANDSAT_8_2016-08-16,77029.21951942294,26219.50693133174,27722.063378091763,225.38696542526944,21275.380058326304,939.880169945007,647.0020163011959,77102.78693711074
LANDSAT_8_2016-09-01,76862.80496204447,20974.55334207273,49077.29240919612,126.88100691885201,4286.094144160965,1653.73819216228,744.2458675315163,77102.78693711074
LANDSAT_8_2016-09-17,75444.4995858863,33404.857216756216,36574.34236638052,23.471836491091253,3089.042884547538,1256.77695042853,1096.0083312805734,77102.78693711074
LANDSAT_8_2016-10-03,76761.43814627672,20193.379923767807,40200.70825727928,304.115704594627,13982.73581677495,1144.512015583578,935.9864282761888,77102.78693711074
LANDSAT_8_2016-11-04,77309.52836693102,1985.6229304801964,67275.77221418596,341.6161582005373,7466.30011265187,193.81776531545793,46.39918609738588,77102.78693711074
LANDSAT_8_2016-11-20,76488.1602167178,55945.9161898959,16828.025435875632,129.30017551988004,2082.3032596977214,469.1800285965245,1033.4351271295448,77102.78693711074
LANDSAT_8_2016-12-22,77304.78237027583,2834.0260815478077,46593.58413625952,180.952781742621,27466.90562013915,177.17746499960498,52.13628558487235,77102.78693711074
LANDSAT_8_2017-01-07,77177.82465703007,54464.759178898676,21050.057031763718,173.14248693753586,1083.4862353842418,84.87877368985036,321.50095035284784,77102.78693711074
LANDSAT_8_2017-02-08,76829.99249638389,50483.33936583629,22237.21052930295,1345.5868263150219,2149.3464572057187,96.02442376410274,518.4848939558985,77102.78693711074
LANDSAT_8_2017-02-24,76945.26063872411,76802.32734387729,36.355468932495086,3.4397925115966803,0.1260769171142578,12.643715589599605,90.36824089599584,77102.78693711074
LANDSAT_8_2017-03-12,70402.6986688177,47572.64089084065,18829.448681077556,165.27193213917215,1431.2496564592182,1060.2804235398842,1343.8070847601377,77102.78693711074
LANDSAT_8_2017-03-28,76988.29780175658,9451.10566634294,51770.96177357082,1467.9395897898326,12391.954520886191,914.9233811690409,991.4128699959059,77102.78693711074
LANDSAT_8_2017-04-13,77308.08895570069,1593.8101084536224,60049.91117723768,480.7341877886929,14330.834443663796,180.99067071174173,671.8083678436208,77102.78693711074
LANDSAT_8_2017-04-29,77309.53737622057,1629.6258119835602,51987.263745358425,2481.223864249102,19969.666710073438,721.9841049678299,519.7731395870555,77102.78693711074
LANDSAT_8_2017-05-15,77300.36029168504,74613.88267209442,2124.3726105217647,0.3015412115239162,145.88320626868853,10.015472365722655,405.904789221398,77102.78693711074
LANDSAT_8_2017-05-31,77309.5373695366,2193.1560701910894,34281.04756724623,4880.585257510392,18563.996940515928,16810.803790669735,579.9477434025636,77102.78693711074
LANDSAT_8_2017-06-16,77267.68035862963,9177.820749681234,35311.95226088713,1496.726807106493,21852.50766601218,8654.553725642594,774.1191493004816,77102.78693711074
LANDSAT_8_2017-07-02,77247.41555535073,1991.3688203858271,52244.69701003488,575.3115489013287,18363.249613696484,3550.616041070417,522.1725212640753,77102.78693711074
LANDSAT_8_2017-07-18,76807.01035048011,76718.4189815715,51.49649133605941,9.033061971435547,0.20706572814941407,0.07202318237304688,27.78272669067381,77102.78693711074
LANDSAT_8_2017-08-19,77309.50135648118,2001.9415622861895,42986.410605013305,1335.1767250064327,30556.81682573927,416.0839838583796,13.071654577629536,77102.78693711074
LANDSAT_8_2017-09-04,77248.36665949003,11795.347158851888,8684.894362887148,9947.88688175317,45283.071244723025,1103.6717222984666,433.49528897464245,77102.78693711074
LANDSAT_8_2017-10-06,77166.01045858859,10099.178896147336,51004.19566985435,1358.463016215166,13124.64514625199,1254.851864273491,324.6758658452946,77102.78693711074
LANDSAT_8_2017-10-22,77171.9081856616,76849.77088621186,188.17000115336106,0.18010532958984374,3.1880567166436893,8.333457960238585,122.26567828988347,77102.78693711074
LANDSAT_8_2017-11-07,76080.30319864082,38725.675715799516,21673.79079155689,2699.5691855097775,11946.732791853181,446.1493044714898,588.3854094500501,77102.78693711074
LANDSAT_8_2017-11-23,76170.89930596936,35014.7212904167,28809.921611659833,324.7767259642542,9388.139662300344,1255.9222683875148,1377.4177472383046,77102.78693711074
LANDSAT_8_2017-12-09,76864.5227283065,57411.65689118244,17367.380362866115,1.4032706135971968,1545.664270926162,49.58156161191697,488.8363711037452,77102.78693711074
LANDSAT_8_2017-12-25,76961.21088566378,60811.29361360894,12125.491365107804,235.6671660953368,3085.8776587622806,153.46525782404578,549.4158242624311,77102.78693711074
LANDSAT_8_2018-02-11,74153.29920058354,15638.720905090988,24218.746215656745,18055.988554487823,13362.715473683846,2692.9931461550027,184.13490551189633,77102.78693711074
LANDSAT_8_2018-02-27,73879.67864491206,39559.943621776045,19908.520064934994,3154.2343442009146,5241.928395713951,4367.795861095613,1647.2563571900623,77102.78693711074
LANDSAT_8_2018-03-15,77250.95008838444,16593.42402428048,48906.86038590014,5241.673545764865,6410.070276933155,77.6494048728672,21.27245062735523,77102.78693711074
LANDSAT_8_2018-03-31,77212.59842752658,31576.082892400205,36420.50513850947,216.7839824689944,6385.298307365312,2053.056517026516,560.8715897530385,77102.78693711074
LANDSAT_8_2018-05-18,77309.54637354845,4772.984501525478,955.4341491064677,4520.916671511793,26738.508825873032,38782.40245315266,1539.2997723792364,77102.78693711074
LANDSAT_8_2018-06-19,77256.19792369303,44013.80299344282,17482.171956939437,478.95448991420557,6723.6141478810105,7451.810192863359,1105.8441426508355,77102.78693711074
LANDSAT_8_2018-07-05,77308.74504495958,1811.9478035309032,24336.33522137087,6868.541912519533,21613.93162900801,22061.235024400416,616.7534541290062,77102.78693711074
LANDSAT_8_2018-07-21,77236.4500433706,60176.00193849009,5571.265426010787,355.91116666456844,9973.149185477576,480.27427447382655,679.8480522524495,77102.78693711074
LANDSAT_8_2018-08-06,77003.71376463924,65572.00422953753,5150.744307768864,101.508989098178,4752.136596992411,539.4784815366621,887.8411597052504,77102.78693711074
LANDSAT_8_2018-08-22,77309.48337463365,2024.3948249587327,50929.86358861737,484.01210367620234,22950.94871601367,891.019540497855,29.24460086772365,77102.78693711074
LANDSAT_8_2018-09-07,77288.3123604454,3552.294238608336,60186.32687871444,529.371727380425,12385.396904572259,506.5153538680338,128.40725730083813,77102.78693711074
LANDSAT_8_2018-10-25,76871.4579028089,65629.3494147909,4206.946996790178,353.15911783774646,4760.867427939448,745.1995903294397,1175.9353551211811,77102.78693711074
LANDSAT_8_2018-11-10,76557.19479427514,68868.78148592683,6191.839730940063,63.38897075623523,537.9123638959304,198.25068597228122,697.0215567814082,77102.78693711074
LANDSAT_8_2018-11-26,77148.50642034304,62571.87680644333,11579.536947852108,32.513341899495465,1514.542401008428,163.21956756769168,1286.817355568538,77102.78693711074
LANDSAT_8_2019-01-29,77095.95793196601,71941.36469361982,3013.300333643051,483.45526912598484,329.66990004718093,285.38812904983945,1042.779606477169,77102.78693711074
LANDSAT_8_2019-03-02,76947.05651263203,70796.07427274603,2090.4912724200826,2673.512335830345,1239.9735141019967,76.51551356397665,70.4896039675651,77102.78693711074
LANDSAT_8_2019-03-18,76737.48103603242,18233.219744483045,32361.69845130345,20838.55010351477,3554.4839136809987,1228.8941810772412,520.6346419714395,77102.78693711074
LANDSAT_8_2019-04-03,76369.00399562083,10897.557378891152,47050.43482961932,10338.420469446406,6738.841741173312,879.9489758287448,463.80060066217146,77102.78693711074
LANDSAT_8_2019-04-19,77297.10762952997,1983.6494848506538,48591.355739942665,3384.4090252939654,22395.091740773332,164.88922232457523,777.712416344265,77102.78693711074
LANDSAT_8_2019-05-05,77304.51711420697,3252.6808840654976,36484.68038881615,4209.909666512363,20614.600817993924,11184.947674376763,1557.6976824416702,77102.78693711074
LANDSAT_8_2019-05-21,77309.52837055163,2050.6237863278952,37994.06833671713,6198.805051791515,26228.23962905452,3913.236590522967,924.5549761372591,77102.78693711074
LANDSAT_8_2019-06-06,77309.52836884081,2125.2108738179463,45993.38700316234,4392.122822964943,24115.057738848616,604.9480358347292,78.80189421415442,77102.78693711074
LANDSAT_8_2019-06-22,77309.54637354844,855.770934940415,7529.15384937354,3201.1250586059195,33550.91256531248,29062.161508501184,3110.422456812429,77102.78693711074
LANDSAT_8_2019-07-08,77308.63710265672,2751.4583315009895,39558.532674049005,3315.75297466733,25943.51680233019,5546.681836820139,192.69448328949053,77102.78693711074
LANDSAT_8_2019-07-24,77301.96621495625,2333.2508055255944,43099.089215987784,301.7334379504037,31244.839650736227,282.1300234940378,40.92308125953822,77102.78693711074
LANDSAT_8_2019-08-09,77307.71290760484,2005.8780760776808,67983.10159721933,215.54802378816424,6774.751154108026,287.7716429047599,40.662413508315154,77102.78693711074
LANDSAT_8_2019-08-25,76496.98760310926,17706.377120300167,37284.2964076011,783.6713831243349,10748.809859087653,8051.261036920972,1922.571796077129,77102.78693711074
LANDSAT_8_2019-09-10,77079.42251999187,64196.527941395885,8648.69534554806,126.55553585409199,3157.4670666561738,437.3398715311735,512.8367590054661,77102.78693711074
LANDSAT_8_2019-09-26,77309.52836769212,1932.7849050236855,57818.1259028405,350.8328906614217,16731.408821693745,455.4990715278599,20.876775943952968,77102.78693711074
LANDSAT_8_2019-12-15,77086.25515885405,57313.4695693186,14448.054265488398,869.8898344823981,3599.9357160635063,85.13835393025714,769.7674195673387,77102.78693711074
LANDSAT_8_2019-12-31,77163.74251899158,24442.18321235002,26437.92410484757,3734.5075349944645,21928.959789292203,167.24890979845236,452.9189677094045,77102.78693711074
LANDSAT_8_2020-01-16,76873.99455619424,49908.2557102095,22209.76083611126,691.2263545023715,3422.2413968015903,132.79323998490423,509.71701858269756,77102.78693711074
LANDSAT_8_2020-03-04,77301.04613585657,3435.1306047384783,49019.89033285615,3939.687899064497,20792.06464168317,60.527377076018695,53.74528043647079,77102.78693711074
LANDSAT_8_2020-03-20,77125.62649856201,8525.106173966804,45303.507831367206,757.1819110784111,22201.205288449448,172.06357626686008,166.56171743061353,77102.78693711074
LANDSAT_8_2020-04-05,73281.34907760161,23221.58020630904,29932.608492614163,1256.6410540463755,15267.958491033793,1849.7196447632252,1752.8411888348114,77102.78693711074
LANDSAT_8_2020-04-21,77180.23033431113,2533.038153405579,43383.29025508808,1754.466551170291,27825.68801361919,734.1113410057487,949.6360200206263,77102.78693711074
LANDSAT_8_2020-05-07,77309.53737454087,1381.6341384488271,49148.04365347148,1840.3400238568402,23530.126372777566,393.7407293854438,1015.6524565977196,77102.78693711074
LANDSAT_8_2020-05-23,77232.76056187793,62118.10713109942,6356.639238551083,64.62544239862673,4147.46272968577,3310.0668914284834,1235.8591287146673,77102.78693711074
LANDSAT_8_2020-06-08,77309.54637354847,10227.023405630373,10601.47790485511,2097.6325159079715,22497.48888734193,27898.645703526912,3987.277956283727,77102.78693711074
LANDSAT_8_2020-06-24,77124.81647570498,14659.282670399083,46711.94450578765,250.0097357291281,12463.929661947981,2471.570815954872,568.0790858855098,77102.78693711074
LANDSAT_8_2020-07-10,77307.32193761034,1915.48447320017,55689.52421681603,408.9934091280895,15562.763727910733,3502.448196013909,228.10791454051588,77102.78693711074
LANDSAT_8_2020-07-26,77309.54637354845,73773.55503862124,1418.027138293861,21.81979539785348,999.1077872994044,71.58911957029154,1025.447494363386,77102.78693711074
LANDSAT_8_2020-08-11,77309.519373073,1833.8213688541011,56821.65606638089,1282.117669851572,16588.770850438414,714.2455882504885,68.90782929710943,77102.78693711074
LANDSAT_8_2020-08-27,77307.45044437144,2633.559042126209,58889.8488715962,467.3471246011569,14903.047273025399,380.05183522742874,33.59629779467294,77102.78693711074
LANDSAT_8_2020-10-30,77273.25909187652,2241.5513344074766,56722.902176850715,376.0162216676081,17582.829460872486,181.1326552580178,168.8272428186549,77102.78693711074
LANDSAT_8_2020-12-01,77126.39944844034,14582.33920796697,47778.52848083836,555.5773329351495,12914.49389500313,359.6128517000027,935.8476799933582,77102.78693711074
LANDSAT_8_2020-12-17,77056.97654077108,3032.314911822312,51247.60772069505,433.1622563000125,21563.31914196602,551.6872691907319,228.88524079399204,77102.78693711074
LANDSAT_8_2021-01-02,77190.49129569477,60398.3335457402,10015.319709489377,158.2388898075844,6303.644805994852,62.09173905129352,252.86260560925305,77102.78693711074
LANDSAT_8_2021-01-18,77268.36453367621,54486.57667173282,20847.48111791775,14.800543778909118,1440.9920090277071,22.520108156070485,455.9940830617144,77102.78693711074
LANDSAT_8_2021-02-03,75848.0131543598,50204.6095584905,19515.121187685938,441.12323596815077,3034.3452847375474,865.4180855961753,1787.3958018792935,77102.78693711074
LANDSAT_8_2021-02-19,77121.2353475651,68050.9858157108,5383.2932202245875,601.8734202015713,2918.9219419655474,37.51547924638338,128.64547021281405,77102.78693711074
LANDSAT_8_2021-03-07,74032.81882544054,55784.49074493269,10808.938200029148,406.16179207388774,4776.17420918667,1716.2187166449185,540.8351625741175,77102.78693711074
LANDSAT_8_2021-03-23,77309.54637354844,77309.54637354844,0.0,0.0,0.0,0.0,0.0,77102.78693711074
LANDSAT_8_2021-05-10,76906.10434663498,47460.085291815085,15213.47579077549,714.6820537233713,10544.466071720693,1096.5755026078043,1876.8196359895137,77102.78693711074
LANDSAT_8_2021-05-26,76921.93710650448,19167.12947437744,30086.633840597537,431.17708518378913,12211.516406750614,14328.212958642594,697.2673409516007,77102.78693711074
LANDSAT_8_2021-06-27,77296.32849521891,74612.58867438305,1655.1903575911238,7.657055534285006,686.0128957490583,115.23612789916113,219.64338406011433,77102.78693711074
LANDSAT_8_2021-07-13,77230.97509005608,26006.362727907035,23014.333244040787,199.5527262727821,25545.451206456753,1361.095773637443,1104.1794117400725,77102.78693711074
LANDSAT_8_2021-07-29,77309.53737506944,19738.142303299494,6202.279354302341,6467.302005158712,43166.46139535549,1442.1064717157644,293.24584523759654,77102.78693711074
LANDSAT_8_2021-08-14,77309.5373741698,1939.5855010604469,69574.22225246951,82.9540811597421,5547.251220497904,141.01139303382058,24.51292594747386,77102.78693711074
LANDSAT_8_2021-08-30,77005.3850264433,18407.286674250776,49294.35271443911,200.35514600578782,7359.472158340718,1161.9967673146218,581.9215660887754,77102.78693711074
LANDSAT_8_2021-09-15,77285.89825461221,2533.3727912215904,67673.2611490822,273.16637031705017,5000.724552648065,1565.6039785571513,239.7694127864389,77102.78693711074
LANDSAT_8_2021-10-01,77306.47631177233,76357.205850016,568.3577042448511,5.212798539428714,35.18105980248556,51.51987310796185,288.99902606127677,77102.78693711074
LANDSAT_8_2021-10-17,77309.52837180652,2047.370187664684,70403.197571947,293.9265646808391,4369.165745317545,172.45807654741805,23.410225649519344,77102.78693711074
LANDSAT_8_2021-11-02,76947.53909056463,73495.61243805767,1987.419115248306,6.68186735697428,161.2271041887038,186.67859774485632,1109.919967965429,77102.78693711074
LANDSAT_8_2021-12-04,75529.99917551213,44106.1929935478,22939.259822216674,114.4733399693965,3987.5466183259487,3032.5108498049112,1350.01555164615,77102.78693711074
LANDSAT_8_2021-12-20,75410.98692539826,34912.667487759856,35461.64260031346,58.958260847182316,3055.861600746964,873.9740986027603,1047.882877125828,77102.78693711074
LANDSAT_8_2022-01-21,72916.73602008221,41786.92620623224,20668.45936790409,1603.4709451105816,5233.451605032127,1575.0964901475245,2049.3314056553395,77102.78693711074
LANDSAT_8_2022-03-10,75938.21359202737,32668.540681653216,18631.723430849925,12476.50518817923,9943.534348867443,1827.2843735788729,390.62556889537467,77102.78693711074
LANDSAT_8_2022-03-26,76623.82792054067,37571.45593310944,32505.578767308332,935.5913157330006,4141.712394292286,766.6133611981562,702.8761488966371,77102.78693711074
LANDSAT_8_2022-04-11,76871.17129712811,64705.369680368254,8230.970753672085,1301.4257418355041,1567.373472534969,287.3080786065392,778.7235701089812,77102.78693711074
LANDSAT_8_2022-04-27,77302.68714526852,2681.6959030505604,60264.117417041474,1931.9775013689095,11108.57764178146,669.8294523494626,646.4892296765786,77102.78693711074
LANDSAT_8_2022-05-13,77254.60240627,25832.393107021195,24465.991031965696,995.652852919117,12368.669195395796,10440.934259593772,3150.961959375284,77102.78693711074
LANDSAT_8_2022-06-14,77279.19914219003,60673.91542233812,8389.226278401718,714.9300590859555,3012.5424594419583,2819.584442254955,1669.000480664745,77102.78693711074
LANDSAT_8_2022-06-30,77306.98911100817,6071.245484188344,30602.385900721616,573.296500934116,14830.00928482908,23820.934174108505,1409.117766226348,77102.78693711074
LANDSAT_8_2022-07-16,77247.52360998324,54320.37907591018,8225.420681735515,566.8819616417462,10324.83892997475,2814.0071710204134,995.9957896986034,77102.78693711074
LANDSAT_8_2022-08-01,75157.44267414608,22527.851435652155,45496.32946837983,106.37624733221307,3686.476298843144,2463.3172059524536,877.0920179846078,77102.78693711074
LANDSAT_8_2022-08-17,76879.89227151667,51317.056849161105,19162.26638773002,358.52515030758536,4083.161914834962,1387.7272499676249,571.1547195116634,77102.78693711074
LANDSAT_8_2022-09-02,76237.22367995323,29462.10161752563,29068.84738913563,1505.4083389916973,7731.946453953876,6987.039205874589,1481.8806744710455,77102.78693711074
LANDSAT_8_2022-10-04,77307.51113824327,77203.12745446508,17.439780571885052,0.0,0.423256703491211,4.430326637166345,82.09031986560302,77102.78693711074
LANDSAT_8_2022-10-20,76971.75518126,3114.449933679946,57568.35266829384,506.7087561333095,11329.061811434109,3419.105537198239,1034.0764745191825,77102.78693711074
LANDSAT_8_2022-11-05,76968.4046013883,76868.31860685954,40.52802507025997,0.0,1.1252994720458984,8.388302782621492,50.04436720384569,77102.78693711074
LANDSAT_8_2022-12-07,76639.77193923476,66857.91655835253,7861.825986242675,1.3273780760545923,1088.0304015205454,144.04566753820944,686.6259475052309,77102.78693711074
LANDSAT_8_2022-12-23,77307.23260656887,74809.09970106775,1048.9972560010729,0.2525196781197342,202.1956380597468,56.00186311706545,1190.6856286425318,77102.78693711074
LANDSAT_8_2023-02-25,75965.87216911632,45890.107146072885,15068.897035565948,6085.2909261158,8001.503835060608,428.282660539082,491.79056576013375,77102.78693711074
LANDSAT_8_2023-03-13,76848.18020034024,42666.94066403795,25366.029551525462,1046.6785917390805,6992.1802738391525,223.11305919995135,553.2380599967818,77102.78693711074
LANDSAT_8_2023-03-29,76910.6267566313,8054.229369476059,54109.03777667586,386.35717887275354,13754.095610852759,371.1820644007689,235.72475635247224,77102.78693711074
LANDSAT_8_2023-04-14,77309.1953619176,2894.1636797115084,50263.45252417205,3110.014593633452,19351.994200930672,1116.9688451922686,572.6015182790537,77102.78693711074
LANDSAT_8_2023-05-16,77201.28432935111,17489.425321532497,15995.417019413038,2439.29024920769,32102.890347958764,7746.41852528049,1427.8428659568074,77102.78693711074
LANDSAT_8_2023-06-01,77232.01696400068,25942.341042722786,19797.616603886792,980.862860013697,23643.403787887848,5962.3982773160305,905.3943921711912,77102.78693711074
LANDSAT_8_2023-06-17,77309.52836594285,2789.231697921024,162.75463684476543,567.6952573733165,72857.80059519834,833.3184952158258,98.7276833905293,77102.78693711074
LANDSAT_8_2023-07-03,77309.52836627307,17429.274647154965,25539.719809019458,636.867862050262,23638.624920110513,9617.191744385105,447.8493835500958,77102.78693711074
