missDate,classified,cloud,openWater,lightNSSed,OSSed,dNSSed,area_ha
LANDSAT_7_2003-05-17,77309.54637354845,18129.863935247417,41321.44440336974,2010.0773561130197,14706.132790139616,1142.0278886775277,77102.78693711074
LANDSAT_7_2003-07-20,62310.161646851455,5745.898452534035,50059.015234521015,242.89459084025975,5955.605360318495,306.74800864025275,77102.78693711074
LANDSAT_7_2003-08-05,62425.0678671697,56084.201937737635,3723.663615125214,116.71538683689482,2451.7879133053834,48.69901416529517,77102.78693711074
LANDSAT_7_2003-08-21,62245.330834370216,35254.61569295558,19101.056045398196,67.5755168833895,7696.200620438025,125.88295869836651,77102.78693711074
LANDSAT_7_2003-09-22,62324.89360051928,53465.3646305188,7868.735763998661,3.3003494493623617,983.9871839955265,3.5056725573108154,77102.78693711074
LANDSAT_7_2003-11-09,62548.71488945588,38359.863633535795,12749.79542334768,749.4510517189381,10383.597249039487,306.00753181744085,77102.78693711074
LANDSAT_7_2003-12-11,62499.32755150106,51679.72033617842,9976.601802155452,107.55655275641209,516.2598769779926,219.1889834326623,77102.78693711074
LANDSAT_7_2004-01-28,62476.82311708894,53740.23380699224,2120.1549175061596,13.615794401489259,6563.001564339101,39.81703385034892,77102.78693711074
LANDSAT_7_2004-02-13,62485.20697790957,23421.623581057094,28292.87522038115,52.16835104629811,10700.557313688898,17.98251173923625,77102.78693711074
LANDSAT_7_2004-02-29,62697.72065092239,62697.72065092239,0.0,0.0,0.0,0.0,77102.78693711074
LANDSAT_7_2004-03-16,62293.634020529586,27959.457521958506,21106.486589977114,38.10784712236951,13166.251967941178,23.330093532104502,77102.78693711074
LANDSAT_7_2004-04-01,62283.650079587096,4127.180708786242,52670.37993906667,599.1811556646153,4728.937573256119,157.97070281473273,77102.78693711074
LANDSAT_7_2004-04-17,62449.47206155361,38297.10042921643,13790.407610869392,678.9086720314248,9434.190908411694,248.8644410259382,77102.78693711074
LANDSAT_7_2004-05-19,62336.49915675351,62336.49915675351,0.0,0.0,0.0,0.0,77102.78693711074
LANDSAT_7_2004-06-04,62348.264846547776,236.9911312537288,52233.68148290814,979.4437648437748,8435.638243649495,462.51022389419023,77102.78693711074
LANDSAT_7_2004-06-20,62396.855961166344,10135.906862442822,31852.831225954484,622.470858042973,19400.922120457883,384.7248942694992,77102.78693711074
LANDSAT_7_2004-07-06,61386.98252746533,61381.22061575157,0.0,0.7804899062571805,4.664799022719439,0.3166227847780714,77102.78693711074
LANDSAT_7_2004-07-22,62333.31331769134,51993.983603145454,9130.350904047473,54.17588075731461,1137.4971182283552,17.305811514119473,77102.78693711074
LANDSAT_7_2004-08-07,61452.37715845955,61452.37715845955,0.0,0.0,0.0,0.0,77102.78693711074
LANDSAT_7_2004-08-23,62309.380738189044,20139.66013573202,37836.6942543899,235.92902828598633,3756.0505734267927,341.0467463572966,77102.78693711074
LANDSAT_7_2004-09-08,62299.86112008683,49453.86967445385,9467.7182902511,363.14531054400595,2715.542567187712,299.58527765305917,77102.78693711074
LANDSAT_7_2004-09-24,61314.14459106952,52416.976998268365,6861.398411201367,88.66742886664159,1797.6022842458888,149.49946849049599,77102.78693711074
LANDSAT_7_2004-10-10,62635.320825001974,8.98606089015108,57635.343323433146,389.32608658522804,3184.778099923437,1416.887254171603,77102.78693711074
LANDSAT_7_2004-10-26,62519.25168760269,62480.168708778045,0.0,2.12287949419807,35.52852782104492,1.4315715093994141,77102.78693711074
LANDSAT_7_2004-11-11,62480.003191891454,222.77462028600016,57022.926677621355,413.48278036033054,3837.8287694058527,982.9903442195383,77102.78693711074
LANDSAT_7_2004-12-13,62588.40937656126,61060.65157064139,69.5740980700687,269.4528513422519,1011.9826171746515,176.74823933315318,77102.78693711074
LANDSAT_7_2005-01-14,62585.1109081413,55310.382664873505,1206.9669760465972,42.43556416029267,5928.231594053498,97.0941090079394,77102.78693711074
LANDSAT_7_2005-02-15,62527.12065085731,10944.863079694145,35757.066843836605,52.23848260851333,15758.195381612233,14.756863108242854,77102.78693711074
LANDSAT_7_2005-03-03,62334.045513678415,37199.67803988663,10345.793685265202,190.45488007929583,14498.637395639686,99.48151280909663,77102.78693711074
LANDSAT_7_2005-03-19,61406.52616065324,60315.34518826053,52.06165376840585,0.20704103088378906,1038.6782847832174,0.23399281005859374,77102.78693711074
LANDSAT_7_2005-04-04,62431.00638107394,57348.26318371735,673.3389638745673,9.698219354377297,4382.534329825514,17.171684302143195,77102.78693711074
LANDSAT_7_2005-04-20,62750.242668551386,54921.28798653378,756.6668082611574,261.3746714381445,6791.871728351802,19.041473964963384,77102.78693711074
LANDSAT_7_2005-05-06,62444.43027951842,14817.315280350389,40064.46200776536,672.2891921395848,6310.177186594568,580.1866126704882,77102.78693711074
LANDSAT_7_2005-06-07,62566.97492003191,62566.97492003191,0.0,0.0,0.0,0.0,77102.78693711074
LANDSAT_7_2005-06-23,62468.65011413372,9448.983334230525,24699.31204275207,526.0343805991754,27502.477135718087,291.8432208354041,77102.78693711074
LANDSAT_7_2005-07-09,62367.78610749902,294.20585263690845,56833.61337579863,117.66315253813357,4836.510189375742,285.79353715083005,77102.78693711074
LANDSAT_7_2005-07-25,62458.14626404141,61663.57436802061,292.08959317627443,106.91916859256045,388.7871464641123,6.775987787944719,77102.78693711074
LANDSAT_7_2005-08-10,62242.58023648036,1903.0899805982467,55020.233423522506,176.3980190679428,4605.961400893007,536.8974124008606,77102.78693711074
LANDSAT_7_2005-09-11,62407.24335747743,9016.589527915005,31479.17961138804,136.78461572108827,21606.55016026796,168.13944218922893,77102.78693711074
LANDSAT_7_2005-09-27,62163.34030485387,3257.0271963152186,54907.0648158943,256.32714904239396,2959.231510680569,783.6896329238218,77102.78693711074
LANDSAT_7_2005-10-29,62434.76602574489,29657.84169209584,4628.180850019337,1151.7398020357055,26567.283753808046,429.7199277880564,77102.78693711074
LANDSAT_7_2005-11-14,62599.06553402609,62599.06553402609,0.0,0.0,0.0,0.0,77102.78693711074
LANDSAT_7_2005-12-16,61734.786369011905,61670.33317805769,0.0,14.986673870667701,36.2478416165367,13.218675467033842,77102.78693711074
LANDSAT_7_2006-01-01,62576.99646653241,62417.86689712266,0.14395181701660156,1.1336631732177733,157.65401768433466,0.19793673522949218,77102.78693711074
LANDSAT_7_2006-02-02,62556.82289403707,61389.4794124043,271.0002638693757,15.757101849116305,870.1628519850362,10.42326392944096,77102.78693711074
