missDate,classified,cloud,openWater,lightNSSed,OSSed,dNSSed,area_ha,extent
LANDSAT_9_2021-11-06,60379.91364962928,9979.51542653752,45366.12354672938,337.09288136175707,4640.232615341082,56.949179656343425,74935.14484406907,aoi
LANDSAT_9_2022-02-14,74666.56226717624,50793.4967256033,16679.45740928997,4834.217332266239,2313.3450452544803,46.04575475693167,74935.14484406907,aoi
LANDSAT_9_2022-03-02,74466.74376476329,65892.16067722348,5200.033008910675,2929.0691277675846,412.35528735090656,33.12566350711119,74935.14484406907,aoi
LANDSAT_9_2022-04-19,75134.51237212415,733.7466155772983,63279.502030161835,3952.2549994848996,6844.195276732653,324.81345016608526,74935.14484406907,aoi
LANDSAT_9_2022-05-05,75135.92392654708,149.49443703508115,56222.41826639927,6971.539803873275,7016.597433099035,4775.873986135474,74935.14484406907,aoi
LANDSAT_9_2022-05-21,75083.18644912823,21400.356640112488,46479.92815954609,2656.283085529783,3896.722772887997,649.8957910497004,74935.14484406907,aoi
LANDSAT_9_2022-06-06,74380.34381126126,33224.504828250145,30647.74228452502,5874.495585769591,3142.415295944388,1491.1858167704665,74935.14484406907,aoi
LANDSAT_9_2022-06-22,75135.94192830916,41.36282916409842,62511.77498242489,4376.339459648689,4752.5834568800165,3453.881200188901,74935.14484406907,aoi
LANDSAT_9_2022-07-08,75135.93292611066,36.377625869681566,46464.11427188067,16586.979673528334,7717.13522105707,4331.326133769363,74935.14484406907,aoi
LANDSAT_9_2022-07-24,74690.82245329599,27439.05793197436,43458.54737836518,1889.0596707371424,1118.076948549552,786.0805236700606,74935.14484406907,aoi
LANDSAT_9_2022-08-09,75135.92392168318,29.67461030519493,71587.73474978608,753.0403619809031,2697.470940565465,68.00325904462753,74935.14484406907,aoi
LANDSAT_9_2022-08-25,75052.74127215862,49280.55354519502,24242.98357518179,465.3991244208379,890.7354267360439,173.06960062078957,74935.14484406907,aoi
LANDSAT_9_2022-09-10,75104.58002008883,36618.25786449884,34296.882783305555,2369.3465888330547,1330.9492559982698,489.1435274498134,74935.14484406907,aoi
LANDSAT_9_2022-09-26,74535.47569274943,57698.10087243839,15381.863512942535,445.8557362900134,916.9649798192661,92.69059125835115,74935.14484406907,aoi
LANDSAT_9_2022-10-12,73957.78820351884,55785.330996546654,14475.360337884704,1499.7172320740542,1986.3379708097602,211.04166620269882,74935.14484406907,aoi
LANDSAT_9_2022-10-28,75110.74275123012,806.8814149858272,70756.42731428935,140.86307054940983,3359.635495178204,46.93545622569605,74935.14484406907,aoi
LANDSAT_9_2023-02-01,73369.17256260828,50093.45307870124,18156.519463204142,3723.569744880269,1335.7005338667,59.92974195155009,74935.14484406907,aoi
LANDSAT_9_2023-02-17,74716.92432740478,6121.742568139596,46228.584305623015,11006.139369418395,11183.494533691144,176.96355053086484,74935.14484406907,aoi
LANDSAT_9_2023-03-05,72400.78894283957,4705.438163951248,49807.84439031141,13584.066582095178,3761.674257635967,541.7655488455126,74935.14484406907,aoi
LANDSAT_9_2023-04-06,72020.5143132799,53392.76824785777,13853.953593267634,2481.0013443531393,1689.9274243312027,602.8637034707633,74935.14484406907,aoi
LANDSAT_9_2023-05-08,74452.83121983326,65669.67540724248,6478.942810405561,1647.7812896922196,97.98655910681128,558.4451533849638,74935.14484406907,aoi
LANDSAT_9_2023-05-24,75135.86994331834,72012.68255894027,1972.2274986868,944.9848581070956,0.0,205.97502758255058,74935.14484406907,aoi
LANDSAT_9_2023-06-09,74933.54333864887,16149.44687180796,41823.49737358537,3667.779148661875,12675.858218340794,616.9617262549713,74935.14484406907,aoi
LANDSAT_9_2023-07-11,75106.72495595743,816.0889884807626,51103.52368051917,12541.072238263067,2094.6534324778895,8551.386616211932,74935.14484406907,aoi
LANDSAT_9_2023-07-27,74334.90426257602,52418.436941002336,18691.557014611208,2144.6426136791515,904.9979948377722,175.2696984431318,74935.14484406907,aoi
LANDSAT_9_2021-12-12,21824.056249180812,420.64010079610864,15581.686237239974,116.55863196401972,5703.471397447413,1.699881733810126,74935.14484406907,aoi
LANDSAT_9_2022-01-29,21188.990112176987,21042.74489880245,131.57033155446308,12.216487790524948,1.8190150427246088,0.6393789868164061,74935.14484406907,aoi
LANDSAT_9_2022-04-03,21349.500043070086,16000.501270105227,1190.6142477564085,3224.4256658556446,918.1492839125569,15.809575439453123,74935.14484406907,aoi
LANDSAT_9_2022-11-13,21519.09404156596,18988.960115867227,1611.6568321642496,284.43149660268057,579.2096180297631,54.835978902305406,74935.14484406907,aoi
