missDate,classified,cloud,openWater,lightNSSed,OSSed,dNSSed,area_ha,extent
LANDSAT_9_2021-11-06,60345.12362958664,9968.692804419103,45361.825419821835,331.83373954006146,4628.945796786019,53.82586902272421,74899.76837432255,aoi no sc
LANDSAT_9_2022-02-14,74631.19799681685,50761.35003689644,16678.539016887393,4832.255822091171,2313.0073661866845,46.04575475632133,74899.76837432255,aoi no sc
LANDSAT_9_2022-03-02,74437.67884067462,65864.70564957177,5199.742466461552,2927.87301454527,412.2320465875719,33.12566350589046,74899.76837432255,aoi no sc
LANDSAT_9_2022-04-19,75099.06428266232,719.203626050525,63277.975890071604,3938.225683909193,6840.152737270172,323.5063453608997,74899.76837432255,aoi no sc
LANDSAT_9_2022-05-05,75100.47583708524,135.90738926244856,56221.07651372594,6958.83201955693,7013.666689771298,4770.993224768094,74899.76837432255,aoi no sc
LANDSAT_9_2022-05-21,75047.73835966652,21380.587140114378,46478.57020367759,2649.112775810366,3894.1767243063123,645.291515759488,74899.76837432255,aoi no sc
LANDSAT_9_2022-06-06,74344.90359273697,33206.890063409686,30645.62740056691,5864.003928945545,3140.0408421882153,1488.3413576293337,74899.76837432255,aoi no sc
LANDSAT_9_2022-06-22,75100.49383884734,29.81978144546088,62508.164556939526,4365.953082203901,4746.726169777706,3449.830248481671,74899.76837432255,aoi no sc
LANDSAT_9_2022-07-08,75100.48483664886,25.240392139418642,46462.77001325936,16572.157173327065,7712.945000547279,4327.372257377229,74899.76837432255,aoi no sc
LANDSAT_9_2022-07-24,74655.39339788648,27419.813702710177,43455.12538900062,1880.9451337543833,1116.2252839543496,783.2838884667615,74899.76837432255,aoi no sc
LANDSAT_9_2022-08-09,75100.47583222136,19.120486645426425,71584.67409534966,745.2968335318089,2687.962396581866,63.42202011204145,74899.76837432255,aoi no sc
LANDSAT_9_2022-08-25,75017.33283461405,49254.808226603825,24240.949031397802,460.9033741208257,888.2322888911972,172.4399135997409,74899.76837432255,aoi no sc
LANDSAT_9_2022-09-10,75069.13193062649,36596.0022302239,34295.16228990452,2361.7260989915685,1328.272624367543,487.96868713886727,74899.76837432255,aoi no sc
LANDSAT_9_2022-09-26,74500.21261516763,57667.33713001601,15380.946825024152,443.94364930761344,916.0828704897813,91.90214033364231,74899.76837432255,aoi no sc
LANDSAT_9_2022-10-12,73922.42545116067,55761.07142546996,14474.23770568426,1494.3239499293427,1982.9364086911364,209.85596138546666,74899.76837432255,aoi no sc
LANDSAT_9_2022-10-28,75075.32871688617,796.9229543801977,70750.38390998919,135.1236578210759,3348.9272334881416,43.97096120680867,74899.76837432255,aoi no sc
LANDSAT_9_2023-02-01,73334.25089170836,50064.76921291876,18154.16175185348,3720.7853666803767,1334.713593705831,59.82096654928771,74899.76837432255,aoi no sc
LANDSAT_9_2023-02-17,74681.74778242789,6112.488600731074,46225.36177356538,10988.941766038704,11178.448010991538,176.5076311057584,74899.76837432255,aoi no sc
LANDSAT_9_2023-03-05,72366.1170731172,4685.984528662985,49804.77484098248,13573.868651250315,3759.931695490133,541.5573567361403,74899.76837432255,aoi no sc
LANDSAT_9_2023-04-06,71985.19140862621,53363.70748598079,13852.848285778024,2477.6365949578208,1688.97704357413,602.0219983382736,74899.76837432255,aoi no sc
LANDSAT_9_2023-05-08,74423.21491442672,65640.36370288178,6478.786781313584,1647.649946531768,97.96933031480734,558.4451533861703,74899.76837432255,aoi no sc
LANDSAT_9_2023-05-24,75100.42185385649,71977.23446947719,1972.2274986893258,944.9848581076934,0.0,205.97502758255067,74899.76837432255,aoi no sc
LANDSAT_9_2023-06-09,74898.09524918761,16136.160610480765,41822.36895164143,3655.8718875365275,12669.870799096656,613.8230004381614,74899.76837432255,aoi no sc
LANDSAT_9_2023-07-11,75071.27686649503,803.5183417931516,51102.95936559621,12521.263554285964,2092.4933427477426,8551.042262071298,74899.76837432255,aoi no sc
LANDSAT_9_2023-07-27,74299.54633352722,52390.383757179305,18689.761144076965,2140.8687701860426,903.7041554991661,174.8285065879341,74899.76837432255,aoi no sc
LANDSAT_9_2021-12-12,21800.926965590195,413.89441276295184,15577.323720624645,112.7478959352241,5695.682891634062,1.2780446339542166,74899.76837432255,aoi no sc
LANDSAT_9_2022-01-29,21165.737081032938,21019.636185940704,131.55557034589765,12.08693071680885,1.8190150427246086,0.6393789868164061,74899.76837432255,aoi no sc
LANDSAT_9_2022-04-03,21326.253046262707,15979.63480454537,1190.3971121978855,3222.474494737115,917.9460654755107,15.800569307861338,74899.76837432255,aoi no sc
LANDSAT_9_2022-11-13,21495.862874359802,18967.908303521013,1609.9870595081175,284.1341306529582,579.0126502773899,54.820730400201654,74899.76837432255,aoi no sc
