missDate,classified,cloud,openWater,lightNSSed,OSSed,dNSSed,other
LANDSAT_5_1985-05-07,75474.25891173887,1.7378628181966134,66412.47507556305,569.4494240417134,6107.109216921799,419.3481948617884,1964.1391375315584
LANDSAT_5_1985-06-08,75555.91053902694,75539.80721884602,0.0,12.70805389613489,3.3232181890869117,0.045030053710937504,0.0270180419921875
LANDSAT_5_1985-06-24,75537.14623819097,361.2209411212614,66478.62457563446,572.1367448194461,5403.740331074451,617.5901348775817,2103.8335106625823
LANDSAT_5_1985-07-10,75559.28287516523,60769.97343554252,10878.170647909486,7.530102936480351,2099.3485924962015,1597.5612069345887,206.6988893461073
LANDSAT_5_1985-07-26,75525.39068872607,1366.793941030443,67334.59989145581,109.58160518557331,3361.5588542477403,946.6800863832019,2406.1763104234565
LANDSAT_5_1985-08-27,77309.54637354845,2785.2044515764937,58468.69901661743,1115.089888447336,11560.827161832203,1108.839820382288,2270.886034692368
LANDSAT_5_1985-09-12,77309.54637354845,5.654345874652938,52372.623895458004,6134.315399874027,16498.346706559954,139.0020177397818,2159.604008041082
LANDSAT_5_1985-10-14,77309.54637354845,0.7463518175431794,45738.605240506215,5105.999663579528,24321.475253286877,560.5121858338631,1582.2076785233307
LANDSAT_5_1985-10-30,77309.54637354845,199.66598881916835,58065.18890928489,2445.236423426737,13947.646455298938,436.9448782602626,2214.8637184575928
LANDSAT_5_1985-11-15,77309.54637354847,3281.9495832893326,49244.219580292825,3075.4502233281305,18685.542086144953,600.9385716299066,2421.446328863004
LANDSAT_5_1986-03-07,77309.54637354845,58164.49980755733,919.6631624679612,48.562236862871956,510.23417372995294,17491.259255300167,175.32773762695822
LANDSAT_5_1986-03-23,77309.54637354845,14448.416845858776,4182.532989456623,1842.4302314706417,14593.658923094816,42017.04654223757,225.46084142659794
LANDSAT_5_1986-05-10,77171.66324295194,76983.31408430017,7.521381782226564,20.22065853783697,135.293363585126,22.496562651393564,2.817192095207664
LANDSAT_5_1986-05-26,77119.02738328942,2678.1543975774343,48631.856054176315,3338.7823891060984,19149.42677345992,1412.3447278447322,1908.463041123607
LANDSAT_5_1986-06-27,77197.15937077568,2645.3765894815424,42583.39394795614,6037.705239321874,18640.548879257432,4133.715233762056,3156.419480996037
LANDSAT_5_1986-07-29,77307.76654858826,0.7239343887412873,43431.044261496805,7276.265928872256,24332.057225016662,99.86709356504677,2167.8081052498655
LANDSAT_5_1986-08-30,77309.54637354845,12748.20124353345,39997.67230903193,2635.8900485870195,18707.492525548107,426.95323203002374,2793.337014817392
LANDSAT_5_1986-09-15,77309.54637354844,1211.8358862464163,46582.34360192674,2782.134498464472,24126.150484203987,421.17751051712264,2185.904392189373
LANDSAT_5_1986-10-01,77309.54637354844,16747.763387081457,30817.093600093285,2810.8621812401384,20854.512540790976,3986.9488013515006,2092.3658629905794
LANDSAT_5_1986-11-02,77210.61473497291,4587.162540113302,42273.37913849311,5427.808269311774,21720.13711322963,918.0491848138981,2284.0784890090986
LANDSAT_5_1986-11-18,77168.96504417849,19788.010302964245,19240.982337376463,7551.0793889772485,28363.547692378153,1975.1072479057486,250.23807457615143
LANDSAT_5_1986-12-04,77309.54637354844,77246.5764773598,0.13504457885742188,34.65547265991207,10.398468885498055,17.64586216708553,0.1350478973388672
LANDSAT_5_1987-02-06,75530.3859203368,69474.49889420898,971.1133260999841,650.956731957231,1290.5140035455288,3022.8140479768717,120.48891654673865
LANDSAT_5_1987-03-10,77309.54637354844,31022.140827096697,5791.3198484286195,3935.021536183627,27819.227064208964,8502.236037759427,239.60105986937324
LANDSAT_5_1987-04-11,77309.54637354845,17381.24314834958,12165.172219937254,3350.009092310916,38124.862309977645,4616.114509024307,1672.145093945902
LANDSAT_5_1987-04-27,77309.54637354845,37964.9953167711,11436.238673083328,1069.791111695458,16108.312445694493,8876.090878825995,1854.1179474789444
LANDSAT_5_1987-05-13,77309.54637354845,72380.73850388493,40.041727174072236,963.3843259110621,2747.9007887816315,1059.3941445263683,118.08688327064894
LANDSAT_5_1987-05-29,75657.34554116028,51388.421660701446,12779.205784111948,392.8107230011718,6808.596012991072,3494.6059034953028,793.7054568574871
LANDSAT_5_1987-06-14,77309.54637354845,3.0860940684790514,67680.09444463252,311.81360546104025,5754.799648512865,1219.5673998298896,2340.1851810426638
LANDSAT_5_1987-06-30,77309.54637354845,5240.985561112522,65186.5226481171,297.84573191096246,4195.853666154193,563.4682716997912,1824.8704945537706
LANDSAT_5_1987-07-16,77309.54637354845,65306.29661160307,3813.7174153723245,51.78029260046631,3179.1143690796625,4221.766045068448,736.8716398177173
LANDSAT_5_1987-08-17,77309.54637354845,26240.6821000263,37582.357748163384,749.6389969480947,7571.17424844176,2107.962920835492,3057.7303591324167
LANDSAT_5_1987-09-02,77309.54637354845,21758.60160904804,32770.909595252335,489.8560819277787,9336.139164763897,8547.088828965674,4406.951093588025
LANDSAT_5_1987-11-05,77309.54637354845,32051.126747014983,29064.702889558775,1160.339780204488,11957.775671682948,1505.6860051694628,1569.915279917639
LANDSAT_5_1987-11-21,77309.54637354844,54378.19345722229,10443.776945256834,2113.3887078066623,4097.694440452025,1236.1270412589884,5040.365781552095
LANDSAT_5_1987-12-23,75685.23934607382,74370.06167620904,37.59298649758505,209.36353308446206,108.87945787365075,697.14806494736,262.19362746167747
LANDSAT_5_1988-01-08,77309.54637354845,61394.97842971877,2850.3610884570967,1797.669339013339,4312.219900649596,6895.226823690218,59.090792017755255
LANDSAT_5_1988-01-24,77309.54637354845,76405.63614172708,10.960559602208757,72.16533534156943,295.7755018002495,487.9594294837959,37.04940559227085
LANDSAT_5_1988-02-25,77309.54637354845,9480.530618237488,21374.935938614843,2710.4229009971077,13499.406837182922,29032.053473973912,1212.196604541937
LANDSAT_5_1988-04-13,77309.54637354845,65.22008911523433,49511.47642019525,4401.411113087569,19785.62805127457,1454.4135603221066,2091.397139553086
LANDSAT_5_1988-05-31,77309.54637354845,12208.918186501369,27983.139969766646,1386.6378554978946,29991.426878188006,4283.847272703582,1455.5762108913882
LANDSAT_5_1988-06-16,77309.54637354844,59514.655104395875,11116.27372826037,234.87100688138537,1893.2249020344632,2236.8488814812854,2313.672750497262
LANDSAT_5_1988-07-02,77309.54637354845,11216.333913328712,59524.957591199476,391.05488306963474,2795.3072350567436,468.58607271630984,2913.3066781762022
LANDSAT_5_1988-07-18,77309.54637354845,5202.7196093379225,61173.83147033985,690.5309789116213,6037.200682215102,1529.9685826625978,2675.295050081981
LANDSAT_5_1988-08-03,77309.54637354845,29153.631230748237,33521.97073533283,332.4373356813728,10178.627472463832,1815.8740295139398,2307.005569807277
LANDSAT_5_1988-08-19,77309.54637354845,2162.3276742970384,64047.24969154031,855.4188154203281,7397.482089297544,378.7607088407169,2468.307394151792
LANDSAT_5_1988-09-04,77309.54637354845,70835.00351102072,3518.3134416099897,25.79062338213037,1716.5883385193213,929.6518938085752,284.19856520666195
LANDSAT_5_1988-10-06,77309.54637354844,50407.16899902547,14576.66607047389,899.2184674398757,4522.929171572238,672.0408151243379,6231.522849908614
LANDSAT_5_1988-10-22,77309.54637354845,27156.978548667823,20928.661862447254,955.5581554110324,20887.79589763933,6105.996133913213,1274.5557754703646
LANDSAT_5_1988-11-23,77309.54637354844,3038.9873993706333,20204.397153287857,1158.7070836922353,41328.05105019602,4445.546294649328,7133.857392350668
LANDSAT_5_1988-12-09,77309.54637354845,46500.665177043156,6185.703736511468,2611.5793538380217,15529.755291155006,6247.997908794285,233.8449062019118
LANDSAT_5_1988-12-25,77309.54637354844,66047.13854807934,2601.1574253976482,908.9992388577941,4597.974222772096,2602.216915847913,552.0600225904625
LANDSAT_5_1989-01-10,77309.54637354845,48748.8408604495,3774.2325142007953,1656.8265018004274,11669.277467641337,11342.31382046366,118.05520898884369
LANDSAT_5_1989-01-26,77309.54637354845,28784.58000642824,18514.316629429835,1512.9975255863042,18140.30607194945,10048.524960536017,308.82117961634543
LANDSAT_5_1989-02-11,77309.54637354845,76367.16797460864,46.88934449646001,62.83368858031991,537.685015150143,276.1525781933321,18.81777251879404
LANDSAT_5_1989-02-27,77309.54637354845,74487.95932408117,75.97449291992199,63.38976968383784,802.66225194333,1547.6879037432357,331.8726311782144
LANDSAT_5_1989-03-15,77309.54637354847,77308.15081098926,0.0,0.0,0.0,1.3955625592041017,0.0
LANDSAT_5_1989-03-31,75123.86099246003,68159.74700679773,51.505874072715386,20.77878576097916,72.02688577166637,6787.214722211525,32.587717843907924
LANDSAT_5_1989-04-16,77309.54637354845,51877.0279521898,1180.4868527895112,624.9681941369392,12917.804767335216,10673.17492565229,36.08368144165044
LANDSAT_5_1989-05-02,77309.54637354844,65308.635104433706,4298.172046903144,398.78708692330105,4088.346976941286,1894.0156354652972,1321.589522879823
LANDSAT_5_1989-06-03,77309.54637354844,12216.31569264046,43094.51401494612,2578.5491317094243,13172.3934378961,3455.1885711154177,2792.585525240357
LANDSAT_5_1989-06-19,77309.54637354845,133.6207286873097,61271.46972719706,1639.7826977304837,10765.22154483905,1332.2199749399617,2167.231700153237
LANDSAT_5_1989-07-05,77309.54637354845,76758.90555202795,5.131012899780272,167.6881556376225,355.3098919496014,17.091191961059575,5.420569072473857
LANDSAT_5_1989-07-21,77309.54637354845,10175.82442626598,15002.282057220133,7494.8292612881305,40742.4502801544,1385.5108069352675,2508.64954168213
LANDSAT_5_1989-08-06,77309.54637354845,20937.957007144418,41560.83932466959,691.5998335657383,9618.667621151384,2356.502697955768,2143.9798890619463
LANDSAT_5_1989-09-23,77309.54637354845,27492.6005617559,41419.007081244476,532.4804510187973,4369.264560330789,1164.2562667415252,2331.9374524513373
LANDSAT_5_1989-10-25,77309.54637354845,434.4892697958554,27100.925379635875,2033.9830040199324,43431.426361429934,2312.0497598603615,1996.6725988030664
LANDSAT_5_1989-12-12,77309.54637354845,54197.6730684774,4510.64505359299,3113.754777397911,8717.570226983415,6569.137147427457,200.7660996684617
LANDSAT_5_1990-01-13,77309.51936373093,48403.853354020845,15237.146033110334,2032.6492202661934,2080.247437058897,5268.503737815426,4287.119581458121
LANDSAT_5_1990-03-18,74849.3948871859,69859.4114891856,1337.5259473962512,130.9278628909384,2605.771915084888,895.3749873352222,20.38268528897873
LANDSAT_5_1990-04-03,75568.06331178804,3524.6647731655257,49374.94142404449,1150.8451234649601,12682.665064250225,8653.200099674492,181.74682718682934
LANDSAT_5_1990-04-19,75441.55390446978,35178.34234568862,10694.215719156682,735.0110362913498,24785.587691552257,3818.6127690713333,229.78434270897728
LANDSAT_5_1990-05-05,77309.54637354845,28906.81943084819,24386.574150998087,2176.4883986257855,14090.862870323615,5944.994838113545,1803.8066846357158
LANDSAT_5_1990-05-21,75568.62403826063,35114.513465551325,9356.025403542444,1568.883456143699,18172.039835807398,10337.461751895346,1019.7001253178615
LANDSAT_5_1990-06-06,77309.54637354844,32479.470716433232,26132.35602559036,802.9414505247497,7809.572521613391,6704.96553208707,3380.2401272975785
LANDSAT_5_1990-06-22,77309.54637354845,77308.41590888282,0.0540182080078125,0.9453037963867188,0.0,0.01800348388671875,0.11313917736816406
LANDSAT_5_1990-07-08,77309.54637354845,36724.623222391696,24166.993768911318,459.29747786634374,11914.393295282889,3185.6753119635537,858.563297133176
LANDSAT_5_1990-07-24,77309.54637354845,30.80829916410788,69501.47226916565,170.3613013228137,5191.803734042618,247.65097673173733,2167.449793122229
LANDSAT_5_1990-08-09,77309.54637354847,29120.964232578885,27292.423118853323,624.9064790796647,16065.754226847825,3297.50938787401,907.9889283123282
LANDSAT_5_1990-09-10,77309.54637354845,3747.6488049406935,63152.09553548245,954.1813318863487,5890.679254687778,1090.7946785138604,2474.1467680378696
LANDSAT_5_1990-09-26,77309.54637354847,34975.50657829303,21988.200850971796,619.7823478459161,14001.686663958984,4948.705518495754,775.6644139816107
LANDSAT_5_1990-10-12,77309.54637354845,1626.5923311950746,61173.988078784256,2174.6867872329467,11051.142939099936,268.3467759014414,1014.7894613317405
LANDSAT_5_1990-10-28,77309.54637354845,26621.42624077187,28844.89342416759,3337.719660148769,14719.088160855292,890.4310051941934,2895.987882410047
LANDSAT_5_1990-11-13,77254.35968876503,77252.49828816377,0.024743226385378368,1.818656430053711,0.0,0.009002654418945313,0.008998290405273437
LANDSAT_5_1990-12-31,77309.54637354845,66699.96020772052,2132.5920438110043,669.8493675911348,4420.274934832063,3132.4386062811095,254.43121331033356
LANDSAT_5_1991-02-01,77309.54637354845,42758.10958383647,4412.693093906724,2286.9505786793707,10528.03237909855,16140.30057984393,1183.4601581824231
LANDSAT_5_1991-03-21,75739.66309286159,75739.66309286159,0.0,0.0,0.0,0.0,0.0
LANDSAT_5_1991-04-06,77309.54637354845,4336.696140530298,39873.35287871068,1659.6827403911836,14863.72964756273,13961.527395481447,2614.5575708720335
LANDSAT_5_1991-04-22,77309.54637354844,26515.577985908745,20643.04642321021,2549.9207264938905,23338.276353359473,3188.4933703650695,1074.231514213339
LANDSAT_5_1991-05-08,77309.54637354845,77302.55229454745,0.0,6.994079001000499,0.0,0.0,0.0
LANDSAT_5_1991-05-24,75597.86121358511,74923.94400078931,40.94143199645279,23.717429795977424,433.53616692430666,172.59150920037857,3.130674878401215
LANDSAT_5_1991-06-09,77309.54637354845,76354.60627659924,0.2429430780029296,74.34649353882354,53.04167830267681,800.7007740871521,26.608207942413834
LANDSAT_5_1991-06-25,77309.54637354845,8136.641290800678,34825.47692694901,3749.925615891378,25151.614447002874,3286.014073179404,2159.874019721989
LANDSAT_5_1991-07-11,77309.54637354844,23347.814468565477,19449.77992038581,4425.44643862804,20104.532750514445,8304.989764202257,1676.9830312517613
LANDSAT_5_1991-07-27,77309.54637354845,23420.340033975262,39653.18337763016,662.4676504403101,9736.363789130917,1720.9704185178255,2116.2211038507403
LANDSAT_5_1991-08-12,77309.54637354844,8873.138637626982,41106.52550253402,864.2532316540464,21200.367687347625,2101.906973549364,3163.3543408378428
LANDSAT_5_1991-08-28,77309.54637354845,3.0065204144502524,29033.052231942125,1205.1716722290057,44795.65714743048,118.77606406931199,2153.882737460167
LANDSAT_5_1991-09-13,75461.66861549736,64147.54952567494,1139.8616644719614,1542.578755655223,6354.21068044819,1940.3503550142582,337.117634231599
LANDSAT_5_1991-09-29,77309.54637354845,211.84056255922997,43443.86785548027,1382.0811624153266,29798.534337436868,262.3639574837274,2210.858498172223
LANDSAT_5_1991-10-15,77309.54637354845,25030.068166915356,25541.21462807527,4548.952676639212,18711.02460711335,2508.5547202209573,969.7315745849265
LANDSAT_5_1991-10-31,75368.67697723373,75368.42494827682,0.02699989318847656,0.0,0.0,0.1980187756347656,0.0270102880859375
LANDSAT_5_1991-12-02,77309.54637354845,42992.63816397848,5940.62289812042,4559.232202937927,11524.015223771368,11663.705427606148,629.3324571297145
LANDSAT_5_1991-12-18,77309.54637354845,64033.87060383164,943.7168260584582,1422.0174816560125,2778.9814145030914,7283.32343740527,847.6366100911886
LANDSAT_5_1992-03-23,77309.54637354844,34204.2977199433,5828.2945086885775,2042.7198801547768,19118.36329169139,15667.201389774114,448.6695832932486
LANDSAT_5_1992-04-08,77309.54637354845,20883.262298944806,1965.49695697417,1763.873581339971,20652.84819612996,31739.233715853974,304.8316243023535
LANDSAT_5_1992-05-10,77309.54637354844,24.40650049212045,38609.38243041148,4585.770291708434,24299.153447899695,7604.09955839545,2186.734144639201
LANDSAT_5_1992-05-26,77309.54637354845,2302.2086541861827,32907.41381172926,3380.456505557763,27201.29593515095,10108.449697584532,1409.7217693407108
LANDSAT_5_1992-06-11,77309.54637354845,946.6065709464898,55456.95871655675,515.1367758515776,16597.28223254087,1773.4500346672414,2020.1120429852983
LANDSAT_5_1992-06-27,77309.54637354845,8051.153382018551,35483.875643901345,1035.2968496841452,22753.21649012918,7528.903209362455,2457.1007984529897
LANDSAT_5_1992-07-29,77309.54637354845,583.4948857549183,56846.88941950857,1003.6839563921536,15309.832182860442,1336.580316328409,2229.0656127027105
LANDSAT_5_1992-08-14,77309.54637354845,2517.2567153550203,60442.92738462759,804.2320140564035,6354.304841282544,2116.505438445468,5074.3199797761845
LANDSAT_5_1992-08-30,77309.54637354847,23044.849806055245,19668.72410032184,2125.2362927057134,13059.180270761273,15320.580950161,4090.9749535411866
LANDSAT_5_1992-09-15,77309.54637354844,71721.10043721566,499.32519789092504,282.05055481528586,2709.0715968933823,2064.4704436855923,33.52814304356477
LANDSAT_5_1992-10-01,77309.54637354845,1175.811304665802,55376.59973874136,1447.8080577069363,15971.015880203398,1536.4832973783077,1801.8280948515549
LANDSAT_5_1992-10-17,77309.54637354845,62281.309149953275,1471.426295433456,1576.0705344246312,9323.326224932462,2047.6006553285888,609.8135134719732
LANDSAT_5_1992-12-04,77309.54637354845,70401.42719947627,158.88864613342392,1346.3919322115494,3720.031735767886,1605.912935949738,76.89392400748456
LANDSAT_5_1992-12-20,77309.54637354845,67007.59482121514,142.0656356504287,2678.014313160826,4075.156869270894,3080.5602594835486,326.154474765333
LANDSAT_5_1993-01-05,77309.54637354845,77306.17473116281,0.0,0.0,0.0,3.371642385644051,0.0
LANDSAT_5_1993-02-22,77309.54637354845,76320.66385980575,0.13498464904785157,142.92982773463024,296.6365495075236,536.2731496285667,12.908002223048786
LANDSAT_5_1993-03-26,77309.54637354845,57054.82092307245,5357.7785111082,581.3828828852618,7837.50327512006,5143.583907805407,1334.4768735574996
LANDSAT_5_1993-05-13,77309.54637354845,119.372346342016,56114.63198236993,3125.1776413599737,15031.060268083882,902.8711851228991,2016.4329502678856
LANDSAT_5_1993-05-29,77309.54637354845,42977.52558390791,25333.934959250873,1469.8165303248743,5812.646278462278,1189.6065355436126,526.0164860570143
LANDSAT_5_1993-06-14,77309.54637354845,66839.56292979477,140.8129246387531,987.6313640450916,7020.673390715363,2143.9984254340857,176.86733891620858
LANDSAT_5_1993-06-30,77309.54637354847,68086.5998468286,65.85517717594635,1617.2265784651086,6775.909412054243,721.5719724598755,42.38338656328505
LANDSAT_5_1993-08-01,77309.54637354845,41.28947813445692,63235.12036622429,560.0775661033024,7237.407241227653,3804.772351347707,2430.879370509315
LANDSAT_5_1993-08-17,77309.54637354847,3592.767751398661,67887.4236766503,673.2848167168097,2452.3567589697905,809.4688842646066,1894.2444855480996
LANDSAT_5_1993-09-18,77309.54637354845,74159.36986321508,602.6286541993592,418.0576649542984,1534.6316779946603,380.2028055166253,214.65570766822432
LANDSAT_5_1993-10-04,77309.54637354847,22760.208495236162,33539.30311225636,1877.7454650025627,13883.297364285436,2432.30983540082,2816.6821013672984
LANDSAT_5_1993-10-20,77309.54637354844,55668.389779873665,4249.035474606518,3462.4487707241406,11565.038507188672,2249.6048384304827,115.02900272014988
LANDSAT_5_1993-11-21,77309.54637354844,56314.34511652839,3330.1071926917534,2635.614074104106,4834.503913935054,9341.1113446667,853.8647316229817
LANDSAT_5_1993-12-07,75877.30558439178,75539.65655540909,0.0,13.388606293945315,0.12605639343261718,323.66616302306613,0.46820327209472656
LANDSAT_5_1993-12-23,77309.54637354845,69257.73933885964,1052.5357198124052,150.28159483827778,3481.0148174906058,3306.064124375179,61.910778169768726
LANDSAT_5_1994-01-08,77309.54637354845,45826.413992462716,7329.365137735585,3945.4497482596944,7724.4709271995125,11909.411932213017,574.4346356739943
LANDSAT_5_1994-01-24,77309.54637354845,47451.97908641662,6009.780972898676,1887.493071059158,10072.763831144084,11111.395412226677,776.1339997997882
LANDSAT_5_1994-02-09,77309.54637354845,76851.47667619248,0.0,0.036019076538085934,0.0,457.9706448576327,0.06303342163085937
LANDSAT_5_1994-03-13,77309.54637354845,74891.68156967091,835.0159061232204,66.62978618423301,915.3784469207611,475.4154392611947,125.42522538519397
LANDSAT_5_1994-04-30,77309.54637354847,17381.824094561434,28905.16821359698,3337.8725025029094,22965.341537778346,4246.310761207221,473.02926389929
LANDSAT_5_1994-05-16,77309.54637354847,24414.16883355591,27039.145716865343,2113.1927896060224,14019.138206405152,8049.830787091549,1674.0700400245896
LANDSAT_5_1994-06-01,77309.54637354845,4.345850970777325,66626.13999000254,964.1202293036339,6264.0730504546955,1215.7447831378374,2235.1224696780523
LANDSAT_5_1994-07-03,77309.54637354844,571.4206745445445,32459.236640564828,671.2505277944023,13387.253428871792,21252.325934041655,8968.059167730957
LANDSAT_5_1994-07-19,77309.54637354844,71674.59163445125,1106.0550128904115,346.243961287769,2654.261929153187,618.9828741915057,909.4109615768947
LANDSAT_5_1994-08-20,75811.1289226975,75744.16300493364,13.251411505811504,0.36896904479980475,34.06116300426767,19.050407073278095,0.2339671356201172
LANDSAT_5_1994-09-21,77309.54637354845,77180.68468412218,8.492303898315432,19.50760274435607,79.38135586285551,21.134134553591224,0.34629236713484224
LANDSAT_5_1994-11-08,77309.54637354845,63555.296555261586,1028.9545494490833,2151.1604633147913,2858.0406463729882,5041.173406188201,2674.920752961924
LANDSAT_5_1994-11-24,77309.54637354844,18551.27648188539,21487.925177170626,2306.885852550253,21011.430324489334,10313.403346114897,3638.6251913379065
LANDSAT_5_1994-12-10,77309.54637354847,72724.77834751812,847.8427851953751,170.57899289797342,2590.249010056747,793.7618754778066,182.33536240196833
LANDSAT_5_1994-12-26,77309.54637354845,12770.368351188024,12381.292117465666,5021.664631818265,31616.008628881085,15006.176530299206,514.036113894921
LANDSAT_5_1995-02-12,77309.54637354844,61184.66326286161,2718.316286312076,357.80188423920947,3788.3951537803973,8826.401977005866,433.96780934614515
LANDSAT_5_1995-02-28,77309.54637354845,77308.89838014392,0.0,0.0,0.0,0.6479934045410155,0.0
LANDSAT_5_1995-03-16,77309.54637354844,34385.38405133281,7711.793238718034,1784.9887186301078,13424.480858295457,19584.240833393385,418.65867317661167
LANDSAT_5_1995-05-19,77309.54637354844,36.361684961540846,63809.75190279877,2634.1064495153355,8515.615379036633,402.33727320065543,1911.3736840342035
LANDSAT_5_1995-06-04,77309.54637354845,1274.171872138903,26576.859001005818,3628.208836775014,42944.627783305245,1353.7978743515646,1531.881005971562
LANDSAT_5_1995-06-20,77309.54637354844,3965.6627500633736,34581.657737777285,885.5665527720361,31270.53419541711,4477.083421732906,2129.041715784245
LANDSAT_5_1995-07-22,77308.39216337042,1770.7537154735335,65815.5441443325,258.403232792619,6442.908277901622,968.1658367277016,2052.6169561407664
LANDSAT_5_1995-08-07,75725.21446181572,20935.733657550187,35111.20046662858,670.4628133877702,10783.317392087152,5337.676005841398,2886.8241263204613
LANDSAT_5_1995-08-23,77263.25698837487,1660.931936729307,68681.99830223735,328.90106636287453,4035.987031511289,283.63894327188393,2271.799708262727
LANDSAT_5_1995-09-08,77180.64488418213,1079.3981776653357,63297.804808272886,2516.883008301022,7873.714108610346,216.68561075894462,2196.159170574247
LANDSAT_5_1995-10-10,76944.09024022709,2006.8966237270913,53816.3172442143,3834.3020455805977,15716.959925751564,639.1375291488582,930.4768718029007
LANDSAT_5_1995-10-26,76947.64670171573,59791.28190212165,6385.118210239392,1316.6134135195177,6398.751180524055,1057.5905678186525,1998.2914274913728
LANDSAT_5_1995-11-27,77309.54637354845,77307.55673544788,0.0,0.0,0.0,1.989638100585938,0.0
LANDSAT_5_1996-01-30,77309.54637354845,71504.7281524036,1725.3106530469686,55.37814868830638,1176.4692862112372,2709.821044933982,137.83908826269774
LANDSAT_5_1996-02-15,77309.54637354845,74061.57320833468,492.6692310105945,45.68374758981018,786.5288135405757,1717.7575635988158,205.33380947376853
LANDSAT_5_1996-03-02,77309.54637354845,73024.51657704923,562.9699086718622,60.646814596004546,617.8221010329369,2699.4409919209893,344.14998027646527
LANDSAT_5_1996-04-19,77309.54637354845,51387.15839268194,192.5569628737859,137.49786199727876,248.45167744265055,25178.85850301515,165.02297553527845
LANDSAT_5_1996-05-05,75881.72816122531,75881.72816122531,0.0,0.0,0.0,0.0,0.0
LANDSAT_5_1996-05-21,77309.54637354847,33927.846992872874,28076.87130801931,2064.651703763733,9293.253566676029,2652.683269800714,1294.239532412457
LANDSAT_5_1996-06-22,77309.54637354845,35965.07328759788,36036.55607086261,138.5028184097823,1895.0228668494665,947.8659300971566,2326.525399728198
LANDSAT_5_1996-07-24,77309.54637354847,34584.251228317924,32068.650384091532,903.1015589983579,3543.913310903417,2269.5504074257333,3940.0794838100855
LANDSAT_5_1996-08-09,75990.66776871405,2240.531872710603,56951.36286437082,980.6416008243111,12877.259692527896,378.35568615175475,2562.5160521296516
LANDSAT_5_1996-08-25,77309.54637354845,3229.088354170744,64157.20594754799,449.4942155616548,6518.343595929857,496.7089242389659,2458.705336097859
LANDSAT_5_1996-09-10,77309.54637354845,77078.98565157838,0.0,0.0,0.0,230.56072197000475,0.0
LANDSAT_5_1996-10-12,77309.54637354845,46891.864033412894,10289.272760675933,975.4102137661833,14059.72010289356,4589.60269995116,503.67656284644113
LANDSAT_5_1996-10-28,77309.54637354847,127.16097089818128,56751.21505962222,1558.0341601091268,16092.008469119222,573.8703990032157,2207.2573147944045
LANDSAT_5_1996-11-13,77309.54637354845,55382.478808568485,11297.711538569192,469.326991371091,8931.401475511004,1008.3818808266196,220.2456786996031
LANDSAT_5_1996-11-29,77309.54637354847,69925.2236543951,1535.493495352277,736.3792937917334,2325.985570036964,2620.6075501758796,165.8568097951851
LANDSAT_5_1997-01-16,77309.54637354845,75523.3255439975,371.5838959836577,4.364973352050781,101.10211458007811,1071.382582352478,237.7872632826177
LANDSAT_5_1997-03-05,77309.54637354844,74315.86613880732,964.069547873532,31.557490485839857,595.8387445611596,1093.2929095136549,308.9215423066404
LANDSAT_5_1997-04-22,77309.54637354845,5770.823804643591,46973.950297941556,2256.0924801665856,10069.103491181822,7676.5521650071905,4563.024134604791
