missDate,classified,cloud,openWater,lightNSSed,OSSed,dNSSed,other
LANDSAT_8_2015-07-13,77016.86687427708,42421.07662965538,17443.783814101676,5194.40656182415,1401.016896151617,245.7279868659467,10310.854985677963
LANDSAT_8_2015-08-14,77222.3367546804,1218.4604961395244,71198.72978621064,387.9946384407476,1492.4008631572365,116.51591855923999,2808.235052172231
LANDSAT_8_2015-08-30,77308.79931059494,2076.4533392300514,13949.09279145126,1073.8287189067462,52517.03221306039,2093.9009276644583,5598.491320280679
LANDSAT_8_2015-09-15,77309.43835147447,1.5540548361960016,70348.6199667595,134.71900344530752,4233.559558667925,138.47368328023492,2452.512084485078
LANDSAT_8_2015-10-01,77142.15518800059,1167.7176354626852,67396.7784695504,896.6002514908197,3988.872157585812,605.596928994227,3086.5897449142008
LANDSAT_8_2015-10-17,77109.54035544921,8621.028845059696,40730.32024589933,9168.229842039162,2080.3667136226704,266.3158969651752,16243.278811859343
LANDSAT_8_2015-11-02,76182.08897230522,68730.06467215536,1640.6858902291483,2251.120481062003,129.63814207186843,370.1891489096087,3060.3906378760475
LANDSAT_8_2015-11-18,76648.36893357498,50672.22921340981,15659.812823513917,2638.7625697554386,4203.075739490624,705.9514472853334,2768.5371401193943
LANDSAT_8_2015-12-04,75800.91878005609,3872.390513975124,55820.57415267204,1512.6403255856455,4312.470502425886,1317.9353883587132,8964.907897039626
LANDSAT_8_2016-02-22,77026.56170761725,59215.24763227053,2329.3480654262494,7258.064983645209,235.23020290298263,31.365725703555743,7957.305097664455
LANDSAT_8_2016-03-25,77309.00635440293,14175.167271994957,16539.74561997252,10150.070406246166,4367.407013288627,9494.417405777918,22582.198637121586
LANDSAT_8_2016-04-10,76857.66674431699,4776.6937244148285,49424.9749795838,4660.976098898964,10662.222792310162,1911.825596132012,5420.973552977612
LANDSAT_8_2016-04-26,77262.78839598445,9438.044385842953,54265.47743811717,2408.4697892154586,5547.244238803055,1530.6131308461981,4072.9394131601744
LANDSAT_8_2016-05-12,77111.0523888896,21333.364623410253,41815.0189732262,1986.2483000100926,7120.79365049226,346.62911664720923,4508.997725102997
LANDSAT_8_2016-06-29,77086.670855594,1959.2751608767153,57062.388002693086,2087.511754294439,7702.809538737199,3018.1080694402644,5256.57832955458
LANDSAT_8_2016-07-15,77058.36261319974,10295.485724929591,11413.550602548949,15046.10456435742,5591.269680359951,3260.431121750485,31451.520919254486
LANDSAT_8_2016-07-31,77158.46167112469,18238.154050110665,40703.57591492971,2625.054773865051,10327.633153109145,407.3127145300546,4856.731064579326
LANDSAT_8_2016-08-16,77029.21951942296,19380.805782967247,42680.42593610941,2573.194947930483,6016.664907620351,503.8160630398421,5874.311881753952
LANDSAT_8_2016-09-01,76862.80496204445,10992.500005828899,52790.16835818796,4025.7754624312615,977.6867981171096,207.5566504359441,7869.117687039688
LANDSAT_8_2016-09-17,75444.49958588628,20394.633622306523,38127.227443338714,5373.270803749525,618.7615257235605,52.69556905789003,10877.91062171041
LANDSAT_8_2016-10-03,76761.43814627673,6973.865010100109,48564.0813128863,5464.715264937779,4935.1756393791065,582.9094218502056,10240.69149712167
LANDSAT_8_2016-11-04,77309.52836693103,1.1044702171463312,72908.7132937718,324.41466089809353,1543.192405705941,390.49537532650515,2141.6081610124434
LANDSAT_8_2016-11-20,76488.16021671782,42595.50875134548,16607.56257061009,6597.47018908583,1038.6592843259764,166.7302437714288,9482.229177576763
LANDSAT_8_2016-12-22,77304.78237027583,986.9668818018638,64282.34009618056,317.8970468144738,9525.509904463353,738.0800235925373,1453.9884174240412
LANDSAT_8_2017-01-07,77177.82465703008,48351.0199305013,21773.175992870285,1514.549779725567,574.0462911819304,354.9619625057784,4610.070700241866
LANDSAT_8_2017-02-08,76829.99249638389,43978.3506922458,22000.3956122223,3404.2911566110624,1803.2815201042733,989.9906616133007,4653.68285358342
LANDSAT_8_2017-02-24,76945.26063872411,76541.82816911417,2.1972948553466813,125.85757843139658,7.384699467773442,67.52980325491848,200.4630936004628
LANDSAT_8_2017-03-12,70402.69866881771,35792.5946278352,14692.189551890859,4431.159220033768,519.0438828865214,705.1223621740066,14262.589023998944
LANDSAT_8_2017-03-28,76988.29780175658,1690.159652901979,62361.188260879055,2735.07738587786,2085.490542178259,1263.256260991597,6853.1256989285075
LANDSAT_8_2017-04-13,77308.08895570067,20.422350024706084,70137.94666682591,498.7547402720774,4182.94550235156,289.9958541981615,2178.0238420294445
LANDSAT_8_2017-04-29,77309.53737622056,207.99632658526468,63045.22906667375,3454.1561184985485,8511.67246103951,676.0509802001474,1414.4324232246943
LANDSAT_8_2017-05-15,77300.360291685,72338.05638728285,1426.5860157908398,868.0396686980374,27.97941523533712,20.815265604475414,2618.883539071078
LANDSAT_8_2017-05-31,77309.53736953661,18.813594817732287,57365.72599215077,3667.151191112398,3399.9083459504395,6083.76955144946,6774.168694055456
LANDSAT_8_2017-06-16,77267.68035862964,951.99018499575,56338.018562759375,3695.9993192772263,4470.108564829305,3717.9957029152342,8093.568023849701
LANDSAT_8_2017-07-02,77247.41555535074,253.11031951415467,70103.62246356075,431.24665358230067,1576.4875565961197,1611.211392192945,3271.7371699059318
LANDSAT_8_2017-07-18,76807.01035048011,76441.36302338987,38.16327980590844,72.8060512463386,4.636541220703122,149.00232148446938,101.0391333331367
LANDSAT_8_2017-08-19,77309.5013564812,1.2033370574280982,62811.90600155515,1544.6373295001356,10696.594250946655,91.94450576707065,2163.215931654066
LANDSAT_8_2017-09-04,77248.36665949003,6959.450367395669,16590.434153150138,5228.528281386378,38322.00366897351,5923.264406338332,4224.685782243805
LANDSAT_8_2017-10-06,77166.0104585886,4736.09985160636,59915.305592130426,2368.8296519943183,5089.725097909999,1281.5288793790776,3774.5213855689613
LANDSAT_8_2017-10-22,77171.90818566161,76163.90155266419,45.21623048677558,497.66714494571346,12.619608484159578,2.2969197306195435,450.2067293502213
LANDSAT_8_2017-11-07,76080.3031986408,30404.327989428773,26077.893828193366,6936.831642972337,5749.966459277184,522.539092804358,6388.74418596608
LANDSAT_8_2017-11-23,76170.89930596936,13783.803794097674,34183.57871254704,9469.595639976425,4876.196141497426,574.0860835397593,13283.638934310162
LANDSAT_8_2017-12-09,76864.5227283065,49077.44691166165,17933.251014549638,3070.505241663023,401.6918166764174,2.4495663301403563,6379.178177422402
LANDSAT_8_2017-12-25,76961.2108856638,53597.86938611335,13934.688120357445,996.4726757240445,1199.3588986874252,1590.7588924451643,5642.062912333706
LANDSAT_8_2018-02-11,74153.29920058354,7887.264024534914,29877.99142210441,4386.401795939571,9399.380173095895,21134.408372662263,1467.8534122496444
LANDSAT_8_2018-02-27,73879.67864491206,23756.109475897745,21683.380730357894,4102.940696274646,2989.935628861375,8699.640257158064,12647.671856362536
LANDSAT_8_2018-03-15,77250.95008838444,2587.248316577146,50784.80838296449,567.8719482736,4411.008519203872,18503.160700049466,396.8522213113215
LANDSAT_8_2018-03-31,77212.59842752657,23398.862781437332,41154.55839228223,3186.2929512293713,2386.9848977361107,912.8100038928193,6173.089400948551
LANDSAT_8_2018-05-18,77309.54637354845,25.797567576045044,33696.203215934634,4504.282356777333,5505.416065025675,9594.521009031965,23983.326159201028
LANDSAT_8_2018-06-19,77256.19792369303,29883.46356999789,25321.98471573869,6249.40985623787,2203.7225900842204,1975.3971269575266,11622.220064677404
LANDSAT_8_2018-07-05,77308.74504495958,3.4794343738917926,47786.09585684849,7367.470758038103,6992.421342048534,6584.413783110578,8574.863870539208
LANDSAT_8_2018-07-21,77236.4500433706,46984.225479943896,6103.969820366298,6783.338721016025,8229.332388180794,537.8949829423054,8597.688650920893
LANDSAT_8_2018-08-06,77003.71376463924,55345.168374044006,6433.09778259202,5491.939149131015,2005.4813332495166,241.7605177592891,7486.266607862212
LANDSAT_8_2018-08-22,77309.48337463367,2.7880038033279715,70499.18073626657,403.18597316838543,3877.7360370838933,213.50681011411206,2313.085814198128
LANDSAT_8_2018-09-07,77288.3123604454,645.7499690633412,66843.14840258595,863.2716405129696,5258.740879786634,771.8265136362456,2905.5749548591166
LANDSAT_8_2018-10-25,76871.45790280892,39479.60146060394,5248.583640967864,18166.578032607093,2597.2843839821553,562.2430295365,10817.167355110581
LANDSAT_8_2018-11-10,76557.19479427513,63158.62357293981,5698.900574891455,2966.6702707237255,182.95946643505178,142.49139481598803,4407.549514466326
LANDSAT_8_2018-11-26,77148.50642034304,41274.57722609208,11940.864283092777,10711.236064285562,787.3753530695391,89.68803595663636,12344.765457847385
LANDSAT_8_2019-01-29,77095.95793196603,65460.02211764692,1771.5679956938648,996.899524616687,622.580909428844,1496.482878117539,6748.404506460214
LANDSAT_8_2019-03-02,76947.05651263203,63893.561355969876,2483.3384433744254,284.7225042975508,625.2036813974362,9021.06958194755,639.160945640171
LANDSAT_8_2019-03-18,76737.48103603243,6024.390374959242,34704.03332716252,2895.7024588431777,1412.4360816081723,27685.66780021833,4015.2509932382454
LANDSAT_8_2019-04-03,76369.00399562083,4993.47497459676,51005.995948381315,2996.4750046417566,2176.6341159381946,12283.480143404402,2912.9438086587065
LANDSAT_8_2019-04-19,77297.10762952997,131.54919526825307,59328.41844412952,3532.324834475446,11118.52425779212,1570.0266824456044,1616.2642154193666
LANDSAT_8_2019-05-05,77304.51711420699,80.60480290120466,50185.13102083245,4037.026601637651,9121.531199854211,3943.824828260951,9936.398660719165
LANDSAT_8_2019-05-21,77309.52837055162,60.894643760986376,54138.43242030059,6092.157502068958,10035.777564948625,3318.0490643023136,3664.217175170146
LANDSAT_8_2019-06-06,77309.52836884081,2.96879434225404,58093.85080609741,3775.29501010611,12261.608412670827,1431.5305849918432,1744.2747606320186
LANDSAT_8_2019-06-22,77309.54637354845,3.5422935795898423,46593.99700423043,3634.5609863142786,11654.323246126889,2636.893878328898,12786.22896496709
LANDSAT_8_2019-07-08,77308.63710265672,25.210943846615066,53682.869134487424,2537.375032999778,8966.070711159298,4317.101682444882,7780.009597719337
LANDSAT_8_2019-07-24,77301.96621495628,221.54467678669354,66696.90312264796,317.9908058697601,7316.316595151334,476.78493841094104,2272.4260760913394
LANDSAT_8_2019-08-09,77307.71290760483,20.48271795862056,72836.30384714367,176.78153228901436,1825.299803266009,220.91350772461107,2227.931499224579
LANDSAT_8_2019-08-25,76496.98760310927,5830.163536084949,45498.58745109682,3084.3085230842935,4639.051034412207,3262.3582769716754,14182.518781460123
LANDSAT_8_2019-09-10,77079.42251999186,58553.13433396469,9502.43368535228,2700.392196588147,1625.964921384119,69.02001643100408,4628.477366270601
LANDSAT_8_2019-09-26,77309.52836769212,1.3057451104401232,68462.55188401669,279.58811900752517,6275.531041765513,145.97233087248924,2144.5792469193584
LANDSAT_8_2019-12-15,77086.25515885404,46483.21972068591,15060.656846623431,5403.611484596454,2669.967466384953,361.70236888933135,7107.097271671922
LANDSAT_8_2019-12-31,77163.74251899158,17863.96686958986,29792.32877403107,7055.111092951004,17301.641328142447,1143.5887784857568,4007.1056757932593
LANDSAT_8_2020-01-16,76873.99455619424,39643.1371726666,23160.546495909177,3239.280237255523,2348.4545835551044,1558.3040251957966,6924.272041610433
LANDSAT_8_2020-03-04,77301.04613585655,1243.9119646687648,60090.75588934772,693.7503118158362,9683.495081300016,5293.678147826321,295.4547408968571
LANDSAT_8_2020-03-20,77125.626498562,5860.341742771137,57356.51699644205,1768.6844007541483,9870.908236606514,862.3351647776195,1406.839957207607
LANDSAT_8_2020-04-05,73281.3490776016,9177.734073958898,36701.633785321974,7396.553383376524,6730.881450516394,1658.0959906316027,11616.45039379479
LANDSAT_8_2020-04-21,77180.23033431113,307.5829414672257,59933.10256698082,1194.4357537578094,11230.651166234738,1798.6286963189136,2715.82920955055
LANDSAT_8_2020-05-07,77309.53737454087,8.817166472622741,65529.34007054518,1005.2340994167587,6875.232034953046,1751.9780732402107,2138.9359299129783
LANDSAT_8_2020-05-23,77232.76056187796,52283.37853088649,7834.580710654919,3882.0054722997806,1219.4343319442853,1028.6473845349794,10984.714131559083
LANDSAT_8_2020-06-08,77309.54637354845,90.4750786746516,36335.02136015751,2716.8388800002854,9113.936813270406,10361.32028758075,18691.953953864453
LANDSAT_8_2020-06-24,77124.816475705,10387.492733801506,55735.611082288306,1420.5589038661808,4296.16588871343,499.82768948072595,4785.160177552963
LANDSAT_8_2020-07-10,77307.32193761034,98.07239355176962,70987.40985414493,438.4785951235232,3044.596888429909,338.6150980939616,2400.149108266633
LANDSAT_8_2020-07-26,77309.54637354845,61899.051929640744,772.5652665003181,7883.9514072311285,1142.8288256412955,318.7247796327047,5292.4241649020105
LANDSAT_8_2020-08-11,77309.51937307298,2.199753656544404,68772.04494496356,1485.0977050077356,4519.895152241536,371.1087582819033,2159.173058922283
LANDSAT_8_2020-08-27,77307.45044437144,196.25717137716256,66710.1532255795,655.4501972622716,7103.428786715365,107.99472086958093,2534.1663425659904
LANDSAT_8_2020-10-30,77273.25909187652,124.42362080621024,67626.39593516922,518.3780199575162,6600.642746076421,82.95272352157524,2320.466046344533
LANDSAT_8_2020-12-01,77126.39944844034,5048.841273061806,57682.11145722364,3480.913856111533,2796.7015597490426,305.0894545192272,7812.741847770712
LANDSAT_8_2020-12-17,77056.9765407711,589.0015494082729,68545.14221507209,636.3894043607484,3700.927375918725,302.0915306854512,3283.4244653258665
LANDSAT_8_2021-01-02,77190.49129569477,55050.211184127045,11480.251685221912,2061.318953257616,4691.663001282834,540.5760847528717,3366.4703870502317
LANDSAT_8_2021-01-18,77268.36453367621,49521.919867169425,20547.02157217743,1621.7983825946405,1656.373926371179,18.55960411914783,3902.6911812419303
LANDSAT_8_2021-02-03,75848.0131543598,17653.49513859401,18475.917127781464,11522.791036986995,1686.4279221195245,1906.240916000967,24603.141012878023
LANDSAT_8_2021-02-19,77121.2353475651,64985.36056463364,6140.931136345092,437.3842441534804,1752.7218219275098,2310.1805141622685,1494.6570663398077
LANDSAT_8_2021-03-07,74032.81882544054,49996.74090717241,10491.774533231463,1385.218126087548,870.5919692384904,912.1979181470641,10376.295371564553
LANDSAT_8_2021-03-23,77309.54637354844,77309.54637354844,0.0,0.0,0.0,0.0,0.0
LANDSAT_8_2021-05-10,76906.10434663498,33128.319924585056,18779.178789870548,6449.560244422301,5527.281944269051,842.5935777263605,12179.169865757991
LANDSAT_8_2021-05-26,76921.93710650448,9786.947813397552,45910.7392026873,3783.255718265506,3399.273981287592,4669.748141236501,9371.972249625582
LANDSAT_8_2021-06-27,77296.32849521891,72190.01269558504,1728.1243944557912,1081.4263854252365,261.50618257990044,72.99323050365496,1962.265606667964
LANDSAT_8_2021-07-13,77230.97509005608,16813.722125673852,39216.12332205636,2748.7555428479486,7846.375933156038,228.06278389765,10377.935382423786
LANDSAT_8_2021-07-29,77309.53737506944,16243.053487011834,13185.59329215041,3867.3755601625962,35797.9016046549,5516.266075789585,2699.3473552989262
LANDSAT_8_2021-08-14,77309.53737416978,3.009252074089498,72972.8449686026,76.17218641677923,2007.1896736471404,87.71793786599302,2162.6033555644544
LANDSAT_8_2021-08-30,77005.3850264433,10213.575347751012,53946.34708214039,2963.971229185623,2745.2535672675763,120.59952620661235,7015.63827388867
LANDSAT_8_2021-09-15,77285.89825461221,106.34452233604213,71298.3178084617,303.82406299903727,2104.675303610335,503.8277628520841,2968.9087943529107
LANDSAT_8_2021-10-01,77306.47631177232,74275.93126806668,247.61767464609545,1293.2284106431812,57.46294806180827,48.107521398302495,1384.1284889540827
LANDSAT_8_2021-10-17,77309.5283718065,2.143516209975298,72604.20586086577,345.69604399638314,2113.548389221915,126.56918486873843,2117.365376644742
LANDSAT_8_2021-11-02,76947.53909056463,65582.84511735025,1113.8427335015926,5244.733062979651,193.73760686197912,26.29175166775083,4786.088818200585
LANDSAT_8_2021-12-04,75529.99917551212,26526.80389896819,25214.150737684606,6749.9323588858815,1252.3663358129136,1364.600037409689,14422.145806751814
LANDSAT_8_2021-12-20,75410.98692539828,27181.02131563248,37434.38142921567,3245.1004365195167,651.5566409237773,380.12566341594817,6518.801439691158
LANDSAT_8_2022-01-21,72916.73602008221,17886.160453202017,17978.174492328388,4340.2350610284375,4580.374896910901,3828.6925748486588,24303.09854176539
LANDSAT_8_2022-03-10,75938.21359202739,21710.017996753977,21170.700723395348,3975.4068304587677,9483.91351811231,16936.98442516936,2661.19009813581
LANDSAT_8_2022-03-26,76623.82792054069,24241.79619770059,35187.67985842208,4295.129299248746,1105.9647922890497,5493.361015923267,6299.896756956008
LANDSAT_8_2022-04-11,76871.17129712811,58356.81916979873,8055.383483762593,2627.6872756249663,891.1625336154476,1883.6099333992518,5056.5089009266
LANDSAT_8_2022-04-27,77302.68714526852,351.36480492434464,67263.00399263707,457.95350469381543,3790.325642222987,3394.1108464037375,2045.9283543854444
LANDSAT_8_2022-05-13,77254.60240627002,13348.115051137489,40261.1531176846,5133.264840189566,2474.1007465633375,2246.900746080362,13791.06790461305
LANDSAT_8_2022-06-14,77279.19914219003,45622.59269606344,5640.62882437349,8555.805307683437,1464.1518735262944,1847.4364818237107,14148.58395871655
LANDSAT_8_2022-06-30,77306.98911100815,950.4627551056674,49794.94713760363,2051.8726848218366,1302.275494639719,13092.278954941296,10115.152083892839
LANDSAT_8_2022-07-16,77247.52360998324,43187.131631912824,11544.813325007426,6127.6911042824095,3390.3592855705933,3944.62195675687,9052.906306452085
LANDSAT_8_2022-08-01,75157.44267414608,12111.643825812229,49099.952555672484,4739.753361563291,471.700688773556,519.2574669641608,8215.134775359093
LANDSAT_8_2022-08-17,76879.89227151666,46919.062625213795,22351.122105340557,2125.1618803901897,672.7440727976481,886.7503874398627,3925.05120032997
LANDSAT_8_2022-09-02,76237.22367995324,18335.719294242794,33754.49533657425,5345.0471934538145,3605.1724355381557,4194.332925447312,11002.456494695323
LANDSAT_8_2022-10-04,77307.51113824328,76842.96187307051,1.0716501184082032,315.44177985389064,2.525759988008387,0.009006093139648437,145.50106911916947
LANDSAT_8_2022-10-20,76971.75518125998,411.6505671476592,65900.52124116659,950.7191726106413,4405.714959409082,1063.2360595532757,4239.913181371145
LANDSAT_8_2022-11-05,76968.4046013883,76755.44449165594,3.5367568241565155,51.23222349435831,6.824950472699334,0.0,151.36617894124845
LANDSAT_8_2022-12-07,76639.77193923478,61252.02289132923,7541.696793528588,1355.7295106583665,408.3204666810351,898.2599043300781,5183.742372707401
LANDSAT_8_2022-12-23,77307.23260656887,70126.897545307,591.1623750668123,1611.640805734086,426.2687876584902,0.7441303779153263,4550.518962423064
LANDSAT_8_2023-02-25,75965.87216911634,36426.52170772969,16080.880740680093,2949.8770443991884,6140.487473033118,10497.881088976606,3870.224114297751
LANDSAT_8_2023-03-13,76848.18020034026,34443.98372245979,26483.200228590093,5058.710891082598,4763.775178412758,545.8817842712825,5552.628395522451
LANDSAT_8_2023-03-29,76910.6267566313,5303.070301208949,60856.20912128703,914.5823699257077,6977.226134487454,1346.0454687619563,1513.4933609589293
LANDSAT_8_2023-04-14,77309.19536191758,412.5186061649297,59835.191039542464,4444.079596702969,8957.804437373201,2409.996195712941,1249.6054864211258
LANDSAT_8_2023-05-16,77201.2843293511,4688.619030527604,41664.89998921569,7459.200092917875,11129.054395708357,2957.05548136013,9302.455339618877
LANDSAT_8_2023-06-01,77232.01696400068,14800.067736762405,37266.11649543992,5153.239280202859,6480.036218342424,3267.3917136063947,10265.165519644628
LANDSAT_8_2023-06-17,77309.52836594287,19.01032470501111,29471.623652449707,602.8187867646724,43081.311271270926,1073.5761637675052,3061.1881669846093
LANDSAT_8_2023-07-03,77309.52836627305,899.8133031270355,48030.630129485915,5806.789936041954,5549.753686454217,3350.8469542704015,13671.694356890928
LANDSAT_8_2013-05-20,14955.130842646739,13951.546176722613,239.9152912907715,237.49980314843393,65.25282443781556,51.788406757167905,409.12834029000555
LANDSAT_8_2014-03-20,21610.52415988684,9281.026162437158,6404.646099141009,447.15628883499585,931.1464412762025,4312.134692067766,234.41447613008177
LANDSAT_8_2014-06-24,22989.169223751374,22989.169223751374,0.0,0.0,0.0,0.0,0.0
LANDSAT_8_2015-03-07,21912.60392761844,17111.141894658605,2236.265290592639,595.1856263588946,234.97704523093267,821.951749712547,913.0823210650174
LANDSAT_8_2015-07-29,22803.814998036192,21960.779288609312,175.93557765082858,320.9116223334039,23.30445170411836,0.807126431193034,322.076931306992
LANDSAT_8_2015-12-20,22381.578829222963,22381.578829222963,0.0,0.0,0.0,0.0,0.0
LANDSAT_8_2016-01-05,22443.553268926815,4600.036159474944,6375.635904633693,2047.7525371998363,5400.740121216481,1278.4529596167624,2740.9355867861436
LANDSAT_8_2016-10-19,22126.42188198268,16797.333228700707,1694.6488458231586,1758.8396234912157,178.5989435308293,32.10385887500001,1664.8973815617724
LANDSAT_8_2017-09-20,22612.666838351048,15997.926625089121,3026.7141539005015,739.5971513612316,1211.029676673247,24.20455499209654,1613.1946763340827
LANDSAT_8_2018-01-26,21612.247111326018,880.2471693285436,10702.281019601927,1432.8421342933268,3469.6169324459365,3715.656765520433,1411.6030901361432
LANDSAT_8_2018-05-02,21765.859197888924,21195.79181182433,92.10987449771702,142.7391721203899,28.466830440168767,0.0,306.7515090062898
LANDSAT_8_2018-09-23,22958.757749944667,22958.757749944667,0.0,0.0,0.0,0.0,0.0
LANDSAT_8_2019-01-13,22636.167229355575,14581.045838808453,1921.185193578509,2732.5768702243013,1027.1518482933363,364.82459513958923,2009.382883312525
LANDSAT_8_2019-10-28,22384.317935781768,20088.177144836875,843.9353302243138,450.2561770217829,354.80179186598644,14.076746839125684,633.0707449929888
LANDSAT_8_2021-06-11,22260.10699150484,22260.10699150484,0.0,0.0,0.0,0.0,0.0
LANDSAT_8_2022-05-29,22703.867407514765,22703.867407514765,0.0,0.0,0.0,0.0,0.0
LANDSAT_8_2022-11-21,22272.202886397095,19080.90117369743,2471.698232926084,110.97389878329179,175.85940057188367,8.485890219939584,424.28429019904075
LANDSAT_8_2023-01-08,22110.463779164667,252.1207055615,6140.996854100511,1435.043028298222,12235.16774016181,1629.6598019722967,417.47564907104663
LANDSAT_8_2023-02-09,21350.763667389823,20659.025062297387,14.569337241821286,299.6314039607611,10.842072982788093,73.87621256045615,292.8195783465567
