mission,date,missDate,area_ha,classified_ha,openWater_ha,cloud_ha,lightNSSed_ha,darkNSSed_ha,offShoreSed_ha,proportion_AOI_classified,openWater_perc,cloud_perc,lightNSSed_perc,darkNSSed_perc,offShoreSed_perc
LANDSAT_5,1988-08-03,LANDSAT_5_1988-08-03,77102.78693711074,77309.54637354845,33521.970735332834,29153.63123074824,332.4373356813729,1815.87402951394,10178.627472463832,100.26816078205624,43.36071327253631,37.71026037312669,0.43000813130513554,2.3488354474878195,13.166068034188413
LANDSAT_5,1988-08-19,LANDSAT_5_1988-08-19,77102.78693711074,77309.54637354845,64047.24969154033,2162.3276742970384,855.418815420328,378.760708840717,7397.482089297543,100.26816078205624,82.84520178410226,2.7969736930662954,1.1064853637700434,0.48992747546415616,9.568652820123907
LANDSAT_5,1988-09-04,LANDSAT_5_1988-09-04,77102.78693711074,77309.54637354845,3518.31344160999,70835.00351102072,25.79062338213037,929.6518938085752,1716.588338519321,100.26816078205624,4.550943068026829,91.62517028460667,0.03336020529407046,1.2025059483813718,2.220409275492339
LANDSAT_5,1988-10-06,LANDSAT_5_1988-10-06,77102.78693711074,77309.54637354845,14576.66607047389,50407.16899902545,899.2184674398757,672.0408151243379,4522.9291715722375,100.26816078205624,18.854936750038043,65.20173945332101,1.1631402713126566,0.8692856789989876,5.850414837151034
LANDSAT_5,1988-10-22,LANDSAT_5_1988-10-22,77102.78693711074,77309.54637354845,20928.661862447258,27156.97854866782,955.5581554110324,6105.996133913213,20887.79589763933,100.26816078205624,27.07125166835544,35.12758750057756,1.2360157318656544,7.898114036796866,27.018391489082795
LANDSAT_5,1988-11-23,LANDSAT_5_1988-11-23,77102.78693711074,77309.54637354844,20204.397153287857,3038.9873993706333,1158.7070836922355,4445.546294649327,41328.05105019602,100.26816078205623,26.13441431367759,3.930934201433145,1.4987891380108895,5.750319983988907,53.45788843528445
LANDSAT_5,1988-12-09,LANDSAT_5_1988-12-09,77102.78693711074,77309.54637354845,6185.703736511468,46500.66517704315,2611.5793538380217,6247.997908794286,15529.755291155008,100.26816078205624,8.001215925680187,60.148671617291235,3.3780813319214826,8.081793519528455,20.087758911580593
LANDSAT_5,1988-12-25,LANDSAT_5_1988-12-25,77102.78693711074,77309.54637354845,2601.157425397648,66047.13854807934,908.999238857794,2602.216915847913,4597.974222772097,100.26816078205624,3.364600553765035,85.43206065257348,1.175791712016576,3.365971006057105,5.947485709663017
LANDSAT_5,1989-01-10,LANDSAT_5_1989-01-10,77102.78693711074,77309.54637354845,3774.2325142007953,48748.84086044949,1656.8265018004274,11342.31382046366,11669.277467641336,100.26816078205624,4.8819747253001,63.056689823145774,2.1431072610294253,14.67129785713559,15.094225765155947
LANDSAT_5,1989-01-26,LANDSAT_5_1989-01-26,77102.78693711074,77309.54637354845,18514.316629429843,28784.58000642824,1512.9975255863044,10048.52496053602,18140.30607194945,100.26816078205624,23.948292931342998,37.23289212867108,1.957064290968312,12.99778026375037,23.46450978291625
LANDSAT_5,1989-02-11,LANDSAT_5_1989-02-11,77102.78693711074,77309.54637354845,46.88934449646001,76367.16797460864,62.83368858031991,276.1525781933321,537.685015150143,100.26816078205624,0.060651428828591925,98.78103230047894,0.081275458889277,0.3572037234043557,0.695496274874163
LANDSAT_5,1989-02-27,LANDSAT_5_1989-02-27,77102.78693711074,77309.54637354845,75.97449291992199,74487.95932408117,63.38976968383784,1547.6879037432357,802.6622519433301,100.26816078205624,0.09827310660034702,96.35027343734008,0.08199475052867045,2.00193634077871,1.038244679466858
LANDSAT_5,1989-03-15,LANDSAT_5_1989-03-15,77102.78693711074,77309.54637354844,0,77308.15081098923,0,1.3955625592041017,0,100.26816078205623,0,99.99819483799263,0,0.001805162007368336,0
LANDSAT_5,1989-03-31,LANDSAT_5_1989-03-31,77102.78693711074,75123.86099246003,51.50587407271539,68159.74700679773,20.77878576097916,6787.2147222115245,72.02688577166636,97.43339245796028,0.06856127120234794,90.72982419479042,0.027659368789717385,9.034699005809536,0.09587750791841688
LANDSAT_5,1989-04-16,LANDSAT_5_1989-04-16,77102.78693711074,77309.54637354845,1180.4868527895114,51877.0279521898,624.9681941369391,10673.17492565229,12917.804767335214,100.26816078205624,1.526961298007844,67.1030039440764,0.8083971817881119,13.80576581588135,16.709197470799097
LANDSAT_5,1989-05-02,LANDSAT_5_1989-05-02,77102.78693711074,77309.54637354844,4298.172046903144,65308.63510443371,398.78708692330105,1894.015635465297,4088.346976941286,100.26816078205623,5.559691200534284,84.47680547609467,0.5158316218755444,2.44991171764699,5.288282196337035
LANDSAT_5,1989-06-03,LANDSAT_5_1989-06-03,77102.78693711074,77309.54637354845,43094.514014946115,12216.315692640464,2578.549131709424,3455.1885711154173,13172.3934378961,100.26816078205624,55.74281060545836,15.801820429281799,3.335356696119067,4.469290964948171,17.038508251295404
