missDate,classified,cloud,openWater,lightNSSed,OSSed,dNSSed,area_ha,extent
LANDSAT_5_1984-04-18,75135.94192830916,32521.11984274845,20656.143264963204,2471.5637405145135,7965.764687224435,11521.35039285477,74935.14484406907,aoi
LANDSAT_5_1984-05-04,75135.94192830916,35556.92726307683,7447.3838927019315,2769.853099813962,16405.762506188945,12956.01516652515,74935.14484406907,aoi
LANDSAT_5_1984-05-20,75135.94192830917,55490.02168672307,7401.038914456889,2690.7576393213644,7483.232700022047,2070.8909877862698,74935.14484406907,aoi
LANDSAT_5_1984-06-05,73421.15638642322,53023.79957284446,931.553545741917,2598.392169263458,10783.801746222767,6083.60935235235,74935.14484406907,aoi
LANDSAT_5_1984-06-21,75135.94192830917,23548.690594983476,5892.10153730777,9462.994587941726,22274.882170204117,13957.27303786965,74935.14484406907,aoi
LANDSAT_5_1984-07-07,75135.94192830917,1104.042307260182,62855.22226073742,315.2549228962884,8945.392916667866,1916.0295207464753,74935.14484406907,aoi
LANDSAT_5_1984-07-23,73190.67315229258,37550.66359344279,25810.6690872679,945.9460973688433,3236.984380332847,5646.4099938768195,74935.14484406907,aoi
LANDSAT_5_1984-08-08,75135.46004335178,21718.589477784706,38901.147884707265,718.4404824670819,11908.216616233434,1889.0655821571818,74935.14484406907,aoi
LANDSAT_5_1984-11-12,75135.94192830916,59342.651911052315,4672.55518684557,3246.4601888186908,5581.84436536948,2292.4302762208613,74935.14484406907,aoi
LANDSAT_5_1984-12-30,75135.94192830916,65831.77788762088,389.3179334304177,743.7526316186996,3465.611492323166,4705.481983314367,74935.14484406907,aoi
LANDSAT_5_1985-01-31,75135.94192830917,74180.70060209098,21.40434115832762,153.43485992009738,700.0958066802074,80.30631845953727,74935.14484406907,aoi
LANDSAT_5_1985-03-20,73127.66161863133,21532.791934174576,40815.07122837464,845.8343657648296,8490.118944153459,1443.8451461608408,74935.14484406907,aoi
LANDSAT_5_1985-04-05,73273.1787946124,64761.34597214829,1001.512615785111,848.1053167043752,4606.499505068653,2055.7153849029105,74935.14484406907,aoi
LANDSAT_5_1985-04-21,75135.94192830916,61646.30298505391,2188.8465116059006,1180.515698201688,4526.573898585479,5593.702834857519,74935.14484406907,aoi
LANDSAT_5_1985-05-07,73300.65146513403,21.359663362699617,67277.91877280468,234.58129753710335,5333.008031218267,433.78370020948495,74935.14484406907,aoi
LANDSAT_5_1985-06-08,73382.30277472417,73358.58508467642,0.0,19.899143405900528,3.7915286206054684,0.027018021240234377,74935.14484406907,aoi
LANDSAT_5_1985-06-24,73363.53875629965,212.334093172319,66712.20834587057,498.90817909360834,5285.105835268668,654.9823028923995,74935.14484406907,aoi
LANDSAT_5_1985-07-10,73385.6752167401,58222.14445428831,11225.023517869953,89.18635870686857,1752.349500756556,2096.9713851184993,74935.14484406907,aoi
LANDSAT_5_1985-07-26,73351.78320683923,1422.5860946126245,68896.02959244087,135.05762800606522,2421.2983589731793,476.81153280627063,74935.14484406907,aoi
LANDSAT_5_1985-08-27,75135.94192830916,2169.0547892944282,60788.505371318235,958.4175687211932,9636.033118587135,1583.9310803867763,74935.14484406907,aoi
LANDSAT_5_1985-09-12,75135.94192830916,12.902461710664639,51892.79590327613,6225.32704381411,16899.197970565772,105.71854894032171,74935.14484406907,aoi
LANDSAT_5_1985-10-14,75135.94192830916,10.17549698581112,49348.11922410811,4417.000632428707,20833.304496101646,527.3420786833041,74935.14484406907,aoi
LANDSAT_5_1985-10-30,75135.94192830916,235.9935261191434,58381.81790062747,3585.389253847058,12506.678963432745,426.06228428105027,74935.14484406907,aoi
LANDSAT_5_1985-11-15,75135.94192830917,3271.411598602622,52616.281695912934,3092.841467333195,15354.45371308369,800.9534533749184,74935.14484406907,aoi
LANDSAT_5_1986-03-07,75135.94192830916,73333.52530946874,4.329786737670898,758.233388327111,998.3555110053874,41.49793277038575,74935.14484406907,aoi
LANDSAT_5_1986-03-23,75135.94192830916,43085.920210484095,1845.7372402247083,5964.9534752948975,10501.92511581766,13737.405886481243,74935.14484406907,aoi
LANDSAT_5_1986-05-10,74998.04712012972,74819.60437870443,1.8983198474121088,18.105623814467453,138.29345296357542,20.145344799900396,74935.14484406907,aoi
LANDSAT_5_1986-05-26,74945.40861447573,2604.4024707187673,51274.578376303645,2315.921944694103,16622.238331607285,2128.2674911496897,74935.14484406907,aoi
LANDSAT_5_1986-06-27,75023.54427106673,2227.161470921434,44082.85558118725,4977.062499693652,18643.129571674977,5093.33514758734,74935.14484406907,aoi
