missDate,classified,cloud,openWater,lightNSSed,OSSed,dNSSed,area_ha,extent
LANDSAT_8_2013-03-22,46103.092083187774,31405.767616240766,7051.874572967532,2035.9404722005831,5485.62801417066,123.88140760970964,74899.76837432255,aoi no sc
LANDSAT_8_2013-07-07,75100.41901316351,64717.90500604421,5006.235464263174,373.5889428336666,4968.358352643363,34.33124738069184,74899.76837432255,aoi no sc
LANDSAT_8_2013-07-23,75033.98193894641,2241.6154197949763,58736.22261825466,384.9061756862047,12716.754182335486,954.4835428745574,74899.76837432255,aoi no sc
LANDSAT_8_2013-08-08,75004.51309691969,69017.37040246667,5005.0582006360255,23.672572814199405,863.6921984849236,94.71972251664684,74899.76837432255,aoi no sc
LANDSAT_8_2013-08-24,74648.63953424388,23730.57214245806,19330.618261307984,845.8686920490784,30132.63474666189,608.9456917712644,74899.76837432255,aoi no sc
LANDSAT_8_2013-09-25,74929.92594172758,55506.04407384565,14410.70296562331,106.4444171273505,4841.885517324221,64.84896780823233,74899.76837432255,aoi no sc
LANDSAT_8_2013-10-11,73898.26139605767,45146.9318268778,13690.884785640657,1841.340892027843,12753.289714350072,465.8141771637461,74899.76837432255,aoi no sc
LANDSAT_8_2013-10-27,74636.19164962573,33667.334870513616,29172.71396606006,137.36172124940651,11443.754477572122,215.0266142351721,74899.76837432255,aoi no sc
LANDSAT_8_2013-11-12,74585.29015517324,17126.573957977896,37025.60497037522,369.84620875348674,19425.165953552132,638.0990645177568,74899.76837432255,aoi no sc
LANDSAT_8_2013-11-28,74223.93775076536,38606.449780938325,26074.839402689813,174.91944803453893,9350.834969070413,16.89415003710938,74899.76837432255,aoi no sc
LANDSAT_8_2013-12-30,74893.61313685332,71581.79752519427,2133.813333598395,13.975809574412661,1135.1373709259572,28.889097559548773,74899.76837432255,aoi no sc
LANDSAT_8_2014-01-15,74535.37955603091,59394.5799851128,7576.176177184645,3012.4639729026935,4347.006678059725,205.15274277170536,74899.76837432255,aoi no sc
LANDSAT_8_2014-01-31,72998.75551914562,42812.86594380955,14404.285943679759,11076.799053314911,3822.2307752619645,882.5738030813569,74899.76837432255,aoi no sc
LANDSAT_8_2014-02-16,74953.11326663011,71383.64301737882,1023.8429770141227,2072.385168420701,450.296145594889,22.945958221519348,74899.76837432255,aoi no sc
LANDSAT_8_2014-03-04,74953.53073920429,69504.84221418966,2453.475996019852,1890.1531726882292,836.08350230351,268.97585400182544,74899.76837432255,aoi no sc
LANDSAT_8_2014-04-05,74967.0983000599,59979.93229472128,2514.522593064341,12078.228755641521,390.36361532225567,4.051041312014112,74899.76837432255,aoi no sc
LANDSAT_8_2014-04-21,74982.82522715972,5981.35561581446,19314.50641273781,42060.55840920285,7105.45557641826,520.9492129899875,74899.76837432255,aoi no sc
LANDSAT_8_2014-05-07,75086.80169808194,52331.46555048115,12248.746588594053,952.2286746313596,9108.901392293834,445.4594920812002,74899.76837432255,aoi no sc
LANDSAT_8_2014-05-23,75089.47046993255,390.7693950150696,48959.329409537255,6912.8657236602285,17787.30331240049,1039.202629321964,74899.76837432255,aoi no sc
LANDSAT_8_2014-06-08,75100.49383884735,34.3879150989296,54948.31104734265,2283.9318250177603,15897.636309336953,1936.2267420525875,74899.76837432255,aoi no sc
LANDSAT_8_2014-07-10,74799.82878108905,3655.332105928754,50910.88590349011,1779.0169454999427,16404.875267405816,2049.7185587692434,74899.76837432255,aoi no sc
LANDSAT_8_2014-07-26,75100.49383884734,24.808860849848728,58881.3349229199,103.50622167281571,15732.79134056939,358.0524928388407,74899.76837432255,aoi no sc
LANDSAT_8_2014-08-27,75008.6423539596,1586.3534776177987,61900.96970478568,1559.388056720619,9816.327404161075,145.6037106744051,74899.76837432255,aoi no sc
LANDSAT_8_2014-09-12,74746.19096879057,61065.0003668508,6702.686968096631,659.2221378267877,5770.769066168999,548.5124298468065,74899.76837432255,aoi no sc
LANDSAT_8_2014-09-28,75056.97128495641,381.92604285411653,31196.35492990713,1015.9090490725773,42170.03605101246,292.7452121085946,74899.76837432255,aoi no sc
LANDSAT_8_2014-10-14,74676.50550422147,12691.684323400914,37664.93584314645,1232.250640855407,21902.15244197045,1185.4822548532488,74899.76837432255,aoi no sc
LANDSAT_8_2014-11-15,74234.15125148103,14331.22347450134,38569.42709593088,977.6913432584498,20157.616512725857,198.19282506972584,74899.76837432255,aoi no sc
