missDate,classified,cloud,openWater,lightNSSed,OSSed,dNSSed,area_ha,extent
LANDSAT_7_1999-07-25,75100.49383884734,34257.745798970565,20034.043682428088,1325.2537464681477,19109.867553991637,373.5830569929452,74899.76837432255,aoi no sc
LANDSAT_7_1999-08-10,75100.49383884734,63407.864980339895,9283.585795090921,90.19931376518471,2281.8526669260928,36.99108272469314,74899.76837432255,aoi no sc
LANDSAT_7_1999-08-26,75100.49383884732,50754.99312644562,17601.126282941943,28.78546378839471,6702.34749006474,13.241475607261506,74899.76837432255,aoi no sc
LANDSAT_7_1999-09-11,75100.49383884734,12562.956638642607,56002.80235128998,410.0684389775906,6069.07858494138,55.58782499461451,74899.76837432255,aoi no sc
LANDSAT_7_1999-09-27,75100.49383884735,70785.21088113065,3427.982195032617,59.09971447717276,821.3029763250181,6.898071881244735,74899.76837432255,aoi no sc
LANDSAT_7_1999-10-13,75100.49383884732,17617.23698401644,52590.36830937695,197.6054315684836,4659.243694718458,36.039419167200435,74899.76837432255,aoi no sc
LANDSAT_7_1999-10-29,75100.49383884734,3731.848005285823,44678.65549996613,371.0951092494497,26233.230342676237,85.66488167253078,74899.76837432255,aoi no sc
LANDSAT_7_1999-11-14,75100.49383884732,44.25260235378851,67235.00486823576,613.8129451537257,7108.106729012534,99.31669409261781,74899.76837432255,aoi no sc
LANDSAT_7_1999-11-30,75100.49383884734,75095.79667738888,0.02674210999253217,0.04498235168457031,4.6254369967926605,0.0,74899.76837432255,aoi no sc
LANDSAT_7_1999-12-16,75100.49383884734,42504.01246310969,18892.931001197674,111.14550841679119,13511.769102960856,80.63576316492663,74899.76837432255,aoi no sc
LANDSAT_7_2000-01-01,75100.49383884734,68964.03282135032,2244.674625579994,1663.3830639378048,313.4941689196855,1914.9091590592266,74899.76837432255,aoi no sc
LANDSAT_7_2000-02-18,75100.49383884734,72374.59728345933,0.1710642901611328,8.169583313991172,2706.033061692093,11.522846091136264,74899.76837432255,aoi no sc
LANDSAT_7_2000-03-05,75100.49383884734,51409.792124465195,20132.198351430765,144.56695015405745,3297.003320421934,116.93309237570853,74899.76837432255,aoi no sc
LANDSAT_7_2000-04-22,75100.49383884732,75030.5351439137,0.09002884826660157,0.5102466002340879,68.97297535019561,0.3854441349212048,74899.76837432255,aoi no sc
LANDSAT_7_2000-05-24,75100.49383884734,56539.3936580274,12412.903302137163,116.27878907889115,5961.826951461264,70.09113814580945,74899.76837432255,aoi no sc
LANDSAT_7_2000-06-09,75100.49383884732,65551.10464589686,495.30739062882367,822.1292961531927,8099.7615027325955,132.19100343715823,74899.76837432255,aoi no sc
LANDSAT_7_2000-06-25,75100.49383884734,60864.17523406632,8515.980561356584,293.1563694397622,5273.655157940931,153.52651604550354,74899.76837432255,aoi no sc
LANDSAT_7_2000-07-11,75100.49383884732,30669.770166940187,25869.13220154763,499.9352598619048,17965.18648974182,96.46972076194858,74899.76837432255,aoi no sc
LANDSAT_7_2000-07-27,75100.49383884734,75100.49383884734,0.0,0.0,0.0,0.0,74899.76837432255,aoi no sc
LANDSAT_7_2000-08-12,73917.78800536228,73886.40180858855,0.0,3.187175837402344,27.910914464721696,0.28810647155761715,74899.76837432255,aoi no sc
LANDSAT_7_2000-08-28,75100.49383884734,58954.38256485568,10008.031810819035,281.3904118620299,5464.107696123082,392.5813551905527,74899.76837432255,aoi no sc
LANDSAT_7_2000-09-13,75100.49383884732,75044.63667395005,0.033485130560183055,17.12099318415622,25.758105747675977,12.944580834846047,74899.76837432255,aoi no sc
LANDSAT_7_2000-09-29,75100.49383884732,61114.50512172433,531.2861731049144,139.03422977954352,13266.092469810596,49.57584443259565,74899.76837432255,aoi no sc
LANDSAT_7_2000-10-31,75100.49383884734,55077.58402348793,8886.512792616864,220.38377088191774,10814.54419622632,101.46905563324815,74899.76837432255,aoi no sc
LANDSAT_7_2000-11-16,75100.49383884735,49261.08147138324,19041.138742415373,62.54780215164244,6692.708223373568,43.01759952538585,74899.76837432255,aoi no sc
LANDSAT_7_2000-12-02,75100.49383884734,34428.67056383873,8590.779863535709,585.7827462481185,31223.900423023773,271.3602422015761,74899.76837432255,aoi no sc
LANDSAT_7_2001-01-03,73342.5200862516,72939.58665399122,4.833913571777345,5.114398230155196,386.94810679011795,6.037013668124331,74899.76837432255,aoi no sc
LANDSAT_7_2001-01-19,75100.49383884732,66159.81287678926,4617.15850503687,1.8906764783648322,4318.55461424512,3.077166297253178,74899.76837432255,aoi no sc
LANDSAT_7_2001-02-20,75100.49383884732,39181.4554069832,23065.42182211814,10.288700729688458,12834.84287126802,8.485037752805225,74899.76837432255,aoi no sc
LANDSAT_7_2001-03-08,73456.98358145448,69011.31705156661,1087.7320181527296,5.097960558988679,3342.528031082217,10.308520092282768,74899.76837432255,aoi no sc
LANDSAT_7_2001-03-24,75100.49383884734,48815.564457682405,13576.779106767397,4.204269307861328,12692.245954262715,11.700050828096272,74899.76837432255,aoi no sc
LANDSAT_7_2001-04-25,75100.49383884734,3079.496695679345,51207.27386759198,3744.008690293624,16883.73251799909,185.98206728692224,74899.76837432255,aoi no sc
LANDSAT_7_2001-05-11,75100.49383884732,75099.29757510789,0.0,0.0,1.1872672819106163,0.00899645751953125,74899.76837432255,aoi no sc
LANDSAT_7_2001-05-27,75100.49383884734,43286.829960754694,19069.88602293597,692.6717957143227,12020.913968467605,30.192090977874162,74899.76837432255,aoi no sc
LANDSAT_7_2001-06-12,75100.49383884734,212.07075269634126,66292.82382297264,149.222416736357,8345.326154313132,101.05069212951668,74899.76837432255,aoi no sc
LANDSAT_7_2001-06-28,75100.49383884732,29760.572011403725,6704.064833737286,288.17705440586127,38326.1057992745,21.574140030227966,74899.76837432255,aoi no sc
LANDSAT_7_2001-07-14,75100.49383884734,74547.82951806333,67.07735308155979,3.4465870599532784,479.95404904340745,2.186331599121094,74899.76837432255,aoi no sc
LANDSAT_7_2001-08-31,75100.49383884734,33917.149489409734,38481.9809197293,242.21389814428719,2361.577591817426,97.5719397514266,74899.76837432255,aoi no sc
LANDSAT_7_2001-10-02,75100.49383884732,6334.048117253159,44501.28792913744,67.85913270582016,24180.995160342558,16.303499412360697,74899.76837432255,aoi no sc
LANDSAT_7_2001-11-03,75100.49383884732,54.73533428896392,69190.1390934255,94.61951683780923,5739.692584861439,21.307309433270632,74899.76837432255,aoi no sc
LANDSAT_7_2001-11-19,75100.49383884735,53317.85239551725,19130.943717018294,68.7132029146824,2507.371599481129,75.6129239163867,74899.76837432255,aoi no sc
