mission,date,extent,area_ha,classified_ha,openWater_ha,cloud_ha,lightNSSed_ha,darkNSSed_ha,offShoreSed_ha,perc_extent_classified,openWater_perc_class_area,cloud_perc_class_area,lightNSSed_perc_class_area,darkNSSed_perc_class_area,offShoreSed_perc_class_area,openWater_perc_extent_area,cloud_perc_extent_area,lightNSSed_perc_extent_area,darkNSSed_perc_extent_area,offShoreSed_perc_extent_area,date_flag
LANDSAT_9,2022-10-28,aoi no sc,74899.76837432255,75075.32871688617,70750.38390998919,796.9229543801977,135.1236578210759,43.97096120680867,3348.9272334881416,100.23439370558027,94.23919298015115,1.0614977889546706,0.17998410413977114,0.05856912245116628,4.460756004302238,94.46008371668627,1.0639858729568543,0.1804059755509198,0.05870640478760542,4.471211735597616,
LANDSAT_9,2023-02-01,aoi no sc,74899.76837432255,73334.25089170836,18154.16175185348,50064.76921291876,3720.7853666803767,59.82096654928771,1334.713593705831,97.90985003479545,24.75536537307986,68.26928563959656,5.0737347439122376,0.08157302463977505,1.8200412187707262,24.237941112348174,66.84235518955514,4.967686078927785,0.07986802609365048,1.7819996278698815,winter
LANDSAT_9,2023-02-17,aoi no sc,74899.76837432255,74681.74778242789,46225.36177356538,6112.488600731074,10988.941766038704,176.5076311057584,11178.448010991538,99.7089168676663,61.89646486077807,8.184715519163708,14.714360727139178,0.23634641173634863,14.968112481188815,61.716294692057495,8.160891192857925,14.671529705031745,0.23565844719790813,14.924542830527338,winter
LANDSAT_9,2023-03-05,aoi no sc,74899.76837432255,72366.1170731172,49804.77484098248,4685.984528662985,13573.868651250315,541.5573567361403,3759.931695490133,96.61727752141628,68.82333453190638,6.4753847770060196,18.757215669780326,0.7483576273533677,5.195707393960598,66.49523212418472,6.256340480579449,18.12271111896224,0.7230427656726897,5.0199510320236564,winter
LANDSAT_9,2023-04-06,aoi no sc,74899.76837432255,71985.19140862621,13852.848285778024,53363.70748598079,2477.6365949578208,602.0219983382736,1688.97704357413,96.10869695733862,19.244025076132523,74.13150738609559,3.441869843609137,0.8363136730732252,2.3462840210934477,18.49518174281446,71.24682578360971,3.30793625766033,0.8037701736667338,2.2549829995911606,
LANDSAT_9,2023-05-08,aoi no sc,74899.76837432255,74423.21491442672,6478.786781313584,65640.36370288178,1647.649946531768,558.4451533861703,97.96933031480734,99.36374508194179,8.70533043857756,88.19877477525844,2.21389246410044,0.7503641894915204,0.13163813257389434,8.649942345528892,87.63760573308379,2.1998064644170814,0.745589960432533,0.13080057848135293,
LANDSAT_9,2023-05-24,aoi no sc,74899.76837432255,75100.42185385649,1972.2274986893256,71977.23446947719,944.9848581076934,205.97502758255067,0,100.2678959947261,2.6261203998657026,95.84131845429984,1.258295006580136,0.2742661392546807,0,2.633155671233628,96.0980735077316,1.2616659285046028,0.27500088725663385,0,
LANDSAT_9,2023-06-09,aoi no sc,74899.76837432255,74898.09524918761,41822.36895164143,16136.160610480763,3655.871887536527,613.8230004381614,12669.870799096656,99.99776618116283,55.83902876634912,21.544153501895345,4.881127985128809,0.8195442065595377,16.91614554007511,55.837781423606046,21.54367224453611,4.88101894957241,0.8195258994266726,16.91576766402951,
LANDSAT_9,2023-07-11,aoi no sc,74899.76837432255,75071.27686649503,51102.95936559621,803.5183417931516,12521.263554285964,8551.042262071298,2092.493342747742,100.228984008756,68.0725858126491,1.0703405820872203,16.679166889026654,11.390564566096655,2.7873421501395037,68.22846114850675,1.0727914908594258,16.71735951399625,11.416647137460043,2.7937247179326388,
LANDSAT_9,2023-07-27,aoi no sc,74899.76837432255,74299.54633352722,18689.761144076965,52390.383757179305,2140.868770186042,174.8285065879341,903.704155499166,99.19863298135232,25.154610043215463,70.51238714433235,2.881402210150492,0.23530225312969882,1.2162983491749464,24.953029294659697,69.9473241296965,2.8583116031637603,0.23341661847898257,1.206551335356302,
LANDSAT_9,2021-12-12,aoi no sc,74899.76837432255,21800.926965590195,15577.323720624643,413.89441276295184,112.7478959352241,1.2780446339542166,5695.682891634062,29.1068015813305,71.45257513687989,1.8985174961423796,0.5171701924105399,0.005862340789322567,26.125874833780806,20.797559269842715,0.5525977205890064,0.150531701742721,0.0017063399015695238,7.604406549255336,winter
LANDSAT_9,2022-01-29,aoi no sc,74899.76837432255,21165.737081032938,131.55557034589765,21019.636185940704,12.08693071680885,0.6393789868164061,1.8190150427246088,28.25874837857184,0.6215496764522667,99.30972923582634,0.057106117639721614,0.0030208207933819942,0.0085941492883546515,0.1756421591164734,28.063686500193164,0.01613747409258016,8.536461469693954e-4,0.002428599022674963,winter
LANDSAT_9,2022-04-03,aoi no sc,74899.76837432255,21326.253046262707,1190.3971121978857,15979.63480454537,3222.474494737115,15.800569307861338,917.9460654755107,28.473056070990282,5.581839011361142,74.929406351322,15.110364149513988,0.07408975816607544,4.304300729641652,1.5893201514972675,21.33469188407207,4.302382456821932,0.021095618385487763,1.2255659602149116,
LANDSAT_9,2022-11-13,aoi no sc,74899.76837432255,21495.8628743598,1609.9870595081177,18967.908303521013,284.1341306529582,54.820730400201654,579.0126502773899,28.6995051398972,7.489753116300838,88.23980881523894,1.3218084443210352,0.25502921525235284,2.6936004088862813,2.1495220805783695,25.324388466364965,0.37935248241751074,0.0731921227395885,0.7730499877966104,
LANDSAT_8,2013-03-22,shoreline contamination,35.373876896241235,28.213062581035516,0.246228682310815,25.359249533284498,1.9803695930965657,0.07172790624521294,0.5554868660984413,79.75677267094629,0.872747088706091,89.88478106708871,7.019335768346349,0.2542365120383194,1.9688995638206006,0.696074911531619,71.6892005014557,5.59839567177042,0.2027708369529454,1.5703307492356495,winter
LANDSAT_8,2013-07-07,shoreline contamination,35.373876896241235,35.419489192993154,0.577306445585363,30.510737712263506,2.224393818981694,0.05746957683009728,2.0495816393324913,100.1289434485389,1.6299118331146585,86.14110030220108,6.28014087628834,0.1622541096427392,5.786592878753172,1.6320134976404201,86.2521736075401,6.288238706507328,0.16246332568710864,5.7940543111639435,
LANDSAT_8,2013-07-23,shoreline contamination,35.373876896241235,35.41948919299315,1.596959186580883,13.114311632903457,8.339659400479189,5.392015911551679,6.976543061477962,100.12894344853889,4.508701912326847,37.02569385302652,23.54539715420001,15.223302296009264,19.696904784437418,4.51451558805694,37.07343605952606,23.575757401262813,15.242931746971239,19.722302652721893,
LANDSAT_8,2013-08-08,shoreline contamination,35.373876896241235,35.41948919299315,0.3688765455274394,34.01465579032388,0.08307913019157859,0.19875082917097503,0.7541268977792777,100.12894344853889,1.0414507773319677,96.03372766045655,0.2345576745584849,0.5611340922733942,2.1291297953796087,1.0427936598790946,96.15755686066238,0.23486012131287318,0.5618576379228988,2.13187516876164,
LANDSAT_8,2013-08-24,shoreline contamination,35.373876896241235,35.419489192993154,0.15838415205652576,17.79164250368844,9.134621207672716,1.2701648603228406,7.064676469252641,100.1289434485389,0.44716667480302913,50.231222722455485,25.7898163293664,3.5860620501949825,19.945732223180134,0.44774326693423694,50.29599259327707,25.823070607913333,3.5906860422692493,19.97145093814504,
LANDSAT_8,2013-09-25,shoreline contamination,35.373876896241235,35.41049035205077,0.20271280834003524,26.232536297202905,4.427129460298429,0.7977380441415823,3.7503737420678234,100.10350422125607,0.5724654087663468,74.08125681513944,12.502310519521046,2.2528297016236656,10.591137554949514,0.5730579346296508,74.15793404310266,12.515250938663291,2.2551614754625566,10.602099829397924,
LANDSAT_8,2013-10-11,shoreline contamination,35.373876896241235,35.419489192993154,0.747876055247587,25.837190537860938,5.616402084925035,0.6252675438926547,2.592752971066943,100.1289434485389,2.1114817641004695,72.94625395945059,15.856812768593223,1.7653206134219124,7.320130894433828,2.1142043815023706,73.04031337488584,15.877259089805404,1.767596878698627,7.329569723646673,
LANDSAT_8,2013-10-27,shoreline contamination,35.373876896241235,35.419489192993154,0.5741575836612476,29.050444149842484,1.26396309114344,1.8460861687993064,2.6848381995466646,100.1289434485389,1.621021637361247,82.01824704911152,3.568552567927725,5.212063219603143,7.580115525996326,1.6231118385620222,82.1240042052878,3.573153982671734,5.218783833658527,7.589889588358778,
LANDSAT_8,2013-11-12,shoreline contamination,35.373876896241235,35.40738053296854,1.5489937976385375,16.84629278338982,5.209429711322859,3.956337343177945,7.846326897439393,100.09471293413942,4.374776598331632,47.57847807381258,14.712835665638277,11.173764575705109,22.16014508651245,4.3789200776099575,47.62354104641518,14.726770623992316,11.18434757598859,22.181133610133443,
LANDSAT_8,2013-11-28,shoreline contamination,35.373876896241235,35.12692188935641,3.774476605933097,22.4168391033026,3.1842842945125795,0.26412071083936506,5.487201174768785,99.30187180893631,10.745252936827288,63.81669072488525,9.06508206025712,0.7519039432811636,15.62107033474922,10.670237296874198,63.3711684163309,9.001796166851408,0.7466546898833982,15.512015238996451,
LANDSAT_8,2013-12-30,shoreline contamination,35.373876896241235,35.36454244361547,0.15784778114707795,35.16565177484728,0.02699737487792969,0.01404551274318321,0,99.97361201698885,0.44634475731941775,99.43759863686826,0.07634023519736971,0.039716370614937546,0,0.4462269759406851,99.41135906023327,0.07632009054907517,0.03970589026580703,0,winter
LANDSAT_8,2014-01-15,shoreline contamination,35.373876896241235,34.74718991648235,1.0895270834745523,31.234521429287764,1.8296665008138011,0.01023629754758348,0.5832386053586474,98.22839045435397,3.1355832977956433,89.8907839867409,5.265653151266479,0.029459353611579066,1.6785202105853971,3.0800330047802125,88.29827027697574,5.172366337398031,0.02893744889091071,1.6487833863090682,winter
LANDSAT_8,2014-01-31,shoreline contamination,35.373876896241235,35.31256178654688,1.2473340525931569,29.414125992036706,3.9096665779287303,0.08030512383674174,0.6611300401515586,99.82666556489072,3.5322672428380915,83.29649423294654,11.071602795519091,0.22741234216356343,1.8722233865327527,3.5261446073661675,83.15211272520202,11.052411895355933,0.2270181582649054,1.8689781787017217,winter
LANDSAT_8,2014-02-16,shoreline contamination,35.373876896241235,35.41948919299315,0.00568148457845052,35.19307617589373,0.20474573262532553,0,0.01598579989564185,100.12894344853889,0.016040560459506734,99.36076713058807,0.5780595296270656,0,0.045132779325355823,0.016061243711328187,99.48888633022094,0.5788048995191744,0,0.04519097508743938,winter
LANDSAT_8,2014-03-04,shoreline contamination,35.373876896241235,35.419489192993154,0.03732206756711474,35.24145861776911,0.11206996293610216,0,0.02863854472081801,100.1289434485389,0.10537155791195871,99.49736549204876,0.316407620464138,0,0.08085532957511826,0.10550742763250955,99.62566082631956,0.31681560736140435,0,0.08095958722539992,winter
LANDSAT_8,2014-04-05,shoreline contamination,35.373876896241235,35.419489192993154,0.19731941129796648,24.45082239961511,10.727734148739083,0.00896974159869025,0.03464349174230239,100.1289434485389,0.5570927638815332,69.03211468236556,30.287659119774357,0.025324311002386465,0.09780912297616005,0.5578110985028426,69.12112707163634,30.3267130719251,0.025356965042311656,0.09793524143231117,
LANDSAT_8,2014-04-21,shoreline contamination,35.373876896241235,35.33476953992655,0.6666770207758885,15.416925855243765,17.488692876991422,0.5778298068081725,1.184643980107326,99.88944565949218,1.8867450657137481,43.63103553802268,49.49428878326223,1.6353009071001674,3.3526297059012564,1.8846591871492842,43.58279953442688,49.43957069870885,1.6334930109670045,3.3489232282402277,
LANDSAT_8,2014-05-07,shoreline contamination,35.373876896241235,35.41948919299315,0.2689910151582606,33.622405098046386,0.7367733600954542,0.13784383946557138,0.6534758802274816,100.12894344853889,0.7594435190541192,94.9262845515506,2.0801354759266437,0.38917511970455043,1.8449613337641113,0.7604227717172927,95.0486857764212,2.0828176743435844,0.3896769355247528,1.8473402905320755,
LANDSAT_8,2014-05-23,shoreline contamination,35.373876896241235,35.41948919299315,0.6030486641103707,12.33597557034841,11.60900574868834,4.005293444149242,6.866165765696805,100.12894344853889,1.7025899521714973,34.828214215999395,32.775757113360314,11.308162639854185,19.38527607861466,1.704785330370304,34.87312291647402,32.81801930486701,11.322743774728398,19.410272122099208,
LANDSAT_8,2014-06-08,shoreline contamination,35.373876896241235,35.41948919299315,1.9586130503097232,11.498332929235122,8.568674984954237,6.576743691968727,6.817124536525354,100.12894344853889,5.529760860292659,32.46329405425129,24.191977863558048,18.56814946182163,19.24681776007642,5.536891124641874,32.50515334511416,24.22317183408508,18.592091874067556,19.27163527063026,
LANDSAT_8,2014-07-10,shoreline contamination,35.373876896241235,35.3990073785113,1.2343260038296568,12.777443748066029,6.751428392034789,5.917643824513153,8.71816541006769,100.07104248805913,3.486894394047176,36.095485987616925,19.0723664080287,16.71697672547003,24.62827648483722,3.4893715705807025,36.121129118939564,19.085915891656715,16.72885288166407,24.645773025218134,
LANDSAT_8,2014-07-26,shoreline contamination,35.373876896241235,35.419489192993154,1.305363840272193,10.429928580829698,6.004942038583791,9.165495567909392,8.513759165398094,100.1289434485389,3.685439485475206,29.446863346897146,16.95377933279658,25.876984046744955,24.03693378808615,3.6901916182415917,29.484833147983174,16.975640120525963,25.910350722352693,24.06792783943552,
LANDSAT_8,2014-08-27,shoreline contamination,35.373876896241235,35.29847043514954,1.46779067408902,11.342416102527093,9.910908855681772,3.0275921180731085,9.54976268477855,99.78683009127646,4.15822741324061,32.13288270766694,28.077445661250742,8.577119860293694,27.054324357548026,4.149363323659287,32.06438507092876,28.017592995962755,8.558836021716395,26.99665267900927,
LANDSAT_8,2014-09-12,shoreline contamination,35.373876896241235,35.410452965415786,0.06106502614698222,34.40638382135845,0.5546458103099148,0.14941083792413454,0.23894746967629824,100.1033985312999,0.1724491528154763,97.1644837612273,1.5663335649832522,0.4219399228528908,0.6747935981210698,0.1726274627067266,97.26495041038154,1.5679531308847021,0.4223762025360886,0.6754913247908328,
LANDSAT_8,2014-09-28,shoreline contamination,35.373876896241235,35.41948919299315,0.3316336298708448,9.961758478254726,9.901218626950728,3.5711594826372934,11.653718975279569,100.12894344853889,0.9363026893579544,28.1250766321763,27.954154203074825,10.082470312258927,32.90199616313203,0.9375099903343749,28.161342075890033,27.99019925351415,10.095470997177463,32.9444211316229,
LANDSAT_8,2014-10-14,shoreline contamination,35.373876896241235,35.41948919299314,1.6142065888456454,13.927609059539192,8.547933314778644,3.946309150273342,7.383431079556333,100.12894344853886,4.557396579183236,39.321880063404244,24.133417814703094,11.14163202289778,20.845673519811687,4.563273043496027,39.372583051588315,24.164536275883666,11.155998427451614,20.87255265011928,
LANDSAT_8,2014-11-15,shoreline contamination,35.373876896241235,34.758339032102086,4.931788752616135,9.797026412164426,7.85092226607738,1.5331141574898517,10.645487443754307,98.25990838961575,14.188792934153835,28.18611787840637,22.587161770953525,4.410780837582311,30.627146578903996,13.94189493869183,27.695653605911204,22.194124463953244,4.334029210275105,30.0942061707844,
LANDSAT_8,2014-12-01,shoreline contamination,35.373876896241235,34.89823102608473,5.559866593055875,17.699670192509668,5.259962465150122,0.7814518414186964,5.597279933950383,98.6553753450557,15.931657363664495,50.71795810876496,15.072289656225141,2.239230523846894,16.038864347498556,15.717436370811413,50.035991939550186,14.869623933442918,2.2091212781422103,15.823201823109018,winter
LANDSAT_8,2014-12-17,shoreline contamination,35.373876896241235,34.73120307755533,3.202838593364641,30.330549445046824,0.03859332866593903,0.01232550325760187,1.146896207220339,98.1831965419821,9.22178994552147,87.32939477310424,0.11112004550996842,0.035488270389248615,3.3022069654751136,9.054248146900088,85.74279130900038,0.10910121268059222,0.034843518265626,3.2422123551354534,winter
LANDSAT_8,2015-02-03,shoreline contamination,35.373876896241235,35.06090437412395,1.6771731932109757,30.055542230466347,2.620590705367743,0.10635850363817403,0.6012397414407169,99.115243932591,4.78359934847768,85.72380766266909,7.474395632822926,0.3033535658500297,1.7148437901802975,4.741276163001486,84.9653610731596,7.408265463959372,0.30066962677047,1.699671605700091,winter
LANDSAT_8,2015-02-19,shoreline contamination,35.373876896241235,35.31065243452482,0.3269406294926662,33.68811006832584,1.165829511826459,0.04394978622137331,0.0858224386584712,99.8212679319774,0.925898013634553,95.4049493443725,3.3016368473740654,0.12446608372039489,0.24304971089845603,0.9242431369670038,95.23443010541341,3.295735763558158,0.12424362291497469,0.24261530312384427,winter
LANDSAT_8,2015-03-23,shoreline contamination,35.373876896241235,35.08307645350317,0.5859982740981158,31.60518030891926,1.6581216412497126,0.4059155566023283,0.8278606726337507,99.17792317875973,1.6703160992017332,90.08668424733706,4.72627206296255,1.1570124334458023,2.359715157052842,1.656584817708751,89.3461024971158,4.68741847582418,1.1475009024115765,2.3403164856994167,winter
LANDSAT_8,2015-04-24,shoreline contamination,35.373876896241235,29.977100654835407,0,28.127677628161848,0.5691014704230812,0.39550877951229313,0.8848127767381855,84.74361106294435,0,93.83054736357487,1.898454013201184,1.3193696884374848,2.9516289347864677,0,79.51539411601968,1.6088184851560698,1.1180815172518428,2.5013169445167716,
LANDSAT_8,2015-05-10,shoreline contamination,35.373876896241235,35.41948919299315,0,34.94992635392969,0.22960794582471664,0.02341282648542815,0.21654206675331267,100.12894344853889,0,98.67428116621075,0.6482531257682248,0.06610153624140855,0.6113641717796147,0,98.80151518716742,0.6490890057038514,0.06618676984177539,0.6121524858258385,
LANDSAT_8,2015-05-26,shoreline contamination,35.373876896241235,28.593594933799583,0,28.593594933799583,0,0,0,80.83251665535673,0,100,0,0,0,0,80.83251665535673,0,0,0,
LANDSAT_8,2015-06-11,shoreline contamination,35.373876896241235,35.419489192993154,0.00645796764418658,31.918899844484802,1.4537256511709171,0.3397831335114124,1.7006225961818318,100.1289434485389,0.018232808522445108,90.11677065856485,4.10431004029979,0.9593112189168156,4.801375273696089,0.018256318534519443,90.2329703303639,4.109602279204481,0.9605481878847075,4.807566332551287,
LANDSAT_8,2015-06-27,shoreline contamination,35.373876896241235,35.419489192993154,0.5330739541207108,11.480399468572882,10.508689414857152,3.255336165319106,9.641990190123318,100.1289434485389,1.5050300449453289,32.412662435696525,29.66922915685647,9.190804948037172,27.222273414464542,1.506970682586828,32.454456440404385,29.707485684086233,9.202655888885655,27.257374752575842,
LANDSAT_8,2015-07-13,shoreline contamination,35.373876896241235,35.41948919299315,0.7531990649055031,27.70202113942583,2.5391476295884066,1.2900319585487516,3.135089400524663,100.12894344853889,2.1265102407363474,78.21123841872337,7.168786697496227,3.6421529162084925,8.85131172683558,2.129252236374285,78.31208668668545,7.178030378282376,3.6468492337797107,8.862724913417088,
LANDSAT_8,2015-08-14,shoreline contamination,35.373876896241235,35.419489192993154,0.8607077780953203,10.23366378869868,8.228722633870444,3.4538065920912806,12.64258840023744,100.1289434485389,2.430040064681648,28.892748093959387,23.23218889192306,9.751147378981763,35.693875570454175,2.4331734421419258,28.930003399729394,23.262145277451378,9.763720844684332,35.7399004845319,
LANDSAT_8,2015-08-30,shoreline contamination,35.373876896241235,35.419489192993154,0.03187170151893765,10.763355503769825,10.84840244665767,0.4352687579178155,13.340590783128924,100.1289434485389,0.0899835154179543,30.388229048484078,30.62834245730384,1.2288962032911597,37.66454877550301,0.09009954326585075,30.427412678969095,30.667835698298596,1.230480784434647,37.713114743570756,
LANDSAT_8,2015-09-15,shoreline contamination,35.373876896241235,35.41948919299315,1.7645649031096814e-4,9.544154016850491,9.190500718230595,3.729757341749005,12.954900659672758,100.12894344853889,4.981903870761513e-4,26.946052115112266,25.947581197892326,10.530240347133079,36.575628149475286,4.988327709415366e-4,26.980797283954576,25.981038903901315,10.543818402176104,36.62279002573597,
LANDSAT_8,2015-10-01,shoreline contamination,35.373876896241235,35.41948919299315,1.7292044664330577,9.303738482706706,8.578831702746822,5.512024030548696,10.295690510557886,100.12894344853889,4.882070593991336,26.267285877593103,24.22065336968193,15.56212174747882,29.067868411254867,4.888365704175332,26.301155821841242,24.251884315395447,15.582188083925836,29.105349523201085,
LANDSAT_8,2015-10-17,shoreline contamination,35.373876896241235,35.35769341626454,1.826661965044807,22.67323804367723,2.3574799397882193,4.103196012865253,4.397117454889037,99.95425019422053,5.166236223442513,64.12533130129903,6.667516209368393,11.604818121359079,12.43609814453101,5.16387268040418,64.09599408677325,6.664465833652293,11.599508939607498,12.430408653783344,
LANDSAT_8,2015-11-02,shoreline contamination,35.373876896241235,34.78671319123868,0.21851308728984764,34.56047168341661,0,0.00772842053222656,0,98.34012057336881,0.6281510014716825,99.34963241114986,0,0.022216587378462146,0,0.6177244522300762,97.70054830232347,0,0.021847818815267515,0,
LANDSAT_8,2015-11-18,shoreline contamination,35.373876896241235,34.94310948912616,1.3264914103597008,18.780444768755736,6.041027678390201,3.6428109702866496,5.152334661333868,98.78224428614763,3.7961458775513024,53.74577432669513,17.288180035237247,10.424976550585017,14.744923209931295,3.749918094221251,53.0912820888776,17.077652235037064,10.2980258029725,14.565366065039214,
LANDSAT_8,2015-12-04,shoreline contamination,35.373876896241235,35.41948919299315,3.4294818793107584,12.860055275077071,6.21212511447323,4.811509236273073,8.106317687859027,100.12894344853889,9.68247131014299,36.307850756981296,17.538720224407253,13.58435524029214,22.886602468176356,9.694956222554078,36.3546673518377,17.56133525509419,13.601871376400746,22.91611324265221,winter
LANDSAT_8,2016-02-22,shoreline contamination,35.373876896241235,35.38229358948231,0.2593438320121017,34.84162061771167,0.00137624832691865,0,0.2799528914316215,100.02379352782214,0.7329763158406268,98.47191089971804,0.0038896526688924193,0,0.7912231317724407,0.733150716764266,98.49534084123496,0.0038905781544823765,0,0.7914113916684343,winter
LANDSAT_8,2016-03-25,shoreline contamination,35.373876896241235,35.41913624250583,2.464070114719765,27.78211169575769,3.1535255809828806,0.29626964778645837,1.7231592032590384,100.12794567696763,6.9568893432321515,78.43814006513492,8.903451398112852,0.8364677381118935,4.865051455408187,6.9657903823982386,78.53849827444208,8.91484297927765,0.8375379624220365,4.871276078427632,winter
LANDSAT_8,2016-04-10,shoreline contamination,35.373876896241235,34.8511620398739,1.151185426393995,16.91080421295286,8.667412977141735,1.7109726249281945,6.410786798457127,98.52231391571648,3.3031478981300566,48.52292785418425,24.869796212892926,4.909370376145958,18.39475765864685,3.254337741296086,47.80591130159604,24.50229869506534,4.836825293271712,18.12294088448735,
LANDSAT_8,2016-04-26,shoreline contamination,35.373876896241235,35.34350770763919,0.03749583365885416,21.685542965188414,8.806050354310278,1.8837952422401576,2.9306233122414977,99.91414797792415,0.10608973497769085,61.356510351408254,24.91560947247725,5.329961185015577,8.291829256121257,0.1059986547949976,61.30383454659639,24.89421891793261,5.325385305562383,8.2847105530378,
