missDate,classified,cloud,openWater,lightNSSed,OSSed,dNSSed,other
LANDSAT_7_1999-07-25,77309.54637354844,21084.623239977052,27273.430335287943,621.1659233341443,11595.148528817814,11831.30108932109,4903.877256809759
LANDSAT_7_1999-08-10,77309.54637354845,63996.52457369742,10341.57699585513,32.54915991680794,1098.492545220313,1326.633507953957,513.769590900271
LANDSAT_7_1999-08-26,77309.54637354845,50155.32674949967,17883.20829524894,327.4251984263931,6728.2693849674815,264.5328890034055,1950.7838564040617
LANDSAT_7_1999-09-11,77309.54637354845,11409.154934758873,57675.19716938884,461.82721052142836,4292.420748273157,1674.4194364134487,1796.526874193397
LANDSAT_7_1999-09-27,77309.54637354844,72003.32862524959,3949.9255862220207,55.70609393089129,462.85975207228,241.9259409652723,595.8003751047964
LANDSAT_7_1999-10-13,77309.54637354845,16410.716539435554,53887.603319151895,514.8250221927066,3303.0566838188,1241.3987356973882,1951.9460732511334
LANDSAT_7_1999-10-29,77309.54637354845,3193.9342950788746,51470.00582217959,1026.246905392462,17334.5049578838,2147.050349063018,2137.804043948672
LANDSAT_7_1999-11-14,77309.54637354845,20.72715066136506,65076.99410978594,783.5285498792575,8734.639762341574,585.2606609305521,2108.396139948016
LANDSAT_7_1999-11-30,77309.54637354845,77302.15186532428,2.15226676405484,0.3073946739166858,4.684146894366097,0.16130041552255667,0.08939947634468827
LANDSAT_7_1999-12-16,77309.54637354845,41236.06690413918,22894.520185716727,377.3686655405582,10910.985966267543,1471.4424094105987,419.16224247223624
LANDSAT_7_2000-01-01,77309.54637354844,70119.75470216287,1208.8591073345394,1127.4368539090867,312.62728721480545,725.2118809944083,3815.656541930908
LANDSAT_7_2000-02-18,77309.54637354844,73140.18085851306,1893.006871284931,175.3629676527302,1415.4900795988046,668.0966571658447,17.40893933175597
LANDSAT_7_2000-03-05,77309.54637354845,44742.62847838104,21648.07963659206,144.67794710883177,1395.557315866759,4612.426727508807,4766.17626808829
LANDSAT_7_2000-04-22,77309.54637354844,77069.33307031226,69.04765440384705,1.7920711633300777,124.80203028260497,43.89862405639174,0.6729233301307828
LANDSAT_7_2000-05-24,77309.54637354845,55738.48389054596,15893.787191770438,109.94754716996214,2575.6053548414297,2551.2116321837725,440.51075703188354
LANDSAT_7_2000-06-09,77309.54637354845,64783.114252951316,3826.751748106047,426.3269504858397,4676.632923248102,3166.8939979351258,429.8265008224238
LANDSAT_7_2000-06-25,77309.54637354845,58527.457278455986,10127.75874316955,19.112290172968855,2956.4275805052484,5354.722015522636,324.06846571994583
LANDSAT_7_2000-07-11,77309.54637354844,21471.021298979456,33137.26359096897,520.2795384058345,8289.783008319146,9934.385377146162,3956.8135597263645
LANDSAT_7_2000-07-27,77309.54637354845,77266.9650119372,0.0,0.5402726702880861,0.0,39.384749728161324,2.6563392126464827
LANDSAT_7_2000-08-12,76118.2262371777,76046.08035167753,4.303708848876954,0.1620611853027344,66.61771126892123,1.0624041967773439,0.0
LANDSAT_7_2000-08-28,77309.54637354844,54777.11527516947,12516.828270332935,99.66518083156441,4387.061493928472,4469.795987757569,1059.0801655249998
LANDSAT_7_2000-09-13,77309.54637354845,77220.80852895543,0.2473480206897212,3.6749832963029463,32.409956043335015,46.304747001452796,6.100810231201171
LANDSAT_7_2000-09-29,77309.54637354845,51522.84456094804,5500.8811916417,641.4879805512198,13654.858407828118,5791.598854020062,197.875378560458
LANDSAT_7_2000-10-31,77309.54637354845,49711.87453637623,14403.486601853458,411.83131602245766,8210.885330059138,4022.5115702350413,548.9570189987174
LANDSAT_7_2000-11-16,77309.54637354845,49043.24474835788,21456.56656402489,166.02317883293992,4636.417274330508,917.0421025631213,1090.2525054357266
LANDSAT_7_2000-12-02,77309.54637354845,22137.232817548294,19847.30897319997,903.3136979206755,22677.286854657388,11282.805557835514,461.5984723862713
LANDSAT_7_2001-01-03,75541.98970062826,74492.00849547955,575.0097003525677,7.484386836861406,367.85548247690264,94.60271611937767,5.028919362802544
LANDSAT_7_2001-01-19,77309.54637354847,67186.68066431906,5703.1690385976835,51.70173275151279,3712.8328388319055,434.37792459411753,220.78417445220714
LANDSAT_7_2001-02-20,77309.54637354845,33057.288706949985,30048.215150435215,455.2796977733375,7377.856982704388,5586.094871246009,784.8109644392048
LANDSAT_7_2001-03-08,75656.62480685138,64239.95088350085,3740.271120519647,37.584385114006466,3691.0471124597643,3880.338884962868,67.43242029169784
LANDSAT_7_2001-03-24,77309.54637354844,45174.99992815576,17664.875410640878,207.44181197060965,10032.981389449997,4060.2687066699377,168.97912665913
LANDSAT_7_2001-04-25,77309.54637354844,2667.707975680749,52159.18815607616,5399.190769970909,13558.186136626258,1341.6536530017338,2183.6196821927288
LANDSAT_7_2001-05-11,77309.54637354845,77301.32938608713,5.576417030677948,0.0,2.348010796353209,0.2925596342869179,0.0
LANDSAT_7_2001-05-27,77309.54637354844,39336.0991020399,22582.622906828707,1214.533184057428,7403.864574443622,4334.433977321525,2437.992628854732
LANDSAT_7_2001-06-12,77309.54637354845,2.849767769318224,64885.78185317094,496.62546698519867,8593.915346047972,1024.1275933590937,2306.2463462155843
LANDSAT_7_2001-06-28,77309.54637354844,23601.268155802405,16416.228667661646,1319.757806802135,27790.478847314174,5835.44899392383,2346.3639020431465
LANDSAT_7_2001-07-14,77309.54637354844,76323.00358737557,270.29505629497675,0.45474063913622076,275.8364986284112,411.47135836774845,28.485132243010902
LANDSAT_7_2001-08-31,77309.54637354844,32496.252537901702,38855.237579418856,220.25950700883664,1780.4064098706267,643.103474985632,3314.2868643623688
LANDSAT_7_2001-10-02,77309.54637354845,2378.6278007967258,51075.61430096856,566.7030569650778,16324.473198564621,5263.373757967333,1700.7542582854333
LANDSAT_7_2001-11-03,77309.54637354844,13.94558121243347,64409.479132394525,344.4850762679769,10354.341203224876,102.1612880726364,2085.134092372996
LANDSAT_7_2001-11-19,77309.54637354845,52098.53066664476,19848.899311539808,38.80168797222064,1931.7014096936305,534.9243942574348,2856.6889034375117
LANDSAT_7_2001-12-21,77309.54637354845,76783.49936245948,76.3487212542726,69.54818171885289,290.7320306723688,86.38558476562511,3.0324926776123045
LANDSAT_7_2002-01-06,77309.54637354844,46907.442228955464,25305.03438360274,95.72285932457059,1642.0848439957037,538.633879992814,2820.6281776748856
LANDSAT_7_2002-01-22,77309.54637354844,77284.25765388334,0.9177481072998045,5.196080150893269,13.10968042541506,5.471277540893556,0.5939334405517578
LANDSAT_7_2002-02-07,77309.54637354845,18127.466397032465,27527.17887424364,773.3897910286187,22521.27322158446,5927.378510714189,2432.85957894465
LANDSAT_7_2002-03-11,77309.54637354844,61067.587408897765,4877.845779208343,278.98286098181563,9231.68535564687,1692.7211216760093,160.72384713596992
LANDSAT_7_2002-03-27,77309.54637354844,14302.940327476957,31432.741965454825,1689.5031497839166,20699.020475865676,8868.762191206382,316.5782637614549
LANDSAT_7_2002-04-12,77309.54637354845,1592.4966055685036,63584.657583776636,1327.9246555043974,7931.713611775451,2515.9393673207505,356.8145496019114
LANDSAT_7_2002-05-14,77309.54637354845,4708.733786360477,59657.13800830964,2716.579232925146,7458.827179337223,715.5853942013579,2052.6827724133504
LANDSAT_7_2002-05-30,77309.54637354847,26420.522298317443,19627.97025001744,1446.1087940621535,17684.721673144184,9095.234480678158,3034.9888773273365
LANDSAT_7_2002-06-15,77309.54637354845,55839.10978080663,16114.649017293861,325.46242059591447,3686.910913513637,832.6880550913122,510.72618624480896
LANDSAT_7_2002-07-01,77309.54637354845,19505.878932403728,46291.59067217588,207.10774265206535,7270.4130938515955,1959.5201090499456,2075.0358234132145
LANDSAT_7_2002-07-17,77309.54637354844,37311.75998577548,19913.04003139626,261.60601239661673,16328.793963970684,2172.0032742509416,1322.3431057579362
LANDSAT_7_2002-08-02,77309.54637354844,2352.545350236113,69930.10885165354,342.09747432939304,1565.7461798136005,587.5842799326755,2531.464237583795
LANDSAT_7_2002-08-18,77309.54637354845,25461.4958435589,45091.481946514024,442.3201148988515,2303.879795291611,1235.8546577265574,2774.5140155571576
LANDSAT_7_2002-09-03,77309.54637354844,2.2671286019239227,71239.62285564249,282.67251497291477,3068.1377604050276,537.2089476515212,2179.637166274387
LANDSAT_7_2002-09-19,76448.36167728035,68174.49272164375,6106.747586102654,3.5353272692536004,762.4007171526615,785.451618454717,615.7337066570225
LANDSAT_7_2002-10-05,77309.54637354845,195.8881319485522,69387.89981180879,976.5251764602053,4344.53821387664,218.89440319512784,2185.800636259649
LANDSAT_7_2002-10-21,76189.03292731,76140.7796824606,21.097036995849574,0.0090040625,1.4136703405761712,17.99895316284188,7.734580287475596
LANDSAT_7_2002-11-06,77309.54637354845,70661.0078296179,4807.168209766806,9.1749056582893,1161.2184023823843,425.7784560084667,245.19857011210334
