missDate,classified,cloud,openWater,lightNSSed,OSSed,dNSSed,other,area_ha
Sentinel-2B_2019-04-02,69728.66471654903,51005.243773490205,0.0,0.0,0.0,0.0,18723.420943058827,77102.78693711074
Sentinel-2A_2019-04-04,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-04-05,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-04-07,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-04-09,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-04-10,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-04-12,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-04-14,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-04-15,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-04-17,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-04-19,24091.86725647059,0.0,0.0,0.0,0.0,0.0,24091.86725647059,77102.78693711074
Sentinel-2A_2019-04-20,10517.522411921569,0.0,0.0,0.0,0.0,0.0,10517.522411921569,77102.78693711074
Sentinel-2B_2019-04-22,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-04-24,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-04-25,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-04-27,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-04-29,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-04-30,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-05-02,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-05-04,24091.86725647059,0.0,0.0,0.0,0.0,0.0,24091.86725647059,77102.78693711074
Sentinel-2B_2019-05-05,10517.522411921569,334.60926745098044,0.0,0.0,0.0,0.0,10182.913144470589,77102.78693711074
Sentinel-2A_2019-05-07,69728.66471654903,0.0,18723.420943058827,0.0,0.0,0.0,51005.243773490205,77102.78693711074
Sentinel-2B_2019-05-09,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-05-10,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-05-12,69728.66471654903,51005.243773490205,18723.420943058827,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-05-14,24091.86725647059,0.0,0.0,0.0,0.0,0.0,24091.86725647059,77102.78693711074
Sentinel-2B_2019-05-15,10517.522411921569,0.0,0.0,0.0,0.0,0.0,10517.522411921569,77102.78693711074
Sentinel-2A_2019-05-17,69728.66471654903,16730.463372549024,18723.420943058827,0.0,0.0,0.0,34274.78040094118,77102.78693711074
Sentinel-2B_2019-05-19,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-05-20,10517.522411921569,0.0,0.0,0.0,0.0,0.0,10517.522411921569,77102.78693711074
Sentinel-2B_2019-05-22,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-05-24,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-05-25,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-05-27,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-05-29,24091.86725647059,0.0,0.0,0.0,0.0,0.0,24091.86725647059,77102.78693711074
Sentinel-2A_2019-05-30,10517.522411921569,10182.913144470589,0.0,0.0,0.0,0.0,334.60926745098044,77102.78693711074
Sentinel-2B_2019-06-01,69728.66471654903,0.0,0.0,0.0,18723.420943058827,0.0,51005.243773490205,77102.78693711074
Sentinel-2A_2019-06-03,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-06-04,10517.522411921569,0.0,0.0,0.0,0.0,0.0,10517.522411921569,77102.78693711074
Sentinel-2A_2019-06-06,69728.66471654903,18723.420943058827,0.0,0.0,0.0,40822.33062901961,10182.913144470589,77102.78693711074
Sentinel-2B_2019-06-08,24091.86725647059,0.0,0.0,0.0,0.0,0.0,24091.86725647059,77102.78693711074
Sentinel-2A_2019-06-09,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-06-11,69728.66471654903,26913.376517019613,18723.420943058827,0.0,0.0,0.0,24091.86725647059,77102.78693711074
Sentinel-2A_2019-06-13,24091.86725647059,0.0,0.0,0.0,0.0,24091.86725647059,0.0,77102.78693711074
Sentinel-2B_2019-06-14,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-06-16,69728.66471654903,53332.81061145099,0.0,0.0,0.0,16395.854105098042,0.0,77102.78693711074
Sentinel-2B_2019-06-18,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-06-19,10517.522411921569,0.0,0.0,0.0,0.0,334.60926745098044,10182.913144470589,77102.78693711074
Sentinel-2B_2019-06-21,69728.66471654903,16730.463372549024,0.0,0.0,18723.420943058827,0.0,34274.78040094118,77102.78693711074
Sentinel-2A_2019-06-23,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-06-24,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-06-26,69728.66471654903,24426.47652392157,0.0,0.0,18723.420943058827,16395.854105098042,10182.913144470589,77102.78693711074
Sentinel-2B_2019-06-28,24091.86725647059,0.0,0.0,0.0,0.0,0.0,24091.86725647059,77102.78693711074
Sentinel-2A_2019-06-29,10517.522411921569,0.0,0.0,0.0,0.0,0.0,10517.522411921569,77102.78693711074
Sentinel-2B_2019-07-01,69728.66471654903,59545.75157207844,0.0,0.0,0.0,0.0,10182.913144470589,77102.78693711074
Sentinel-2A_2019-07-03,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-07-04,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-07-06,69728.66471654903,0.0,18723.420943058827,0.0,0.0,51005.243773490205,0.0,77102.78693711074
Sentinel-2B_2019-07-08,24091.86725647059,0.0,0.0,0.0,0.0,0.0,24091.86725647059,77102.78693711074
Sentinel-2A_2019-07-09,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-07-11,69728.66471654903,0.0,18723.420943058827,0.0,0.0,40487.721361568634,10517.522411921569,77102.78693711074
Sentinel-2A_2019-07-13,24091.86725647059,0.0,0.0,0.0,0.0,24091.86725647059,0.0,77102.78693711074
Sentinel-2B_2019-07-14,10517.522411921569,10182.913144470589,0.0,0.0,0.0,0.0,334.60926745098044,77102.78693711074
Sentinel-2A_2019-07-16,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-07-18,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-07-19,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-07-21,69728.66471654903,45636.79746007844,0.0,0.0,0.0,0.0,24091.86725647059,77102.78693711074
Sentinel-2A_2019-07-23,24091.86725647059,0.0,0.0,0.0,0.0,0.0,24091.86725647059,77102.78693711074
Sentinel-2B_2019-07-24,10517.522411921569,10182.913144470589,0.0,0.0,0.0,334.60926745098044,0.0,77102.78693711074
Sentinel-2A_2019-07-26,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-07-28,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-07-29,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-07-31,69728.66471654903,0.0,18723.420943058827,0.0,0.0,24426.47652392157,26578.76724956863,77102.78693711074
Sentinel-2A_2019-08-02,24091.86725647059,0.0,0.0,0.0,0.0,0.0,24091.86725647059,77102.78693711074
Sentinel-2B_2019-08-03,10517.522411921569,0.0,0.0,0.0,0.0,0.0,10517.522411921569,77102.78693711074
Sentinel-2A_2019-08-05,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-08-07,24091.86725647059,0.0,0.0,0.0,0.0,0.0,24091.86725647059,77102.78693711074
Sentinel-2A_2019-08-08,10517.522411921569,10182.913144470589,0.0,0.0,0.0,334.60926745098044,0.0,77102.78693711074
Sentinel-2B_2019-08-10,69728.66471654903,0.0,18723.420943058827,0.0,0.0,40487.721361568634,10517.522411921569,77102.78693711074
Sentinel-2A_2019-08-12,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-08-13,10517.522411921569,334.60926745098044,0.0,0.0,0.0,0.0,10182.913144470589,77102.78693711074
Sentinel-2A_2019-08-15,69728.66471654903,0.0,18723.420943058827,0.0,0.0,16395.854105098042,34609.38966839216,77102.78693711074
Sentinel-2B_2019-08-17,24091.86725647059,0.0,0.0,0.0,0.0,0.0,24091.86725647059,77102.78693711074
Sentinel-2A_2019-08-18,10517.522411921569,10182.913144470589,0.0,0.0,0.0,334.60926745098044,0.0,77102.78693711074
Sentinel-2B_2019-08-20,69728.66471654903,51005.243773490205,0.0,0.0,0.0,0.0,18723.420943058827,77102.78693711074
Sentinel-2A_2019-08-22,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-08-23,10517.522411921569,10182.913144470589,0.0,0.0,0.0,334.60926745098044,0.0,77102.78693711074
Sentinel-2A_2019-08-25,69728.66471654903,34609.38966839216,0.0,0.0,0.0,0.0,35119.275048156866,77102.78693711074
Sentinel-2B_2019-08-27,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-08-28,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-08-30,69728.66471654903,0.0,18723.420943058827,0.0,0.0,40822.33062901961,10182.913144470589,77102.78693711074
Sentinel-2A_2019-09-01,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-09-02,10517.522411921569,334.60926745098044,0.0,0.0,10182.913144470589,0.0,0.0,77102.78693711074
Sentinel-2A_2019-09-04,69728.66471654903,10182.913144470589,18723.420943058827,0.0,0.0,40822.33062901961,0.0,77102.78693711074
Sentinel-2B_2019-09-06,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-09-07,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-09-09,69728.66471654903,51005.243773490205,0.0,18723.420943058827,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-09-11,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-09-12,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-09-14,69728.66471654903,334.60926745098044,18723.420943058827,0.0,0.0,24091.86725647059,26578.76724956863,77102.78693711074
Sentinel-2B_2019-09-16,24091.86725647059,0.0,0.0,0.0,0.0,24091.86725647059,0.0,77102.78693711074
Sentinel-2A_2019-09-17,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-09-19,69728.66471654903,16395.854105098042,0.0,0.0,18723.420943058827,24426.47652392157,10182.913144470589,77102.78693711074
Sentinel-2A_2019-09-21,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-09-22,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-09-24,69728.66471654903,334.60926745098044,18723.420943058827,0.0,0.0,24091.86725647059,26578.76724956863,77102.78693711074
Sentinel-2B_2019-09-26,24091.86725647059,0.0,0.0,0.0,0.0,24091.86725647059,0.0,77102.78693711074
Sentinel-2A_2019-09-27,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-09-29,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-10-01,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-10-02,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-10-04,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-10-06,24091.86725647059,0.0,0.0,0.0,0.0,24091.86725647059,0.0,77102.78693711074
Sentinel-2A_2019-10-07,10517.522411921569,0.0,0.0,0.0,0.0,0.0,10517.522411921569,77102.78693711074
Sentinel-2B_2019-10-09,69728.66471654903,0.0,0.0,0.0,0.0,24091.86725647059,45636.79746007844,77102.78693711074
Sentinel-2A_2019-10-11,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-10-12,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-10-14,69728.66471654903,52998.201344,0.0,0.0,0.0,0.0,16730.463372549024,77102.78693711074
Sentinel-2B_2019-10-16,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-10-17,10517.522411921569,0.0,0.0,0.0,0.0,0.0,10517.522411921569,77102.78693711074
Sentinel-2B_2019-10-19,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-10-21,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-10-22,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-10-24,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-10-26,24091.86725647059,0.0,0.0,0.0,0.0,0.0,24091.86725647059,77102.78693711074
Sentinel-2A_2019-10-27,10517.522411921569,334.60926745098044,0.0,0.0,0.0,0.0,10182.913144470589,77102.78693711074
Sentinel-2B_2019-10-29,69728.66471654903,40822.33062901961,18723.420943058827,0.0,0.0,0.0,10182.913144470589,77102.78693711074
Sentinel-2A_2019-10-31,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-11-01,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-11-03,69728.66471654903,16730.463372549024,0.0,18723.420943058827,0.0,0.0,34274.78040094118,77102.78693711074
Sentinel-2B_2019-11-05,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-11-06,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-11-08,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-11-10,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-11-11,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-11-13,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-11-15,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-11-16,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-11-18,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-11-20,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-11-21,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-11-23,69728.66471654903,34609.38966839216,18723.420943058827,0.0,0.0,0.0,16395.854105098042,77102.78693711074
Sentinel-2A_2019-11-26,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-11-28,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-11-30,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-12-01,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-12-03,69728.66471654903,51005.243773490205,18723.420943058827,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-12-05,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-12-06,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-12-08,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-12-10,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-12-11,10517.522411921569,334.60926745098044,0.0,0.0,0.0,0.0,10182.913144470589,77102.78693711074
Sentinel-2A_2019-12-13,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-12-15,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-12-16,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-12-18,69728.66471654903,59545.75157207844,0.0,0.0,0.0,0.0,10182.913144470589,77102.78693711074
Sentinel-2A_2019-12-20,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-12-21,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-12-23,69728.66471654903,40822.33062901961,18723.420943058827,0.0,0.0,0.0,10182.913144470589,77102.78693711074
Sentinel-2B_2019-12-25,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-12-26,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-12-28,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2019-12-30,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2019-12-31,10517.522411921569,334.60926745098044,0.0,0.0,0.0,0.0,10182.913144470589,77102.78693711074
Sentinel-2A_2020-01-02,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-01-04,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-01-05,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-01-07,69728.66471654903,40822.33062901961,0.0,0.0,0.0,0.0,28906.334087529416,77102.78693711074
Sentinel-2A_2020-01-09,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-01-10,10517.522411921569,334.60926745098044,0.0,0.0,0.0,0.0,10182.913144470589,77102.78693711074
Sentinel-2A_2020-01-12,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-01-14,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-01-15,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-01-17,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-01-19,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-01-20,10517.522411921569,334.60926745098044,0.0,0.0,0.0,0.0,10182.913144470589,77102.78693711074
Sentinel-2A_2020-01-22,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-01-24,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-01-25,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-01-27,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-01-29,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-01-30,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-02-01,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-02-03,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-02-04,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-02-06,69728.66471654903,51005.243773490205,18723.420943058827,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-02-08,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-02-09,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-02-11,69728.66471654903,51005.243773490205,18723.420943058827,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-02-13,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-02-14,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-02-16,69728.66471654903,51005.243773490205,18723.420943058827,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-02-18,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-02-19,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-02-21,69728.66471654903,51005.243773490205,18723.420943058827,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-02-23,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-02-24,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-02-26,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-02-28,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-02-29,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-03-02,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-03-04,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-03-05,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-03-07,69728.66471654903,51005.243773490205,18723.420943058827,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-03-09,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-03-10,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-03-12,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-03-14,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-03-15,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-03-17,69728.66471654903,51005.243773490205,18723.420943058827,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-03-19,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-03-20,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-03-22,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-03-24,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-03-25,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-03-27,69728.66471654903,51005.243773490205,18723.420943058827,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-03-29,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-03-30,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-04-01,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-04-03,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-04-04,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-04-06,69728.66471654903,69728.66471654903,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-04-08,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2B_2020-04-09,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-04-11,69728.66471654903,52998.201344,0.0,0.0,0.0,0.0,16730.463372549024,77102.78693711074
Sentinel-2B_2020-04-13,24091.86725647059,24091.86725647059,0.0,0.0,0.0,0.0,0.0,77102.78693711074
Sentinel-2A_2020-04-14,10517.522411921569,10517.522411921569,0.0,0.0,0.0,0.0,0.0,77102.78693711074
