missDate,classified,cloud,openWater,lightNSSed,OSSed,dNSSed,area_ha,extent
Sentinel-2B_2018-12-10,0.7538259848291742,0.5072109839037735,0.16015293634990616,0.0,0.013481042867922314,0.0729810217075722,35.373876896241235,shoreline contamination
Sentinel-2B_2018-12-13,35.45497379436208,31.72768096025952,1.6766952487789986,0.8160861648897647,0.06559397222361846,1.168917448210173,35.373876896241235,shoreline contamination
Sentinel-2A_2018-12-15,0.7538259848291742,0.056140698345408725,0.0399116477170458,0.04032735474889419,0.198019963824403,0.4194263201934215,35.373876896241235,shoreline contamination
Sentinel-2B_2018-12-16,13.788365496130544,0.6816379064277206,4.903925956656664,2.161107675703162,2.2790066331209657,3.762687324222038,35.373876896241235,shoreline contamination
Sentinel-2A_2018-12-18,35.45497379436208,33.51294688242653,0.13327537901395903,0.82188559646786,0.014615354308483649,0.9722505821452418,35.373876896241235,shoreline contamination
Sentinel-2B_2018-12-20,0.7538259848291742,0.7538259848291742,0.0,0.0,0.0,0.0,35.373876896241235,shoreline contamination
Sentinel-2A_2018-12-21,14.037421378173514,14.021336604180714,0.0,0.0,0.0,0.01608477399280025,35.373876896241235,shoreline contamination
Sentinel-2B_2018-12-23,35.454973794362076,35.454973794362076,0.0,0.0,0.0,0.0,35.373876896241235,shoreline contamination
Sentinel-2A_2018-12-25,0.7538259848291742,0.7538259848291742,0.0,0.0,0.0,0.0,35.373876896241235,shoreline contamination
Sentinel-2B_2018-12-26,13.857862501187778,13.85670912081489,0.0,0.0,0.0,0.0011533803728889015,35.373876896241235,shoreline contamination
Sentinel-2A_2018-12-28,35.45497379436208,35.418628658995985,0.0,0.03634513536610323,0.0,0.0,35.373876896241235,shoreline contamination
Sentinel-2B_2018-12-30,0.7538259848291742,0.7538259848291742,0.0,0.0,0.0,0.0,35.373876896241235,shoreline contamination
Sentinel-2A_2018-12-31,13.858137115562275,13.858137115562275,0.0,0.0,0.0,0.0,35.373876896241235,shoreline contamination
Sentinel-2B_2019-01-02,35.45497379436208,31.04998714253115,0.1327733527431113,2.2140240956432855,0.4332957913537123,1.6248934120908254,35.373876896241235,shoreline contamination
Sentinel-2A_2019-01-04,0.7538259848291742,0.1250643053370457,0.44388859262174685,0.02043625471706016,0.0072108930735868566,0.15722593907973345,35.373876896241235,shoreline contamination
Sentinel-2B_2019-01-05,13.858137115562275,13.856112219742107,0.0,0.0020170473872166052,7.848432952282476E-6,0.0,35.373876896241235,shoreline contamination
Sentinel-2A_2019-01-07,35.45497379436208,35.45497379436208,0.0,0.0,0.0,0.0,35.373876896241235,shoreline contamination
Sentinel-2B_2019-01-09,0.7538259848291742,0.7538259848291742,0.0,0.0,0.0,0.0,35.373876896241235,shoreline contamination
Sentinel-2A_2019-01-10,13.809781440014095,13.801778390011044,0.0,0.0,0.0,0.008003050003051758,35.373876896241235,shoreline contamination
Sentinel-2B_2019-01-12,35.45497379436207,35.45497379436207,0.0,0.0,0.0,0.0,35.373876896241235,shoreline contamination
Sentinel-2A_2019-01-14,0.7538259848291742,0.7538259848291742,0.0,0.0,0.0,0.0,35.373876896241235,shoreline contamination
Sentinel-2B_2019-01-15,13.80177838993475,13.792170806663947,0.0,0.0,0.0,0.009607583270802219,35.373876896241235,shoreline contamination
Sentinel-2A_2019-01-17,35.4539731413622,30.374738559709428,0.6347734463486028,2.1023412471908878,0.16285908880106603,2.1792607993122184,35.373876896241235,shoreline contamination
Sentinel-2B_2019-01-19,0.7538259848291742,0.7538259848291742,0.0,0.0,0.0,0.0,35.373876896241235,shoreline contamination
Sentinel-2A_2019-01-20,13.850984333411109,11.939474864367899,0.9548242851607387,0.3321938252916522,0.09935402175394693,0.525137336836871,35.373876896241235,shoreline contamination
Sentinel-2B_2019-01-22,35.4469707850237,34.80720373054383,0.2376895672080844,0.0909760786372166,0.0166864103085387,0.2944149983260211,35.373876896241235,shoreline contamination
Sentinel-2A_2019-01-24,0.7538259848291742,0.7538259848291742,0.0,0.0,0.0,0.0,35.373876896241235,shoreline contamination
Sentinel-2B_2019-01-25,13.575262495230573,8.691742058549451,1.9148319791891069,0.6924605073942294,0.2036825723586737,2.0725453777391016,35.373876896241235,shoreline contamination
Sentinel-2A_2019-01-27,35.000286754090546,29.227138169636444,1.40573869546449,0.9701509347641887,0.39478133029085055,3.0024776239345767,35.373876896241235,shoreline contamination
Sentinel-2B_2019-01-29,0.7538259848291742,0.7538259848291742,0.0,0.0,0.0,0.0,35.373876896241235,shoreline contamination
Sentinel-2A_2019-01-30,13.647048785048826,13.575807269941727,0.0,0.06484232556930242,0.0,0.006399189537796319,35.373876896241235,shoreline contamination
Sentinel-2B_2019-02-01,35.454973794362076,34.73137363233408,0.0,0.3400706626081276,0.1739227370880726,0.2096067623317943,35.373876896241235,shoreline contamination
Sentinel-2A_2019-02-03,0.7538259848291742,0.7538259848291742,0.0,0.0,0.0,0.0,35.373876896241235,shoreline contamination
Sentinel-2B_2019-02-04,13.78722774626248,13.77822431417935,0.0,0.0,0.0,0.009003432083129884,35.373876896241235,shoreline contamination
Sentinel-2A_2019-02-06,35.454973794362076,35.45329142740615,0.0,0.0016823669559254367,0.0,0.0,35.373876896241235,shoreline contamination
Sentinel-2B_2019-02-08,0.7538259848291742,0.7538259848291742,0.0,0.0,0.0,0.0,35.373876896241235,shoreline contamination
Sentinel-2A_2019-02-09,13.638637730332903,13.638637730332903,0.0,0.0,0.0,0.0,35.373876896241235,shoreline contamination
