missDate,classified,cloud,openWater,lightNSSed,OSSed,dNSSed,area_ha,aoi
Sentinel-2B_2019-02-14,15123.951970068872,15120.338097985503,0.0,0.0,0.0,3.613872083368636,74935.14484406907,
Sentinel-2A_2019-02-16,75136.12057738284,75079.25475403342,2.997206177368161,45.44146752242082,1.0385009663911713,7.388648683224249,74935.14484406907,
Sentinel-2B_2019-02-18,17369.96551442209,16079.452911187947,239.1382714409672,386.05859363335423,231.75113178254568,433.5646063774719,74935.14484406907,
Sentinel-2A_2019-02-19,15050.38742914053,12989.982626440138,1133.6372782824283,247.23285238624163,314.8406092143904,364.69406281759933,74935.14484406907,
Sentinel-2B_2019-02-21,74479.48519524935,70852.88895705166,1855.802925528606,328.2472128925483,846.8262460237318,595.7198537525861,74935.14484406907,
Sentinel-2A_2019-02-23,17493.844324310372,17493.844324310372,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2B_2019-02-24,15076.581567779156,15072.952909379435,0.0,0.0,0.0,3.6286583997192396,74935.14484406907,
Sentinel-2A_2019-02-26,75136.13451583433,75136.13451583433,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2B_2019-02-28,17425.92965892215,15951.72412558791,737.4590322300039,235.42592184623376,359.5970721826152,141.72350707547216,74935.14484406907,
Sentinel-2A_2019-03-01,15118.050862534676,15114.373221467,0.0,0.0,0.0,3.6776410676736253,74935.14484406907,
Sentinel-2B_2019-03-03,74265.92120290204,71595.55918180684,1357.3039813479593,407.7352631287179,433.3581508560349,471.9646257626817,74935.14484406907,
Sentinel-2A_2019-03-05,17378.275455680592,16214.80465294348,263.3225565268119,365.0496816832517,267.81480453658855,267.283759990349,74935.14484406907,
Sentinel-2B_2019-03-06,15188.928262913123,13780.208577237681,426.90553718209327,320.57229847855035,340.60302095161313,320.6388290633826,74935.14484406907,
Sentinel-2A_2019-03-08,75134.63298924649,73588.21846920568,108.56587848963443,903.1803740074297,243.74266690111068,290.9256006426388,74935.14484406907,
Sentinel-2B_2019-03-10,17547.85891017604,17547.85891017604,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2A_2019-03-11,15560.32292011198,12136.647866891675,3279.6165809878557,2.3850686242693726,123.60433211707932,18.06907149119087,74935.14484406907,
Sentinel-2B_2019-03-13,75136.13451583427,75136.12551789291,0.0,0.008997941360473634,0.0,0.0,74935.14484406907,
Sentinel-2A_2019-03-15,16838.89924815735,16838.89924815735,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2B_2019-03-16,15617.474599941845,11606.42221738892,3633.2713184918634,206.66331018318147,36.44738150518777,134.67037237269642,74935.14484406907,
Sentinel-2A_2019-03-18,75117.1869871394,35877.19785612314,30669.121971057055,1996.355833621316,3434.6639302030617,3139.8473961352593,74935.14484406907,
Sentinel-2B_2019-03-20,16969.764011882788,16964.729840293432,0.0,4.864196073455795,0.16997551589965826,0.0,74935.14484406907,
Sentinel-2A_2019-03-21,15405.540084576705,11204.100798561918,3370.6843014158444,311.26680166834956,34.984867823474644,484.50331510718587,74935.14484406907,
Sentinel-2B_2019-03-23,74650.28800206482,27104.892505020645,45711.22990134927,714.5493943120879,495.0608341130863,624.5553672704474,74935.14484406907,
Sentinel-2A_2019-03-25,16625.01147117827,1782.9180155704144,14193.478166308589,125.43225034429894,288.74647529577965,234.4365636591676,74935.14484406907,
Sentinel-2B_2019-03-26,15298.506768071948,15199.087940839856,0.0,95.73252944732828,0.0,3.6862977847678984,74935.14484406907,
Sentinel-2A_2019-03-28,75128.85464785778,45662.564611285066,20591.17805930767,2066.60756983663,3842.4187504381125,2966.0856569917432,74935.14484406907,
Sentinel-2B_2019-03-30,17124.014525698174,1730.733411506341,13980.709554200655,258.06067397065664,706.1768922622092,448.3339937582818,74935.14484406907,
Sentinel-2A_2019-03-31,15241.67020022533,13848.647705074269,457.85145164860717,341.84381181427636,277.34857134188337,315.9786603462522,74935.14484406907,
Sentinel-2B_2019-04-02,75120.15370698331,26372.98850595345,13354.956849748934,7144.448675220465,19559.081569869762,8688.67810619229,74935.14484406907,
Sentinel-2A_2019-04-04,17262.75381816727,341.9973168660169,9022.918843622369,1100.8438085673454,5438.4074104380825,1358.5864386734559,74935.14484406907,
Sentinel-2B_2019-04-05,15121.175142802815,15117.506972830175,0.0,0.0,0.0,3.668169972639195,74935.14484406907,
Sentinel-2A_2019-04-07,75136.13451583433,73220.84114363046,0.8129541650390628,1212.5252362479896,195.502862262236,506.45231952861485,74935.14484406907,
Sentinel-2B_2019-04-09,17678.66097801019,16479.33537822734,74.42255259590128,473.8138534133819,522.5342221821868,128.55497159137815,74935.14484406907,
Sentinel-2A_2019-04-10,15067.447640168175,15063.81910671839,0.0,0.014005436706542971,0.0,3.6145280130737896,74935.14484406907,
Sentinel-2B_2019-04-12,75136.1345158343,75136.1345158343,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2A_2019-04-14,17441.32457304068,16298.024160099934,0.0,993.3418214585763,149.9525923278509,0.005999154281616211,74935.14484406907,
Sentinel-2B_2019-04-15,14931.45511203038,14927.847348228113,0.0,0.0,0.0,3.607763802268536,74935.14484406907,
Sentinel-2A_2019-04-17,75136.13451583432,75136.13451583432,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2B_2019-04-19,17880.734396565487,0.11477790628141515,17324.80444579442,2.130436846183925,442.56734265311553,111.117393365468,74935.14484406907,
Sentinel-2A_2019-04-20,15006.440471369417,14037.460513549446,125.90094340841567,319.8736848972393,277.7334239116942,245.47190560272668,74935.14484406907,
Sentinel-2B_2019-04-22,75136.13451583435,75136.13451583435,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2A_2019-04-24,17591.322607003673,17591.322607003673,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2B_2019-04-25,14718.440226141456,12929.544571770079,0.0,1220.3838118630051,564.8921183264708,3.619724181823136,74935.14484406907,
Sentinel-2A_2019-04-27,75136.13451583435,75136.13451583435,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2B_2019-04-29,18099.945563886562,18099.945563886562,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2A_2019-04-30,14959.275935536249,14955.688938976795,0.0,0.0,0.0,3.5869965594500384,74935.14484406907,
Sentinel-2B_2019-05-02,75127.5690446793,60851.771043912864,4411.416541411669,1987.248651923037,6884.590798410504,992.5420090211466,74935.14484406907,
Sentinel-2A_2019-05-04,17564.7666381172,0.024306170818254067,16877.115004009556,3.5218429445145554,611.6472274907925,72.45825750151891,74935.14484406907,
Sentinel-2B_2019-05-05,14660.404001533985,87.57215766546899,520.7155827992573,523.1386713808989,10730.005447578693,2798.972142109857,74935.14484406907,
Sentinel-2A_2019-05-07,75136.13051583328,35.291749840245345,61926.148497208385,845.8124660568377,9787.931028948056,2540.946773779927,74935.14484406907,
Sentinel-2B_2019-05-09,18272.701959839815,18272.701959839815,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2A_2019-05-10,14935.662602942033,12515.462665972867,93.71030301786772,621.8011349722341,1574.8563012177517,129.83219776127203,74935.14484406907,
Sentinel-2B_2019-05-12,75136.12651057904,5362.918433156459,50903.692967425,2487.1586613734453,15009.201186924322,1373.155261700336,74935.14484406907,
Sentinel-2A_2019-05-14,17471.994305429125,112.52490070172318,15880.269708634612,37.04327021413745,1253.4116266261715,188.7447992524885,74935.14484406907,
Sentinel-2B_2019-05-15,14634.879437700047,2140.177217849389,0.0,7041.78981788412,5373.397578617123,79.51482334979151,74935.14484406907,
Sentinel-2A_2019-05-17,75136.13451583435,4947.95356618731,8025.857055069189,6345.557899165679,36078.497131700846,19738.268863712252,74935.14484406907,
Sentinel-2B_2019-05-19,18228.42580641614,18228.42580641614,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2A_2019-05-20,15041.517779861499,3.222902144832536,3952.4868334834923,1432.6632662050242,7217.792620610707,2435.3521574178203,74935.14484406907,
Sentinel-2B_2019-05-22,75136.13451583435,71552.97730003732,31.568246698646472,1140.7603464259964,18.25634224746711,2392.5722804247666,74935.14484406907,
Sentinel-2A_2019-05-24,17411.5932408952,17411.5932408952,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2B_2019-05-25,14645.135569330605,13353.835893162062,51.12119575080857,611.7775073142635,593.3703955469533,35.03057755656805,74935.14484406907,
Sentinel-2A_2019-05-27,75136.13451583432,75136.13451583432,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2B_2019-05-29,18071.06337449749,0.030693437536501427,15180.553591325233,56.708517602305065,2822.902365662579,10.86820647009606,74935.14484406907,
Sentinel-2A_2019-05-30,15234.07936806177,15046.974817495988,0.0,152.40281465449294,31.047374047317042,3.6543618639777677,74935.14484406907,
Sentinel-2B_2019-06-01,75136.13451583432,2132.03526745566,8769.644894737823,6308.755676305159,53483.16581432935,4442.532863007271,74935.14484406907,
Sentinel-2A_2019-06-03,17042.827507453145,17042.827507453145,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2B_2019-06-04,14780.08400662541,4148.203044986029,0.0,9191.279484960205,1434.341783335022,6.2596933441000475,74935.14484406907,
Sentinel-2A_2019-06-06,75136.13451583432,4.733412919583189,50620.08954611085,1139.5262007972321,21505.4990751144,1866.2862808923915,74935.14484406907,
Sentinel-2B_2019-06-08,17908.734190862295,0.043887580818026684,16053.68607158654,11.477855175861123,1807.1333804922797,36.39299602683757,74935.14484406907,
Sentinel-2A_2019-06-09,15238.066227723077,15211.201339774416,0.12205352851867682,19.309467890090662,0.3591919745635984,7.074174555484249,74935.14484406907,
Sentinel-2B_2019-06-11,75136.13451583432,2005.3434052610792,14631.58430137367,5268.377092935528,50217.880089345555,3012.9496269188758,74935.14484406907,
Sentinel-2A_2019-06-13,17238.11757896335,8999.793043699783,5893.65169711302,412.1108797315351,1685.2158582174732,247.34610020158428,74935.14484406907,
Sentinel-2B_2019-06-14,14984.11324414048,14493.641285522768,0.0,22.825464993373927,464.0156696962008,3.630823928257063,74935.14484406907,
Sentinel-2A_2019-06-16,75136.13451583432,66028.77512883113,34.279571409530334,4139.182233894107,4392.1106644643605,541.7869172356523,74935.14484406907,
Sentinel-2B_2019-06-18,17845.896929691313,17845.82095801147,0.0,0.02798958717346191,0.047982092666625974,0.0,74935.14484406907,
Sentinel-2A_2019-06-19,15005.932921129184,1188.9996630140354,741.7729273772192,6133.1189581256995,3923.5860898443702,3018.455282768072,74935.14484406907,
Sentinel-2B_2019-06-21,75136.13451583433,16302.354971881578,0.4797804309473973,7005.552703576241,49658.02506924753,2169.7219906980295,74935.14484406907,
Sentinel-2A_2019-06-23,17634.51278868,17634.51278868,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2B_2019-06-24,14777.329880306921,10663.839147952805,276.91775882056197,821.4677148650112,2876.1596738842563,138.94558478447976,74935.14484406907,
Sentinel-2A_2019-06-26,75136.08650672845,2458.4449093352096,8574.321564267751,527.8309884374193,33598.555940863196,29976.933103825144,74935.14484406907,
Sentinel-2B_2019-06-28,18022.50932364647,6296.859242195175,659.8443160570288,2318.0255424131965,7811.103288068536,936.6769349123521,74935.14484406907,
Sentinel-2A_2019-06-29,14864.019785987184,1428.7689027615945,0.0,5509.579836335028,7710.376231159114,215.29481573154843,74935.14484406907,
Sentinel-2B_2019-07-01,75136.13451583432,71125.73238112254,150.92551520675633,2132.61697180728,1227.5404324050653,499.3192152929931,74935.14484406907,
Sentinel-2A_2019-07-03,17819.247327631103,17782.1444508835,0.0,29.47699755265326,7.625879194946276,0.0,74935.14484406907,
Sentinel-2B_2019-07-04,14673.517148082366,14625.145619375115,0.0,35.22537826661923,7.0535293128767425,6.092621127768124,74935.14484406907,
Sentinel-2A_2019-07-06,75136.13074324318,84.49958056604257,1065.384756669577,1550.8462834397576,59603.53562298279,12831.864499585585,74935.14484406907,
Sentinel-2B_2019-07-08,18166.42199866795,24.43992169234358,10675.234114065262,253.71821421285415,6485.960517917162,727.0692307800122,74935.14484406907,
Sentinel-2A_2019-07-09,14714.811657151015,14603.94576275916,0.0,74.48447243277073,32.74694368156466,3.6344782774610365,74935.14484406907,
Sentinel-2B_2019-07-11,75136.13451583433,6.426675057239009,45558.13921145083,111.30679910428238,25904.997869196322,3555.263961024776,74935.14484406907,
Sentinel-2A_2019-07-13,17974.103747013938,0.050788464222029144,17811.73776379853,0.19601002208964033,158.66781301923345,3.4513717099268297,74935.14484406907,
Sentinel-2B_2019-07-14,14650.45086548133,12460.813812892802,0.0,730.8139476636381,1455.0841733421528,3.7389315831065484,74935.14484406907,
Sentinel-2A_2019-07-16,75136.13451583432,62083.58270807124,6167.544080736568,1118.157228752462,4208.07827838443,1558.7722198898025,74935.14484406907,
Sentinel-2B_2019-07-18,18187.655233951325,15510.558222784406,439.75947988657356,496.49708002562255,1252.2561698499535,488.58428140490025,74935.14484406907,
Sentinel-2A_2019-07-19,14625.985262839571,14622.325511425908,0.0,0.0,0.0,3.659751413664876,74935.14484406907,
Sentinel-2B_2019-07-21,75136.13451583432,65515.32598180442,0.0,4640.0500573514355,4980.713434512137,0.04504216644167433,74935.14484406907,
Sentinel-2A_2019-07-23,18112.373040087863,8468.335079445376,0.0,150.54693029749873,9493.491030344821,0.0,74935.14484406907,
Sentinel-2B_2019-07-24,14597.883148483745,898.4745772628468,6.758613224258408,594.9801314246524,13092.208016077484,5.461810494559197,74935.14484406907,
Sentinel-2A_2019-07-26,75136.13451583433,61822.16222715709,173.10890326805213,1392.343833185734,11605.278903821125,143.24064840210056,74935.14484406907,
Sentinel-2B_2019-07-28,18163.822977938737,16715.627761123676,0.0,1072.007472685802,376.18774412895226,0.0,74935.14484406907,
Sentinel-2A_2019-07-29,14639.338342314124,13160.883518027687,6.4277210089111145,298.86152897612027,1165.2215775767756,7.943996724613561,74935.14484406907,
Sentinel-2B_2019-07-31,75136.13451583435,3.9236868182785942,67652.65178045788,15.968156685854732,5558.491126547753,1905.0997653244578,74935.14484406907,
Sentinel-2A_2019-08-02,18096.35323213662,4716.987991960716,6809.113831180972,823.3627337825703,5002.136100922016,744.7525742907927,74935.14484406907,
Sentinel-2B_2019-08-03,14657.714467842105,11608.473138782643,0.0,539.1722009104404,2506.345446060393,3.7236820889898588,74935.14484406907,
Sentinel-2A_2019-08-05,75136.13451583432,74996.67572191548,19.075228454208492,48.65128189419218,27.260680312771576,44.47160325757933,74935.14484406907,
Sentinel-2B_2019-08-07,18133.732601407402,6591.44534797191,6216.317245819445,469.40111367126786,4474.831376893022,381.7375170523327,74935.14484406907,
Sentinel-2A_2019-08-08,14582.045270902003,6093.922615599021,550.7674021511729,557.1976546085871,6977.091788129586,403.06581041405934,74935.14484406907,
Sentinel-2B_2019-08-10,75136.13451583435,70.75347139008099,72673.77154255682,26.13284858874961,2241.5570441936597,123.91960910531282,74935.14484406907,
Sentinel-2A_2019-08-12,18083.008238858158,16130.565324137873,3.843598889923097,723.0739367749211,925.9677802003869,299.55759885540886,74935.14484406907,
Sentinel-2B_2019-08-13,14748.490007990667,13765.834859620929,21.212817576370266,285.6682665602875,595.2408116544832,80.53325257870596,74935.14484406907,
Sentinel-2A_2019-08-15,75136.13451583432,277.2001953511131,59940.18383776619,45.32622029080612,7497.658320090773,7375.765942335553,74935.14484406907,
Sentinel-2B_2019-08-17,18010.95992375125,62.632015301369236,17687.5413283802,7.374512874287922,237.1711739977356,16.24089319770661,74935.14484406907,
Sentinel-2A_2019-08-18,14622.541369373117,6456.1837292917635,4.756806226577794,1580.0838519132762,2508.609577142482,4072.9074047991226,74935.14484406907,
Sentinel-2B_2019-08-20,75136.13451583432,69203.1730832629,0.06499240653991699,3475.9814738253003,2304.7955415978467,152.1194247426871,74935.14484406907,
Sentinel-2A_2019-08-22,18087.87011069036,15534.9695560259,145.3864443415108,1235.90856814323,1065.0186491795703,106.58689300000682,74935.14484406907,
Sentinel-2B_2019-08-23,14773.833101421398,0.6590737975179637,1831.0732136725564,38.4150406207526,2350.075093949254,10553.610679381254,74935.14484406907,
Sentinel-2A_2019-08-25,75136.13451583433,21088.680074777436,12069.626947533447,6941.560608817865,22703.516207814682,12332.750676891577,74935.14484406907,
Sentinel-2B_2019-08-27,17863.890920951435,8839.90779324814,6991.115149342659,499.7420398236338,1088.0903082948369,445.03563024179124,74935.14484406907,
Sentinel-2A_2019-08-28,14691.302897001518,12423.586489833453,32.13171358455634,143.96145491964418,2082.623301951214,8.999936712688386,74935.14484406907,
Sentinel-2B_2019-08-30,75136.13451583432,50.35173868214908,72493.66668440543,103.69324817934391,2368.733064217451,119.6897803502251,74935.14484406907,
Sentinel-2A_2019-09-01,18005.385814795907,17988.396182627283,0.0,11.65441969556921,5.224249689765173,0.11096278327941896,74935.14484406907,
Sentinel-2B_2019-09-02,14884.625375907874,3570.4800486934655,5614.652788821441,558.8718052607516,3698.437825979984,1442.1829071521838,74935.14484406907,
Sentinel-2A_2019-09-04,75136.03051163678,870.2313145984873,69607.34805109944,480.03962123655,3908.836583167707,269.5749415348616,74935.14484406907,
Sentinel-2B_2019-09-06,17803.825713113074,275.60158276412045,17079.93471963446,33.07279702320982,391.633790850859,23.582822840456387,74935.14484406907,
Sentinel-2A_2019-09-07,14663.744239385407,14660.135063388592,0.0,0.0,0.0,3.609175996817797,74935.14484406907,
Sentinel-2B_2019-09-09,75136.13451583433,58265.394280962784,2897.5821888269465,3447.5821025867735,8524.876627217775,2000.699316240998,74935.14484406907,
Sentinel-2A_2019-09-11,17067.88549919944,17067.88549919944,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2B_2019-09-12,15045.018171037385,15041.414038778477,0.0,0.0,0.0,3.604132258908442,74935.14484406907,
Sentinel-2A_2019-09-14,75136.1345158343,538.7365895319862,53429.61174699698,877.8133126106567,14197.815303995623,6092.157562698322,74935.14484406907,
Sentinel-2B_2019-09-16,17622.16539688327,643.9421117405435,10666.159456812213,244.92491619998913,5116.989877393353,950.1490347374117,74935.14484406907,
Sentinel-2A_2019-09-17,15160.060194456957,15156.388628580844,0.0,0.0,0.0,3.671565876115089,74935.14484406907,
Sentinel-2B_2019-09-19,75136.13451583432,10990.306621572565,33987.65160163168,4151.978626452223,21172.773682481307,4833.423983697039,74935.14484406907,
Sentinel-2A_2019-09-21,17402.140172364685,17388.907570179526,0.0,8.468820636749252,0.0,4.763781548385629,74935.14484406907,
Sentinel-2B_2019-09-22,15462.914552248585,15459.23415098502,0.0,0.0,0.0,3.6804012635650647,74935.14484406907,
Sentinel-2A_2019-09-24,75136.13451583432,831.2973361343451,59013.913631034426,968.6940944378858,9406.975780071165,4915.253674157005,74935.14484406907,
Sentinel-2B_2019-09-26,17090.222860997354,0.02278090878236059,16867.71194846632,0.09170713292020907,159.46809613015535,62.9283283592182,74935.14484406907,
Sentinel-2A_2019-09-27,15052.154873867581,14923.01364843411,0.0,125.50863726864472,0.0,3.6325881648296283,74935.14484406907,
Sentinel-2B_2019-09-29,75136.13451583436,74715.7302057848,9.955328460845998,246.749396593519,3.433956166000366,160.2656288290882,74935.14484406907,
Sentinel-2A_2019-10-01,17677.82931601539,17650.94503171782,0.5358763410186762,15.536502800221461,2.011499313964847,8.800405842368637,74935.14484406907,
Sentinel-2B_2019-10-02,15291.63624428652,14202.340254792467,61.9465437172702,376.9740472360538,499.6147656700233,150.76063287068993,74935.14484406907,
Sentinel-2A_2019-10-04,75136.12651797222,69310.8481084084,2632.101433055239,471.81036836861813,2582.286814380713,139.0797937590376,74935.14484406907,
Sentinel-2B_2019-10-06,17366.32195060419,8123.564742768096,1674.6332222362707,1531.9614893311468,5222.639015442024,813.5234808266729,74935.14484406907,
Sentinel-2A_2019-10-07,14801.278010683947,53.973318485338275,147.3250167619562,2124.153371527994,6053.857426718232,6421.968877190529,74935.14484406907,
Sentinel-2B_2019-10-09,75135.44249745962,2.5112390793663475,59645.08372108609,1306.9876171969172,10785.563290814458,3395.296629283627,74935.14484406907,
Sentinel-2A_2019-10-11,17799.35505835433,17246.87592995392,48.17187748467697,122.09764681836809,319.84709345079466,62.3625106462584,74935.14484406907,
Sentinel-2B_2019-10-12,15235.613354241394,15231.949210980967,0.0,0.0,0.0,3.6641432604289323,74935.14484406907,
Sentinel-2A_2019-10-14,75136.1265105696,66991.11242729553,3121.2929695684193,1154.75890823388,3137.6039674596027,731.3582380121828,74935.14484406907,
Sentinel-2B_2019-10-16,17491.53481317504,17130.21279688175,126.62865211055885,50.09206704954829,159.60457082852844,24.996726304616693,74935.14484406907,
Sentinel-2A_2019-10-17,14701.461746927382,11034.049190976715,2670.7744272378322,182.78096038053297,755.3395211729768,58.517647159474606,74935.14484406907,
Sentinel-2B_2019-10-19,75136.13451583433,75136.13451583433,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2A_2019-10-21,18038.567461265226,18038.567461265226,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2B_2019-10-22,15080.967273215945,15077.351589451042,0.0,0.0,0.0,3.6156837649054427,74935.14484406907,
Sentinel-2A_2019-10-24,75136.13451583432,71992.0171021192,986.7608363249915,678.5753796568171,1098.3176677696129,380.4635299633884,74935.14484406907,
Sentinel-2B_2019-10-26,17530.87604430501,0.015429096200980392,16652.086202946168,105.29194632873184,721.355543880109,52.12692205375059,74935.14484406907,
Sentinel-2A_2019-10-27,14692.175501972777,14688.549247472607,0.0,0.0,0.0,3.626254500173833,74935.14484406907,
Sentinel-2B_2019-10-29,75136.1345158343,64157.42951881323,50.098104549786854,3766.6953438875566,6161.699604749967,1000.2119438348004,74935.14484406907,
Sentinel-2A_2019-10-31,18076.795377280127,18076.795377280127,0.0,0.0,0.0,0.0,74935.14484406907,
Sentinel-2B_2019-11-01,15013.182876001914,15005.522810941304,0.032013005752563474,3.7097303078828774,0.10005407699584959,3.818267669970942,74935.14484406907,
Sentinel-2A_2019-11-03,75134.07920740322,21654.467035019934,35564.994883950276,1398.3614299580347,14024.521470119102,2491.7343883565713,74935.14484406907,
Sentinel-2B_2019-11-05,17612.54301564868,17298.708300067257,76.0170529399108,30.152915014156864,193.7402545873158,13.924493039995056,74935.14484406907,
Sentinel-2A_2019-11-06,14613.64195254767,13573.321305836003,181.40678209429385,195.43461381702434,610.3205651927436,53.158685607763644,74935.14484406907,
