system:index,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,class,lat,lon,.geo
1_1_1_1_1_1_1_0,0.043952500000000005,0.035619999999999985,0.019587500000000008,0.018212499999999993,0.0069099999999999995,0.006855,openWater,46.983581799641435,-91.56907935175741,"{""type"":""Point"",""coordinates"":[-91.56907935175741,46.98358179964144]}"
1_1_1_1_1_1_1_1,0.03933249999999999,0.03787499999999999,0.021540000000000004,0.022557500000000008,0.004407500000000009,0.004269999999999996,openWater,46.974212278880294,-91.57045264277303,"{""type"":""Point"",""coordinates"":[-91.57045264277303,46.974212278880294]}"
1_1_1_1_1_1_1_2,0.03903000000000001,0.0352625,0.019257499999999983,0.022419999999999995,0.009330000000000005,0.004242499999999982,openWater,46.9643725150109,-91.57010932001913,"{""type"":""Point"",""coordinates"":[-91.57010932001913,46.96437251501091]}"
1_1_1_1_1_1_1_3,0.04321,0.03501499999999999,0.021127499999999994,0.022254999999999997,0.009275000000000005,0.0068000000000000005,openWater,46.954530940929885,-91.57010932001913,"{""type"":""Point"",""coordinates"":[-91.57010932001913,46.954530940929885]}"
1_1_1_1_1_1_1_4,0.0388375,0.03506999999999999,0.019092499999999984,0.01785500000000001,0.009302499999999991,0.0068000000000000005,openWater,46.96062355738371,-91.59723181757772,"{""type"":""Point"",""coordinates"":[-91.59723181757772,46.96062355738372]}"
1_1_1_1_1_1_1_5,0.04070750000000001,0.037215,0.020962499999999995,0.022117499999999984,0.004269999999999996,0.006772499999999987,openWater,46.93624892917496,-91.61474127802694,"{""type"":""Point"",""coordinates"":[-91.61474127802695,46.93624892917496]}"
1_1_1_1_1_1_1_6,0.040569999999999995,0.037132499999999985,0.02296999999999999,0.022062499999999985,0.006745000000000001,0.01186000000000001,openWater,46.92710558188908,-91.62160773310507,"{""type"":""Point"",""coordinates"":[-91.62160773310507,46.92710558188908]}"
1_1_1_1_1_1_1_7,0.041724999999999984,0.03328249999999999,0.021732499999999988,0.01832249999999999,0.00941249999999999,0.006855,openWater,47.12884273329632,-91.02163820826046,"{""type"":""Point"",""coordinates"":[-91.02163820826046,47.12884273329632]}"
1_1_1_1_1_1_1_8,0.050360000000000016,0.040185,0.027755000000000002,0.02693000000000001,0.00935749999999999,0.0144725,openWater,47.24503855199436,-91.06558352076046,"{""type"":""Point"",""coordinates"":[-91.06558352076046,47.24503855199436]}"
1_1_1_1_1_1_1_9,0.04070750000000001,0.03479499999999999,0.025142499999999984,0.02209,0.011694999999999983,0.006772499999999987,openWater,47.29722041057397,-91.08274965845577,"{""type"":""Point"",""coordinates"":[-91.08274965845577,47.29722041057397]}"
1_1_1_1_1_1_1_10,0.0445575,0.041504999999999986,0.02890999999999999,0.026187500000000002,0.014087500000000003,0.006745000000000001,openWater,47.116080349726865,-91.36873490935314,"{""type"":""Point"",""coordinates"":[-91.36873490935314,47.116080349726865]}"
1_1_1_1_1_1_1_11,0.042715,0.034574999999999995,0.02495,0.02198,0.006717499999999987,0.006745000000000001,openWater,47.14644440993905,-91.33989579802501,"{""type"":""Point"",""coordinates"":[-91.33989579802501,47.14644440993906]}"
1_1_1_1_1_1_1_12,0.0473075,0.04436499999999999,0.035619999999999985,0.03089,0.021595000000000003,0.019559999999999994,openWater,47.24889926979799,-91.0012374118709,"{""type"":""Point"",""coordinates"":[-91.0012374118709,47.248899269797995]}"
1_1_1_1_1_1_1_13,0.04356750000000001,0.03776499999999999,0.027755000000000002,0.026902499999999996,0.016754999999999992,0.0144725,openWater,47.21113129471466,-90.99505760230059,"{""type"":""Point"",""coordinates"":[-90.99505760230059,47.21113129471467]}"
1_1_1_1_1_1_1_14,0.041614999999999985,0.038012500000000005,0.023767499999999997,0.018240000000000006,0.01186000000000001,0.006855,openWater,47.17987077916944,-90.99437095679278,"{""type"":""Point"",""coordinates"":[-90.99437095679278,47.17987077916944]}"
1_1_1_1_1_1_1_15,0.036665,0.02792,0.02552750000000001,0.01796500000000001,0.009302499999999991,0.006827499999999986,openWater,47.185004366162104,-90.94905235327715,"{""type"":""Point"",""coordinates"":[-90.94905235327715,47.185004366162104]}"
1_1_1_1_1_1_2_0,0.058252499999999985,0.09975,0.1389375,0.08800750000000002,0.016837500000000005,0.014444999999999986,lightNearShoreSediment,46.6913673658268,-91.88895899639596,"{""type"":""Point"",""coordinates"":[-91.88895899639596,46.6913673658268]}"
1_1_1_1_1_1_2_1,0.062377499999999975,0.09958499999999998,0.12881749999999997,0.08357999999999999,0.024152499999999993,0.01947750000000001,lightNearShoreSediment,46.6936045190366,-91.86715800152291,"{""type"":""Point"",""coordinates"":[-91.86715800152291,46.6936045190366]}"
1_1_1_1_1_1_2_2,0.056052500000000005,0.10437000000000002,0.1449875,0.09658749999999999,0.024180000000000007,0.014444999999999986,lightNearShoreSediment,46.691131870624424,-91.88518244610299,"{""type"":""Point"",""coordinates"":[-91.88518244610299,46.691131870624424]}"
1_1_1_1_1_1_2_3,0.062377499999999975,0.09958499999999998,0.12474750000000001,0.08357999999999999,0.02167749999999999,0.027095000000000008,lightNearShoreSediment,46.6936045190366,-91.8635531126069,"{""type"":""Point"",""coordinates"":[-91.8635531126069,46.6936045190366]}"
1_1_1_1_1_1_2_4,0.06666749999999999,0.09955750000000002,0.13077,0.10076750000000001,0.03146750000000001,0.022007499999999985,lightNearShoreSediment,46.690425378856375,-91.84518534527291,"{""type"":""Point"",""coordinates"":[-91.84518534527291,46.690425378856375]}"
1_1_1_1_1_1_2_5,0.06595250000000002,0.10384749999999998,0.13879999999999998,0.10923749999999999,0.03383249999999999,0.024510000000000004,lightNearShoreSediment,46.69101412263817,-91.82647425518502,"{""type"":""Point"",""coordinates"":[-91.82647425518502,46.69101412263817]}"
1_1_1_1_1_1_2_6,0.06250125000000001,0.09521249999999998,0.10316,0.09132124999999999,0.02847000000000001,0.018047499999999994,lightNearShoreSediment,46.7281148757701,-91.67589731009541,"{""type"":""Point"",""coordinates"":[-91.67589731009541,46.7281148757701]}"
1_1_1_1_1_1_2_7,0.059393749999999995,0.10311875000000001,0.1140225,0.07192000000000001,0.016314999999999996,0.01173624999999999,lightNearShoreSediment,46.759321996244026,-91.5777901870156,"{""type"":""Point"",""coordinates"":[-91.5777901870156,46.759321996244026]}"
1_1_1_1_1_1_2_8,0.06838624999999998,0.10551125,0.13055,0.07630625000000002,0.018789999999999987,0.01173624999999999,lightNearShoreSediment,46.75849879617729,-91.57676021875388,"{""type"":""Point"",""coordinates"":[-91.57676021875388,46.75849879617729]}"
1_1_1_1_1_1_2_9,0.06620000000000001,0.09495124999999999,0.09983250000000002,0.0722225,0.024784999999999988,0.01971125,lightNearShoreSediment,46.77167740023867,-91.46107037630156,"{""type"":""Point"",""coordinates"":[-91.46107037630156,46.77167740023867]}"
1_1_1_1_1_1_2_10,0.06642,0.09282000000000001,0.1019225,0.07658124999999999,0.024826249999999994,0.014692499999999997,lightNearShoreSediment,46.77009015293508,-91.46596272554473,"{""type"":""Point"",""coordinates"":[-91.46596272554473,46.77009015293508]}"
1_1_1_1_1_1_2_11,0.06104375000000001,0.08969875,0.09591375000000002,0.07904250000000002,0.023973750000000002,0.01691999999999999,lightNearShoreSediment,46.75586162559126,-91.53625805940703,"{""type"":""Point"",""coordinates"":[-91.53625805940703,46.75586162559126]}"
1_1_1_1_1_1_2_12,0.05729000000000001,0.0900975,0.10845374999999999,0.1203475,0.033915,0.02456499999999999,lightNearShoreSediment,46.7553911968839,-91.52947743501738,"{""type"":""Point"",""coordinates"":[-91.52947743501738,46.7553911968839]}"
1_1_1_1_1_1_2_13,0.05954499999999999,0.103215,0.1264525,0.10045124999999999,0.029927499999999996,0.01811625,lightNearShoreSediment,46.75684292182451,-91.5620652827819,"{""type"":""Point"",""coordinates"":[-91.5620652827819,46.75684292182451]}"
1_1_1_1_2_0,0.05097874999999999,0.06846875000000002,0.04825625,0.06918374999999999,0.023506249999999992,0.01676875,offShoreSediment,46.735903403034044,-91.65224091564906,"{""type"":""Point"",""coordinates"":[-91.65224091564906,46.735903403034044]}"
1_1_1_1_2_1,0.05169374999999998,0.07380375,0.061332499999999984,0.06500375,0.0236025,0.01679625,offShoreSediment,46.74202086713973,-91.63301484143031,"{""type"":""Point"",""coordinates"":[-91.63301484143032,46.74202086713972]}"
1_1_1_1_2_2,0.059599999999999986,0.07750249999999997,0.05613499999999999,0.08193,0.035729999999999984,0.026902499999999996,offShoreSediment,46.71895911088432,-91.71747223889125,"{""type"":""Point"",""coordinates"":[-91.71747223889125,46.71895911088431]}"
1_1_1_1_2_3,0.0533575,0.07552249999999999,0.060809999999999975,0.07772249999999997,0.03089,0.016699999999999993,offShoreSediment,46.712839030632814,-91.73910157238734,"{""type"":""Point"",""coordinates"":[-91.73910157238734,46.712839030632814]}"
1_1_1_1_2_4,0.043375,0.05709750000000002,0.042605000000000004,0.060535000000000005,0.021155000000000007,0.01931250000000001,offShoreSediment,46.70765995905172,-91.76244751965297,"{""type"":""Point"",""coordinates"":[-91.76244751965297,46.70765995905171]}"
1_1_1_1_2_5,0.04862749999999999,0.06003999999999998,0.04519000000000001,0.0739825,0.036087499999999995,0.024455000000000005,offShoreSediment,46.70012587687891,-91.78167359387172,"{""type"":""Point"",""coordinates"":[-91.78167359387172,46.70012587687891]}"
1_1_1_1_2_6,0.04527249999999999,0.06240499999999999,0.0534675,0.05352249999999997,0.019339999999999996,0.0144725,offShoreSediment,46.684289105561064,-91.92655579602015,"{""type"":""Point"",""coordinates"":[-91.92655579602015,46.68428910556107]}"
1_1_1_1_2_7,0.05361874999999999,0.07874,0.06149749999999998,0.062116249999999984,0.026627499999999985,0.016988749999999997,offShoreSediment,46.76078252928267,-91.50790611835319,"{""type"":""Point"",""coordinates"":[-91.50790611835319,46.76078252928267]}"
1_1_1_1_2_8,0.05111625,0.05495249999999999,0.0448325,0.053343749999999995,0.024152500000000007,0.011928750000000002,offShoreSediment,46.7684845116855,-91.50747696491081,"{""type"":""Point"",""coordinates"":[-91.50747696491081,46.7684845116855]}"
1_1_1_1_2_9,0.06406874999999998,0.08587625000000002,0.07187875000000002,0.06802875,0.03208625,0.022213750000000004,offShoreSediment,46.771578791445535,-91.46779670336234,"{""type"":""Point"",""coordinates"":[-91.46779670336234,46.77157879144553]}"
1_1_1_1_2_10,0.04711499999999999,0.0562725,0.037544999999999995,0.05288999999999999,0.014114999999999989,0.009302499999999991,offShoreSediment,47.1224261515903,-91.48329392817192,"{""type"":""Point"",""coordinates"":[-91.48329392817192,47.1224261515903]}"
1_1_2_0,0.19604125,0.20744,0.20315,0.29583875000000004,0.22636,0.20371375,cloud,46.788217858731024,-92.09065670148514,"{""type"":""Point"",""coordinates"":[-92.09065670148514,46.78821785873103]}"
1_1_2_1,0.22494375,0.23401875,0.21936124999999998,0.32515375,0.2519075,0.23150250000000003,cloud,46.79573963895675,-92.08001369611405,"{""type"":""Point"",""coordinates"":[-92.08001369611405,46.795739638956746]}"
1_1_2_2,0.1872275,0.18839625,0.18028375,0.2733025,0.2134625,0.19787000000000002,cloud,46.80937018621717,-92.05701107160233,"{""type"":""Point"",""coordinates"":[-92.05701107160233,46.80937018621717]}"
1_1_2_3,0.11290875,0.11281249999999998,0.10065750000000001,0.15971375,0.11037875,0.09618875000000002,cloud,46.82464169584429,-92.02508205548905,"{""type"":""Point"",""coordinates"":[-92.02508205548907,46.8246416958443]}"
1_1_2_4,0.10430125000000001,0.11059875,0.09973625,0.16616250000000002,0.11898625000000002,0.103765,cloud,46.831453739433755,-92.01512569562577,"{""type"":""Point"",""coordinates"":[-92.01512569562577,46.83145373943376]}"
1_1_2_5,0.20876,0.21391625000000003,0.1971,0.25373625,0.14742125,0.12394999999999998,cloud,46.83830915059163,-91.25597848591785,"{""type"":""Point"",""coordinates"":[-91.25597848591785,46.83830915059163]}"
1_1_2_6,0.216955,0.22116249999999998,0.211015,0.23857,0.15257749999999998,0.1169925,cloud,46.866249414420416,-91.25941171345691,"{""type"":""Point"",""coordinates"":[-91.25941171345691,46.866249414420416]}"
1_1_2_7,0.19346999999999998,0.1973475,0.18599,0.2340875,0.1356925,0.11435250000000002,cloud,46.846763200925146,-91.17186441121082,"{""type"":""Point"",""coordinates"":[-91.17186441121082,46.846763200925146]}"
1_1_2_8,0.2737425,0.2776475,0.2650525,0.3104275,0.176145,0.15392499999999998,cloud,46.863432567809156,-91.1104096382616,"{""type"":""Point"",""coordinates"":[-91.1104096382616,46.86343256780915]}"
1_1_2_9,0.1388275,0.13921250000000002,0.1363525,0.164815,0.09502,0.07708999999999999,cloud,46.918319480349304,-91.02924988901236,"{""type"":""Point"",""coordinates"":[-91.02924988901236,46.918319480349304]}"
1_1_2_10,0.2413475,0.2355175,0.23131000000000002,0.27033250000000003,0.168995,0.14650000000000002,cloud,46.903309169163386,-91.0419528309069,"{""type"":""Point"",""coordinates"":[-91.0419528309069,46.903309169163386]}"
1_1_2_11,0.3106475,0.3065775,0.3002525,0.33831249999999996,0.21417750000000002,0.18359750000000002,cloud,46.88477501896818,-91.06701539194205,"{""type"":""Point"",""coordinates"":[-91.06701539194205,46.88477501896818]}"
1_1_2_12,0.126645,0.1282125,0.1228225,0.14025749999999998,0.08789750000000002,0.07219500000000001,cloud,46.92183691393996,-91.06358216440299,"{""type"":""Point"",""coordinates"":[-91.06358216440299,46.92183691393996]}"
1_1_2_13,0.2347475,0.230595,0.2168175,0.2566925,0.14321375,0.12580624999999998,cloud,46.69517568531974,-90.79394558392448,"{""type"":""Point"",""coordinates"":[-90.79394558392448,46.69517568531974]}"
1_1_2_14,0.260735,0.25098624999999997,0.23661749999999998,0.27075875000000005,0.1534025,0.13647625,cloud,46.71259825208681,-90.6627962919323,"{""type"":""Point"",""coordinates"":[-90.6627962919323,46.71259825208681]}"
1_1_2_15,0.21945750000000003,0.21450750000000002,0.19814500000000002,0.19940999999999998,0.11589250000000001,0.10841250000000002,cloud,46.78411304764695,-90.38195827923698,"{""type"":""Point"",""coordinates"":[-90.38195827923698,46.78411304764695]}"
1_1_2_16,0.1460325,0.13610499999999998,0.13285999999999998,0.1339325,0.08264500000000002,0.07403749999999998,cloud,46.76906518614629,-90.33732632122917,"{""type"":""Point"",""coordinates"":[-90.33732632122917,46.76906518614629]}"
1_1_2_17,0.1482325,0.13588499999999998,0.1326675,0.1384975,0.09023500000000001,0.07665,cloud,46.726249846878886,-90.23295620404167,"{""type"":""Point"",""coordinates"":[-90.23295620404167,46.72624984687889]}"
1_1_2_18,0.20435999999999999,0.19591750000000002,0.186595,0.212885,0.1284325,0.11088750000000003,cloud,46.69329182779676,-90.19107082806511,"{""type"":""Point"",""coordinates"":[-90.19107082806512,46.69329182779677]}"
1_1_2_19,0.26523125000000003,0.24838749999999998,0.23434875,0.25266375,0.153375,0.1390475,cloud,46.70271045825313,-90.5474398466198,"{""type"":""Point"",""coordinates"":[-90.5474398466198,46.70271045825313]}"
1_1_2_20,0.27437500000000004,0.26072125,0.24941875,0.2795725,0.16091,0.14423125,cloud,46.681516229382126,-90.58245876751823,"{""type"":""Point"",""coordinates"":[-90.58245876751823,46.681516229382126]}"
1_1_2_21,0.3021225,0.2927175,0.28598,0.31702749999999996,0.18533,0.17136,cloud,46.95842724365796,-90.81323750390168,"{""type"":""Point"",""coordinates"":[-90.81323750390168,46.958427243657965]}"
1_1_2_22,0.30973999999999996,0.2987125,0.28870250000000003,0.29610000000000003,0.16960000000000003,0.15604250000000003,cloud,46.989817939681565,-90.49738057030793,"{""type"":""Point"",""coordinates"":[-90.49738057030793,46.989817939681565]}"
1_1_2_23,0.291645,0.2840275,0.2737425,0.30091249999999997,0.1646225,0.14820499999999998,cloud,46.964050812430415,-90.59694416894074,"{""type"":""Point"",""coordinates"":[-90.59694416894074,46.96405081243042]}"
1_1_2_24,0.2238575,0.21709250000000002,0.211565,0.21486500000000003,0.1277725,0.11209750000000002,cloud,47.02680717916835,-90.6113637246048,"{""type"":""Point"",""coordinates"":[-90.6113637246048,47.02680717916835]}"
1_1_2_25,0.19998749999999998,0.1910775,0.180435,0.18445,0.10799999999999998,0.09174749999999998,cloud,47.0806064933193,-90.48708088769074,"{""type"":""Point"",""coordinates"":[-90.48708088769074,47.080606493319294]}"
1_1_2_26,0.24734250000000002,0.24087999999999998,0.23235499999999998,0.23471999999999998,0.1542825,0.13418000000000002,cloud,47.07265696971259,-90.67041523827668,"{""type"":""Point"",""coordinates"":[-90.67041523827669,47.0726569697126]}"
1_1_2_27,0.2037275,0.19300250000000002,0.1863475,0.18370750000000002,0.12265749999999997,0.10145500000000002,cloud,47.14625686012147,-90.51303245581622,"{""type"":""Point"",""coordinates"":[-90.51303245581622,47.14625686012147]}"
1_1_2_28,0.39545749999999996,0.37711500000000003,0.36119249999999997,0.3588275,0.19982250000000001,0.18216749999999998,cloud,46.91515885149888,-90.23288244622262,"{""type"":""Point"",""coordinates"":[-90.23288244622262,46.91515885149887]}"
1_1_2_29,0.37923250000000003,0.36383250000000006,0.35594,0.34637,0.19759500000000002,0.182525,cloud,46.937667764127845,-90.19168371575387,"{""type"":""Point"",""coordinates"":[-90.19168371575387,46.937667764127845]}"
1_1_2_30,0.321015,0.31092250000000005,0.2971725,0.30501000000000006,0.16443000000000002,0.14806750000000002,cloud,46.97984648335028,-90.4017972411445,"{""type"":""Point"",""coordinates"":[-90.4017972411445,46.97984648335028]}"
1_1_2_31,0.28917,0.2723675,0.2591675,0.25353,0.1476,0.13096249999999998,cloud,47.0968351560089,-90.132632202082,"{""type"":""Point"",""coordinates"":[-90.132632202082,47.09683515600891]}"
1_1_2_32,0.1930575,0.18604500000000002,0.17611749999999998,0.170865,0.10043750000000001,0.09666999999999998,cloud,47.17063973030484,-90.374331420832,"{""type"":""Point"",""coordinates"":[-90.374331420832,47.17063973030484]}"
1_1_2_33,0.21115250000000002,0.205625,0.195285,0.1844225,0.11303249999999998,0.10205999999999998,cloud,47.28255200857014,-90.16421789544137,"{""type"":""Point"",""coordinates"":[-90.16421789544137,47.282552008570136]}"
1_1_2_34,0.1340425,0.12235499999999999,0.11858750000000001,0.11270249999999998,0.07546750000000002,0.06834499999999999,cloud,47.24154494057389,-90.20678991692574,"{""type"":""Point"",""coordinates"":[-90.20678991692574,47.24154494057389]}"
1_1_2_35,0.210905,0.205405,0.19300250000000002,0.17983,0.115425,0.09936499999999998,cloud,47.23222072250347,-90.13675207512887,"{""type"":""Point"",""coordinates"":[-90.13675207512887,47.23222072250347]}"
