system:index,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,class,lat,lon,.geo
1_1_1_1_1_1_2_3,0.05227124999999999,0.05998500000000001,0.038919999999999996,0.030725000000000002,0.01819875,0.008931250000000002,lightNearShoreSediment,46.781533489517614,-91.43568605906003,"{""type"":""Point"",""coordinates"":[-91.43568605906005,46.781533489517614]}"
1_1_1_1_1_1_2_4,0.05440249999999999,0.07069625000000002,0.047211249999999996,0.02966624999999999,0.020329999999999987,0.015902499999999986,lightNearShoreSediment,46.7598839059731,-91.51105592633769,"{""type"":""Point"",""coordinates"":[-91.51105592633769,46.7598839059731]}"
1_1_1_1_1_1_2_5,0.03766875,0.054925,0.0339975,0.02573375,0.01648000000000001,0.012767499999999987,lightNearShoreSediment,46.65738548633814,-90.77865381473497,"{""type"":""Point"",""coordinates"":[-90.77865381473497,46.65738548633815]}"
1_1_1_1_1_1_2_6,0.04506625,0.06629625,0.047692499999999985,0.029308749999999995,0.014018749999999996,0.012753749999999994,lightNearShoreSediment,46.601037523160436,-90.8905770325084,"{""type"":""Point"",""coordinates"":[-90.8905770325084,46.601037523160436]}"
1_1_1_1_1_1_2_7,0.040597499999999995,0.06635125,0.044695,0.029363749999999994,0.01648000000000001,0.009274999999999992,lightNearShoreSediment,46.61518897011827,-90.88062067264512,"{""type"":""Point"",""coordinates"":[-90.88062067264512,46.61518897011827]}"
1_1_1_1_1_1_2_8,0.05288999999999999,0.07049,0.038699999999999984,0.021952499999999986,0.013922500000000004,0.012712499999999988,lightNearShoreSediment,46.95134972700246,-90.9319933160363,"{""type"":""Point"",""coordinates"":[-90.9319933160363,46.951349727002466]}"
1_1_1_1_1_1_2_9,0.041779999999999984,0.05910500000000002,0.0265175,0.022007499999999985,0.011502499999999999,0.009220000000000006,lightNearShoreSediment,46.97267211725312,-90.85749227843864,"{""type"":""Point"",""coordinates"":[-90.85749227843864,46.972672117253126]}"
1_1_1_1_1_1_2_10,0.045355000000000006,0.06284499999999998,0.035674999999999985,0.01843249999999999,0.009055000000000007,0.0022899999999999865,lightNearShoreSediment,47.017632138929805,-90.68377096496208,"{""type"":""Point"",""coordinates"":[-90.68377096496208,47.01763213892981]}"
1_1_1_1_1_1_2_11,0.045052499999999995,0.05880249999999998,0.0355375,0.021952499999999986,0.011474999999999985,0.009220000000000006,lightNearShoreSediment,46.895974421279625,-90.44622720907385,"{""type"":""Point"",""coordinates"":[-90.44622720907385,46.89597442127962]}"
1_1_1_1_1_2_0,0.09254499999999999,0.13759,0.15323750000000003,0.0892175,0.0322375,0.02302499999999999,darkNearShoreSediment,46.70420521445005,-91.76506480564385,"{""type"":""Point"",""coordinates"":[-91.76506480564385,46.70420521445004]}"
1_1_1_1_1_2_1,0.07299250000000002,0.12053999999999998,0.13316250000000002,0.073075,0.01901,0.01186000000000001,darkNearShoreSediment,46.693256204497345,-91.80489024509697,"{""type"":""Point"",""coordinates"":[-91.80489024509698,46.693256204497345]}"
1_1_1_1_1_2_2,0.07149375,0.10963624999999999,0.1235925,0.05873375,0.01984875,0.01214875,darkNearShoreSediment,46.73551359930875,-91.64813958530945,"{""type"":""Point"",""coordinates"":[-91.64813958530945,46.73551359930875]}"
1_1_1_1_1_2_3,0.04677125,0.06628250000000002,0.056849999999999984,0.022158750000000005,0.011571249999999991,0.009274999999999992,darkNearShoreSediment,46.68918790939525,-90.74329157108262,"{""type"":""Point"",""coordinates"":[-90.74329157108262,46.68918790939525]}"
1_1_1_1_1_2_4,0.07348749999999998,0.11875249999999998,0.15403499999999998,0.2112075,0.2429425,0.18604500000000002,darkNearShoreSediment,46.59065744560208,-90.94344873660997,"{""type"":""Point"",""coordinates"":[-90.94344873660997,46.59065744560208]}"
1_1_1_1_1_2_5,0.03852125000000001,0.06817999999999999,0.06596625,0.029336249999999994,0.009109999999999993,0.009288749999999998,darkNearShoreSediment,46.7215600292662,-90.78105707401231,"{""type"":""Point"",""coordinates"":[-90.78105707401232,46.7215600292662]}"
1_1_2_0,1.6022125,0.6418300000000001,0.6382825000000001,0.6510150000000001,1.6022125,0.5690375000000001,cloud,46.751945414065446,-91.98869219050788,"{""type"":""Point"",""coordinates"":[-91.98869219050788,46.751945414065446]}"
1_1_2_1,1.6022125,0.9000137500000001,1.6022125,0.9212712500000001,1.6022125,0.5769712499999999,cloud,46.7839272566027,-92.0449971221485,"{""type"":""Point"",""coordinates"":[-92.0449971221485,46.7839272566027]}"
1_1_2_2,1.6022125,0.61246,0.6154437500000001,0.6284925,0.6399325,0.527155,cloud,46.779225235376316,-92.06902971492194,"{""type"":""Point"",""coordinates"":[-92.06902971492194,46.779225235376316]}"
1_1_2_3,1.6022125,0.7000474999999999,0.705465,0.72005375,1.6022125,0.51603125,cloud,46.826696778947,-91.96534624324225,"{""type"":""Point"",""coordinates"":[-91.96534624324225,46.826696778946996]}"
1_1_2_4,1.6022125,0.481065,0.47792999999999997,0.49284875,0.514065,0.43889375,cloud,46.826696778947,-91.85067644343756,"{""type"":""Point"",""coordinates"":[-91.85067644343756,46.826696778947]}"
1_1_2_5,1.6022125,0.423645,0.41861250000000005,0.4352225,0.49496625000000005,0.422545,cloud,46.79309501687093,-91.786818411211,"{""type"":""Point"",""coordinates"":[-91.786818411211,46.793095016870936]}"
1_1_2_6,0.12417,0.12962875,0.11356875,0.11205625,0.1195775,0.08837875,cloud,46.80190869844516,-91.75059786067389,"{""type"":""Point"",""coordinates"":[-91.75059786067389,46.80190869844516]}"
