system:index,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,class,lat,lon,.geo
1_1_1_1_1_1_2_23,0.04543749999999999,0.060287499999999994,0.04089999999999999,0.027837499999999987,0.018020000000000008,0.026654999999999984,lightNearShoreSediment,46.92302061209145,-90.56555119759743,"{""type"":""Point"",""coordinates"":[-90.56555119759743,46.923020612091456]}"
1_1_1_1_1_1_2_24,0.04821500000000001,0.07717249999999998,0.06325750000000002,0.022749999999999992,0.014637499999999998,0.00726750000000001,lightNearShoreSediment,46.92161369745042,-90.55971471078102,"{""type"":""Point"",""coordinates"":[-90.55971471078102,46.92161369745042]}"
1_1_1_1_1_1_2_25,0.04829749999999999,0.07719999999999999,0.07219500000000001,0.022804999999999992,0.014637499999999998,0.00726750000000001,lightNearShoreSediment,46.9189170077835,-90.55559483773415,"{""type"":""Point"",""coordinates"":[-90.55559483773415,46.9189170077835]}"
1_1_1_1_1_2_0,0.051473749999999985,0.05635499999999999,0.051157499999999995,0.0567125,0.0417525,0.03164625,darkNearShoreSediment,46.74592534247456,-91.61638990280161,"{""type"":""Point"",""coordinates"":[-91.61638990280161,46.74592534247456]}"
1_1_1_1_1_2_1,0.05145999999999998,0.05635499999999999,0.05114374999999999,0.05143249999999999,0.038273749999999995,0.026654999999999998,darkNearShoreSediment,46.74639585380984,-91.61574617263804,"{""type"":""Point"",""coordinates"":[-91.61574617263804,46.74639585380984]}"
1_1_1_1_1_2_2,0.05737249999999999,0.06228124999999998,0.05114374999999999,0.051418749999999985,0.041738750000000005,0.03659625,darkNearShoreSediment,46.747101613112456,-91.61497369644175,"{""type"":""Point"",""coordinates"":[-91.61497369644175,46.747101613112456]}"
1_1_1_1_1_2_3,0.05441625,0.05634124999999998,0.05114374999999999,0.06197875,0.04523125,0.03164625,darkNearShoreSediment,46.74663110793742,-91.6151453578187,"{""type"":""Point"",""coordinates"":[-91.6151453578187,46.74663110793742]}"
1_1_1_1_2_0,0.06871625,0.097385,0.0742575,0.0459325,0.027755000000000002,0.03164625,offShoreSediment,46.76080327471518,-91.57909646865855,"{""type"":""Point"",""coordinates"":[-91.57909646865855,46.76080327471518]}"
1_1_1_1_2_1,0.06910125,0.08586250000000001,0.06511375,0.04611124999999999,0.031275,0.031659999999999994,offShoreSediment,46.758921707811226,-91.6038157069398,"{""type"":""Point"",""coordinates"":[-91.6038157069398,46.758921707811226]}"
1_1_1_1_2_2,0.0745875,0.08564250000000001,0.06024625,0.051267499999999994,0.03823249999999999,0.03164625,offShoreSediment,46.74057298698547,-91.65703073379527,"{""type"":""Point"",""coordinates"":[-91.65703073379527,46.74057298698546]}"
